chutney,,,,,,,,,,,,,,,,,,,
knor,ginger garlic paste,MTR Idli,,,,,,,,,,,,,,,,,
mineral water,peanuts,olive oil,muffins,green tea,french fries,mushroom,,,,,,,,,,,,,
eggs,,,,,,,,,,,,,,,,,,,
mineral water,peanuts,cake,pedigree,eggplant,french fries,mushroom,pepper spray,fresh bread,toothpaste,,,,,,,,,,
sulaa vines,,,,,,,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
mushroom,MTR Idli,white wine,,,,,,,,,,,,,,,,,
vegetable basket,milk,chicken,,,,,,,,,,,,,,,,,
mineral water,hajmola,,,,,,,,,,,,,,,,,,
maggi,vegetable basket,tomatoes,fruit basket,paneer,spaghetti,eggs,cake,oatmeal,cereals,,,,,,,,,,
vegetable basket,tomatoes,mineral water,knor,milk,whole wheat basmati rice,cake,cereals,,,,,,,,,,,,
tomatoes,milk,,,,,,,,,,,,,,,,,,
vegetable basket,whole wheat basmati rice,cake,,,,,,,,,,,,,,,,,
salmon,chocolate,,,,,,,,,,,,,,,,,,
tomatoes,mineral water,trolly bag,whole wheat basmati rice,cooking oil,whole weat flour,frooti,curd,,,,,,,,,,,,
energy bar,pancakes,,,,,,,,,,,,,,,,,,
tomatoes,mineral water,eggplant,french fries,,,,,,,,,,,,,,,,
burgers,mineral water,salmon,vegetables mix,pancakes,eggs,frooti,axe body spray,,,,,,,,,,,,
mineral water,cake,,,,,,,,,,,,,,,,,,
eggs,white wine,,,,,,,,,,,,,,,,,,
burgers,carrots,french fries,green tea,,,,,,,,,,,,,,,,
turkey,chocolate,whole wheat basmati rice,,,,,,,,,,,,,,,,,
mushroom,pasta,,,,,,,,,,,,,,,,,,
knor,milk,,,,,,,,,,,,,,,,,,
red wine,mineral water,knor,peanuts,eggs,oil,corn,chocolate bread,french fries,axe body spray,fresh bread,green tea,,,,,,,,
chicken,muffins,cake,yogurt cake,,,,,,,,,,,,,,,,
chocolate,mineral water,olive oil,eggs,trolly bag,frooti,kinley,hajmola,,,,,,,,,,,,
cake,,,,,,,,,,,,,,,,,,,
mineral water,eggs,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,
mineral water,whole wheat basmati rice,cooking oil,french fries,mushroom,,,,,,,,,,,,,,,
brownies,Roohafza,,,,,,,,,,,,,,,,,,
cooking oil,light mayo,,,,,,,,,,,,,,,,,,
mineral water,patanjali tea,almonds,,,,,,,,,,,,,,,,,
chicken tikka,chocolate,paneer,pepper,mineral water,french fries,,,,,,,,,,,,,,
yams,cake,,,,,,,,,,,,,,,,,,
mineral water,chocolate,french fries,pancakes,,,,,,,,,,,,,,,,
hot dogs,,,,,,,,,,,,,,,,,,,
tomatoes,parle g,green tea,,,,,,,,,,,,,,,,,
milk,,,,,,,,,,,,,,,,,,,
wholed cheeze,maggi,spaghetti,peanuts,milk,,,,,,,,,,,,,,,
chocolate,pepper spray,,,,,,,,,,,,,,,,,,
energy bar,eggs,french fries,melons,,,,,,,,,,,,,,,,
turkey,chicken tikka,meatballs,pancakes,whole wheat basmati rice,chicken,carrots,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,,
mushroom,,,,,,,,,,,,,,,,,,,
spaghetti,chicken,,,,,,,,,,,,,,,,,,
protein bar,,,,,,,,,,,,,,,,,,,
burgers,vegetables mix,green tea,,,,,,,,,,,,,,,,,
jalebi,mineral water,eggs,french fries,,,,,,,,,,,,,,,,
burgers,eggs,chocolate,french fries,curd,green tea,,,,,,,,,,,,,,
paneer,spaghetti,trolly bag,cadbury white chocolate,,,,,,,,,,,,,,,,
wholed cheeze,neckrest,parle g,,,,,,,,,,,,,,,,,
mineral water,cereals,antioxydant juice,green tea,french fries,sulaa vines,pancakes,,,,,,,,,,,,,
mineral water,cereals,,,,,,,,,,,,,,,,,,
chocolate,tomatoes,mineral water,peanuts,cooking oil,french fries,parle g,pasta,curd,,,,,,,,,,,
cooking oil,sulaa vines,,,,,,,,,,,,,,,,,,
maggi,eggs,french fries,strawberries,green tea,,,,,,,,,,,,,,,
tomatoes,eggs,,,,,,,,,,,,,,,,,,
burgers,chocolate,,,,,,,,,,,,,,,,,,
eggs,cooking oil,chocolate,mashed potato,pepper spray,cottage cheese,brownies,pancakes,,,,,,,,,,,,
tomatoes,cake,,,,,,,,,,,,,,,,,,
mushroom,,,,,,,,,,,,,,,,,,,
chocolate,buns,spaghetti,,,,,,,,,,,,,,,,,
cooking oil,sulaa vines,mushroom,,,,,,,,,,,,,,,,,
spaghetti,mineral water,cooking oil,,,,,,,,,,,,,,,,,
paneer,pepper,mineral water,knor,milk,olive oil,patanjali tea,chicken,chutney,nonfat milk,eggs,brownies,,,,,,,,
whole wheat basmati rice,parle g,,,,,,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
spaghetti,mushroom,mayonnaise,,,,,,,,,,,,,,,,,
eggs,,,,,,,,,,,,,,,,,,,
maggi,paneer,spaghetti,mineral water,cooking oil,tomato juice,,,,,,,,,,,,,,
green tea,,,,,,,,,,,,,,,,,,,
buns,red wine,spaghetti,almonds,,,,,,,,,,,,,,,,
tomatoes,french fries,mushroom,parle g,brownies,pancakes,,,,,,,,,,,,,,
spaghetti,chocolate,french fries,mushroom,pasta,mashed potato,5 star,tomato juice,curd,,,,,,,,,,,
peanuts,eggs,fresh bread,curd,green tea,,,,,,,,,,,,,,,
spaghetti,chicken,cooking oil,green beans,mushroom,,,,,,,,,,,,,,,
mop,eggs,whole wheat basmati rice,green tea,chocolate,french fries,,,,,,,,,,,,,,
spaghetti,eggs,mushroom,,,,,,,,,,,,,,,,,
mineral water,trolly bag,ginger garlic paste,chicken,mint,,,,,,,,,,,,,,,
turkey,buns,spaghetti,olive oil,cadbury white chocolate,cereals,pancakes,trolly bag,,,,,,,,,,,,
burgers,paneer,mineral water,milk,,,,,,,,,,,,,,,,
neckrest,eggs,french fries,zucchini,,,,,,,,,,,,,,,,
spaghetti,fresh bread,,,,,,,,,,,,,,,,,,
spirit fish,buns,spaghetti,milk,eggplant,,,,,,,,,,,,,,,
mineral water,olive oil,pancakes,chocolate,french fries,yogurt cake,mint,,,,,,,,,,,,,
french fries,light mayo,,,,,,,,,,,,,,,,,,
burgers,buns,maggi,vegetable basket,whole wheat pasta,paneer,mineral water,trolly bag,whole wheat basmati rice,frooti,mushroom,play dude magazines,,,,,,,,
french fries,,,,,,,,,,,,,,,,,,,
turkey,chicken tikka,wholed cheeze,maggi,milk,olive oil,salmon,spinach,french fries,trolly bag,,,,,,,,,,
mineral water,,,,,,,,,,,,,,,,,,,
paneer,spaghetti,yogurt cake,,,,,,,,,,,,,,,,,
energy bar,butter,pepsi,sulaa vines,,,,,,,,,,,,,,,,
chicken,green tea,,,,,,,,,,,,,,,,,,
hot dogs,,,,,,,,,,,,,,,,,,,
pepper,mineral water,parle g,tomato juice,green tea,,,,,,,,,,,,,,,
turkey,spaghetti,,,,,,,,,,,,,,,,,,
burgers,paneer,yams,milk,spinach,whole wheat basmati rice,french fries,light mayo,,,,,,,,,,,,
cooking oil,carrots,green tea,mushroom,5 star,,,,,,,,,,,,,,,
vegetable basket,spaghetti,milk,,,,,,,,,,,,,,,,,
spaghetti,knor,deggi mirch,eggplant,,,,,,,,,,,,,,,,
mineral water,chocolate,,,,,,,,,,,,,,,,,,
french fries,protein bar,,,,,,,,,,,,,,,,,,
vegetable basket,milk,eggs,,,,,,,,,,,,,,,,,
whole wheat basmati rice,chocolate bread,antioxydant juice,,,,,,,,,,,,,,,,,
spaghetti,cadbury white chocolate,fresh bread,,,,,,,,,,,,,,,,,
fruit basket,paneer,mineral water,knor,olive oil,oatmeal,,,,,,,,,,,,,,
green grapes,cooking oil,french fries,green tea,,,,,,,,,,,,,,,,
light mayo,,,,,,,,,,,,,,,,,,,
milk,cooking oil,frooti,green tea,,,,,,,,,,,,,,,,
mushroom,,,,,,,,,,,,,,,,,,,
salmon,,,,,,,,,,,,,,,,,,,
knor,clothes accessories,mushroom,,,,,,,,,,,,,,,,,
burgers,eggs,french fries,,,,,,,,,,,,,,,,,
spaghetti,mineral water,eggs,,,,,,,,,,,,,,,,,
turkey,mineral water,barbecue sauce,strawberries,,,,,,,,,,,,,,,,
whole wheat pasta,paneer,mineral water,,,,,,,,,,,,,,,,,
spirit fish,milk,play dude magazines,,,,,,,,,,,,,,,,,
strawberries,yogurt cake,,,,,,,,,,,,,,,,,,
wholed cheeze,paneer,basmati rice,sandwich,tomato juice,curd,green tea,trolly bag,,,,,,,,,,,,
hajmola,,,,,,,,,,,,,,,,,,,
vegetable basket,peanuts,patanjali tea,whole wheat basmati rice,green tea,,,,,,,,,,,,,,,
spaghetti,salmon,pancakes,french fries,parle g,pasta,green tea,,,,,,,,,,,,,
peanuts,mushroom,light mayo,,,,,,,,,,,,,,,,,
peanuts,cake,parle g,,,,,,,,,,,,,,,,,
spaghetti,mineral water,milk,chocolate,MTR Idli,,,,,,,,,,,,,,,
burgers,trolly bag,,,,,,,,,,,,,,,,,,
french fries,Roohafza,,,,,,,,,,,,,,,,,,
mineral water,gums,pepsi,french fries,parle g,,,,,,,,,,,,,,,
eggs,,,,,,,,,,,,,,,,,,,
wholed cheeze,tomato juice,,,,,,,,,,,,,,,,,,
green tea,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,
vegetable basket,milk,chocolate,french fries,Roohafza,,,,,,,,,,,,,,,
green tea,,,,,,,,,,,,,,,,,,,
melons,,,,,,,,,,,,,,,,,,,
muffins,french fries,,,,,,,,,,,,,,,,,,
spaghetti,condoms,chocolate,mushroom,,,,,,,,,,,,,,,,
trolly bag,gums,french fries,,,,,,,,,,,,,,,,,
vegetables mix,,,,,,,,,,,,,,,,,,,
french fries,,,,,,,,,,,,,,,,,,,
kinder joy,,,,,,,,,,,,,,,,,,,
fruit basket,whole wheat pasta,antioxydant juice,mint,,,,,,,,,,,,,,,,
vegetable basket,peanuts,butter,chicken,salmon,whole wheat basmati rice,sulaa vines,,,,,,,,,,,,,
yogurt cake,,,,,,,,,,,,,,,,,,,
wholed cheeze,chutney,eggs,,,,,,,,,,,,,,,,,
whole wheat pasta,spaghetti,meatballs,milk,chocolate,,,,,,,,,,,,,,,
pancakes,5 star,curd,,,,,,,,,,,,,,,,,
burgers,chocolate,vegetable basket,fruit basket,whole wheat pasta,muffins,sulaa vines,,,,,,,,,,,,,
buns,maggi,tomatoes,,,,,,,,,,,,,,,,,
tomatoes,spaghetti,mineral water,salmon,strawberries,,,,,,,,,,,,,,,
mineral water,eggs,cake,,,,,,,,,,,,,,,,,
mineral water,peanuts,eggs,condoms,ginger garlic paste,burger sauce,chicken,deggi mirch,frooti,pancakes,,,,,,,,,,
turkey,spaghetti,peanuts,,,,,,,,,,,,,,,,,
green beans,mushroom,,,,,,,,,,,,,,,,,,
burgers,pepper,milk,protein bar,trolly bag,,,,,,,,,,,,,,,
eggs,,,,,,,,,,,,,,,,,,,
gold flake,french fries,,,,,,,,,,,,,,,,,,
wholed cheeze,vegetable basket,french fries,parle g,MTR Idli,curd,,,,,,,,,,,,,,
spaghetti,pancakes,fresh bread,white wine,,,,,,,,,,,,,,,,
hot dogs,,,,,,,,,,,,,,,,,,,
spaghetti,mineral water,milk,eggs,ketchup,green beans,fresh bread,hajmola,,,,,,,,,,,,
maggi,vegetable basket,eggs,oil,barbecue sauce,deggi mirch,whole weat flour,french fries,parle g,brownies,pancakes,Roohafza,salt,,,,,,,
burgers,spaghetti,whole wheat basmati rice,,,,,,,,,,,,,,,,,
tomatoes,peanuts,meatballs,milk,olive oil,salmon,eggs,,,,,,,,,,,,,
milk,chocolate,sulaa vines,frooti,light mayo,curd,,,,,,,,,,,,,,
burgers,peanuts,almonds,whole wheat basmati rice,protein bar,cauliflower,mint,green tea,,,,,,,,,,,,
vegetable basket,milk,energy bar,eggs,brownies,yogurt cake,green tea,,,,,,,,,,,,,
burgers,mineral water,chocolate,chicken,carrots,frooti,cottage cheese,,,,,,,,,,,,,
red wine,spaghetti,eggs,,,,,,,,,,,,,,,,,
french fries,mushroom,,,,,,,,,,,,,,,,,,
burgers,french fries,sulaa vines,strawberries,green tea,,,,,,,,,,,,,,,
wholed cheeze,spaghetti,,,,,,,,,,,,,,,,,,
spaghetti,yams,mineral water,trolly bag,,,,,,,,,,,,,,,,
wholed cheeze,mushroom,hot dogs,protein bar,fresh bread,,,,,,,,,,,,,,,
buns,french fries,protein bar,zucchini,,,,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
maggi,tomatoes,spaghetti,,,,,,,,,,,,,,,,,
milk,parle g,,,,,,,,,,,,,,,,,,
jalebi,,,,,,,,,,,,,,,,,,,
oil,light mayo,,,,,,,,,,,,,,,,,,
burgers,maggi,,,,,,,,,,,,,,,,,,
mineral water,milk,salmon,,,,,,,,,,,,,,,,,
vegetable basket,spaghetti,mineral water,knor,nonfat milk,pancakes,cadbury white chocolate,play dude magazines,,,,,,,,,,,,
olive oil,,,,,,,,,,,,,,,,,,,
spaghetti,,,,,,,,,,,,,,,,,,,
chocolate,french fries,axe body spray,pancakes,green tea,,,,,,,,,,,,,,,
whole weat flour,brownies,,,,,,,,,,,,,,,,,,
yams,mineral water,french fries,,,,,,,,,,,,,,,,,
mushroom,,,,,,,,,,,,,,,,,,,
whole wheat pasta,milk,,,,,,,,,,,,,,,,,,
mineral water,almonds,eggs,green tea,,,,,,,,,,,,,,,,
mineral water,,,,,,,,,,,,,,,,,,,
butter,mop,chicken,green tea,play dude magazines,,,,,,,,,,,,,,,
spaghetti,mineral water,eggs,ginger garlic paste,,,,,,,,,,,,,,,,
vegetable basket,milk,green tea,play dude magazines,curd,,,,,,,,,,,,,,,
chicken tikka,paneer,french wine,whole wheat basmati rice,,,,,,,,,,,,,,,,
turkey,buns,mineral water,5 star,,,,,,,,,,,,,,,,
paneer,mineral water,energy bar,mortien,,,,,,,,,,,,,,,,
spaghetti,,,,,,,,,,,,,,,,,,,
burgers,cake,french fries,hot dogs,curd,green tea,,,,,,,,,,,,,,
turkey,vegetable basket,paneer,meatballs,energy bar,whole wheat basmati rice,frooti,,,,,,,,,,,,,
turkey,eggs,,,,,,,,,,,,,,,,,,
wholed cheeze,curd,,,,,,,,,,,,,,,,,,
maggi,gums,,,,,,,,,,,,,,,,,,
mineral water,parle g,,,,,,,,,,,,,,,,,,
chicken,green tea,chocolate,,,,,,,,,,,,,,,,,
maggi,carrots,chicken tikka,yogurt cake,,,,,,,,,,,,,,,,
hot dogs,,,,,,,,,,,,,,,,,,,
paneer,mineral water,,,,,,,,,,,,,,,,,,
sandwich,,,,,,,,,,,,,,,,,,,
spaghetti,mushroom,,,,,,,,,,,,,,,,,,
buns,vegetable basket,paneer,spaghetti,mineral water,knor,pancakes,,,,,,,,,,,,,
vegetable basket,mineral water,pancakes,whole wheat basmati rice,french fries,parle g,,,,,,,,,,,,,,
spaghetti,mineral water,neckrest,french fries,,,,,,,,,,,,,,,,
spaghetti,vegetables mix,eggs,chocolate,mushroom,pepper spray,,,,,,,,,,,,,,
cooking oil,,,,,,,,,,,,,,,,,,,
olive oil,,,,,,,,,,,,,,,,,,,
salad,,,,,,,,,,,,,,,,,,,
burgers,energy bar,whole wheat basmati rice,mortien,french fries,hot dogs,kinley,sunsilk,,,,,,,,,,,,
knor,muffins,basmati rice,cereals,,,,,,,,,,,,,,,,
french fries,,,,,,,,,,,,,,,,,,,
paneer,milk,energy bar,,,,,,,,,,,,,,,,,
french fries,Roohafza,,,,,,,,,,,,,,,,,,
spaghetti,whole wheat basmati rice,corn,sulaa vines,,,,,,,,,,,,,,,,
tomatoes,paneer,knor,french wine,gold flake,,,,,,,,,,,,,,,
vegetable basket,mineral water,chicken,whole wheat basmati rice,,,,,,,,,,,,,,,,
frooti,,,,,,,,,,,,,,,,,,,
eggs,chocolate,,,,,,,,,,,,,,,,,,
cake,,,,,,,,,,,,,,,,,,,
vegetable basket,green grapes,eggs,chocolate,zucchini,,,,,,,,,,,,,,,
cake,french fries,,,,,,,,,,,,,,,,,,
wholed cheeze,olive oil,eggs,oil,french fries,cottage cheese,pancakes,light mayo,,,,,,,,,,,,
mineral water,,,,,,,,,,,,,,,,,,,
spaghetti,eggs,,,,,,,,,,,,,,,,,,
whole wheat basmati rice,chicken,eggplant,green tea,french fries,,,,,,,,,,,,,,,
Roohafza,,,,,,,,,,,,,,,,,,,
wholed cheeze,yams,muffins,oil,protein bar,,,,,,,,,,,,,,,
pancakes,,,,,,,,,,,,,,,,,,,
whole wheat basmati rice,,,,,,,,,,,,,,,,,,,
vegetable basket,mushroom,,,,,,,,,,,,,,,,,,
burgers,mineral water,knor,cereals,,,,,,,,,,,,,,,,
burgers,,,,,,,,,,,,,,,,,,,
cadbury white chocolate,,,,,,,,,,,,,,,,,,,
spaghetti,muffins,,,,,,,,,,,,,,,,,,
mushroom,,,,,,,,,,,,,,,,,,,
muffins,,,,,,,,,,,,,,,,,,,
wholed cheeze,vegetable basket,neckrest,chocolate,french fries,mushroom,,,,,,,,,,,,,,
buns,maggi,fruit basket,whole wheat pasta,meatballs,milk,almonds,eggs,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
pepper spray,,,,,,,,,,,,,,,,,,,
mineral water,milk,pancakes,cadbury white chocolate,curd,,,,,,,,,,,,,,,
eggs,,,,,,,,,,,,,,,,,,,
french fries,parle g,,,,,,,,,,,,,,,,,,
mortien,protein bar,,,,,,,,,,,,,,,,,,
turkey,vegetable basket,mineral water,,,,,,,,,,,,,,,,,
spirit fish,olive oil,salmon,eggs,melons,,,,,,,,,,,,,,,
turkey,fruit basket,milk,green tea,chocolate,,,,,,,,,,,,,,,
paneer,spaghetti,mineral water,meatballs,vegetables mix,,,,,,,,,,,,,,,
vegetable basket,mineral water,chicken,oil,axe body spray,,,,,,,,,,,,,,,
milk,salmon,green tea,,,,,,,,,,,,,,,,,
mineral water,milk,cadbury white chocolate,protein bar,zucchini,green tea,,,,,,,,,,,,,,
pepper spray,sandwich,,,,,,,,,,,,,,,,,,
whole wheat pasta,french fries,brownies,,,,,,,,,,,,,,,,,
meatballs,Roohafza,fresh bread,,,,,,,,,,,,,,,,,
mineral water,vegetables mix,eggs,cake,chicken,french fries,,,,,,,,,,,,,,
burgers,eggs,french fries,,,,,,,,,,,,,,,,,
burgers,spirit fish,eggs,french fries,sulaa vines,,,,,,,,,,,,,,,
mushroom,,,,,,,,,,,,,,,,,,,
milk,parle g,,,,,,,,,,,,,,,,,,
vegetables mix,,,,,,,,,,,,,,,,,,,
knor,peanuts,eggs,melons,white wine,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,,
protein bar,,,,,,,,,,,,,,,,,,,
burgers,chicken tikka,,,,,,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,,
mineral water,,,,,,,,,,,,,,,,,,,
maggi,french wine,,,,,,,,,,,,,,,,,,
light mayo,,,,,,,,,,,,,,,,,,,
burgers,spaghetti,energy bar,eggs,pepper spray,yogurt cake,green tea,,,,,,,,,,,,,
pepper,spaghetti,mineral water,milk,olive oil,tea,broccoli,,,,,,,,,,,,,
french fries,yogurt cake,green tea,,,,,,,,,,,,,,,,,
brownies,,,,,,,,,,,,,,,,,,,
chocolate,mushroom,,,,,,,,,,,,,,,,,,
butter,Roohafza,,,,,,,,,,,,,,,,,,
chocolate,salmon,pancakes,5 star,green tea,,,,,,,,,,,,,,,
burgers,spirit fish,knor,french fries,axe body spray,green tea,,,,,,,,,,,,,,
turkey,pepper,meatballs,corn,deggi mirch,french fries,green tea,,,,,,,,,,,,,
chicken,whole wheat basmati rice,chicken tikka,french fries,pancakes,,,,,,,,,,,,,,,
eggs,,,,,,,,,,,,,,,,,,,
tomatoes,neckrest,chocolate,,,,,,,,,,,,,,,,,
burgers,buns,red wine,tomatoes,paneer,kissan puree,spaghetti,milk,bacon,eggs,white wine,,,,,,,,,
chocolate,paneer,mineral water,,,,,,,,,,,,,,,,,
tomatoes,spaghetti,olive oil,almonds,eggs,,,,,,,,,,,,,,,
turkey,chicken tikka,chocolate,tomatoes,paneer,pepper,olive oil,pancakes,kinder joy,green tea,,,,,,,,,,
buns,,,,,,,,,,,,,,,,,,,
burgers,spirit fish,buns,maggi,whole wheat pasta,milk,ramdev mirchi,eggs,cereals,pancakes,Roohafza,,,,,,,,,
maggi,vegetable basket,mineral water,milk,,,,,,,,,,,,,,,,
frooti,,,,,,,,,,,,,,,,,,,
tomatoes,chicken,eggs,,,,,,,,,,,,,,,,,
turkey,tomatoes,spaghetti,milk,,,,,,,,,,,,,,,,
burgers,spaghetti,eggs,,,,,,,,,,,,,,,,,
wholed cheeze,vegetable basket,tomatoes,chocolate,mushroom,,,,,,,,,,,,,,,
oatmeal,french fries,,,,,,,,,,,,,,,,,,
turkey,chocolate,sulaa vines,mushroom,sandwich,,,,,,,,,,,,,,,
maggi,pepper,butter,whole wheat basmati rice,cake,chocolate,frooti,,,,,,,,,,,,,
spaghetti,sulaa vines,parle g,,,,,,,,,,,,,,,,,
red wine,maggi,pasta,pepper,eggs,chocolate,sunsilk,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
spirit fish,vegetable basket,spaghetti,mineral water,trolly bag,whole wheat basmati rice,frooti,mushroom,,,,,,,,,,,,
mineral water,mortien,,,,,,,,,,,,,,,,,,
eggs,parle g,,,,,,,,,,,,,,,,,,
knor,chicken,gums,pepsi,axe body spray,Roohafza,green tea,,,,,,,,,,,,,
turkey,vegetable basket,mineral water,ramdev mirchi,cooking oil,green tea,,,,,,,,,,,,,,
Roohafza,,,,,,,,,,,,,,,,,,,
chocolate,milk,,,,,,,,,,,,,,,,,,
eggs,strawberries,,,,,,,,,,,,,,,,,,
eggs,cake,french fries,,,,,,,,,,,,,,,,,
chicken tikka,knor,mushroom,axe body spray,,,,,,,,,,,,,,,,
paneer,kissan puree,spaghetti,mineral water,almonds,eggs,,,,,,,,,,,,,,
chicken,eggs,french fries,pancakes,,,,,,,,,,,,,,,,
tomatoes,spaghetti,frooti,,,,,,,,,,,,,,,,,
wholed cheeze,,,,,,,,,,,,,,,,,,,
vegetable basket,tomatoes,pepper,spaghetti,mineral water,pancakes,chicken,deggi mirch,tea,french fries,tomato juice,fresh bread,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
vegetable basket,paneer,kissan puree,mineral water,meatballs,olive oil,ginger garlic paste,tomato juice,,,,,,,,,,,,
chocolate,maggi,pasta,vegetable basket,paneer,mineral water,nonfat milk,eggs,,,,,,,,,,,,
maggi,pasta,vegetable basket,agarbatti,,,,,,,,,,,,,,,,
burgers,mineral water,milk,eggs,whole wheat basmati rice,mint,,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
chocolate,axe body spray,,,,,,,,,,,,,,,,,,
cooking oil,tomato juice,,,,,,,,,,,,,,,,,,
spirit fish,spaghetti,olive oil,french wine,eggs,french fries,sulaa vines,pancakes,light mayo,,,,,,,,,,,
buns,whole wheat pasta,olive oil,pancakes,eggs,,,,,,,,,,,,,,,
mineral water,,,,,,,,,,,,,,,,,,,
chocolate,french fries,,,,,,,,,,,,,,,,,,
maggi,butter,chicken,salmon,,,,,,,,,,,,,,,,
buns,spaghetti,mineral water,spinach,eggs,oil,cooking oil,green tea,sunsilk,tomato juice,curd,,,,,,,,,
buns,paneer,spaghetti,eggs,chicken,,,,,,,,,,,,,,,
chocolate,green tea,,,,,,,,,,,,,,,,,,
red wine,mineral water,knor,basmati rice,parle g,,,,,,,,,,,,,,,
mineral water,chicken,french fries,frooti,,,,,,,,,,,,,,,,
energy bar,eggs,french fries,,,,,,,,,,,,,,,,,
whole wheat basmati rice,french fries,hot dogs,green tea,,,,,,,,,,,,,,,,
whole wheat basmati rice,chicken,tomato juice,,,,,,,,,,,,,,,,,
green tea,protein bar,tomato juice,hajmola,,,,,,,,,,,,,,,,
milk,chocolate,white wine,,,,,,,,,,,,,,,,,
spaghetti,cooking oil,,,,,,,,,,,,,,,,,,
spaghetti,,,,,,,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
buns,vegetable basket,kissan puree,mineral water,knor,milk,olive oil,almonds,,,,,,,,,,,,
energy bar,,,,,,,,,,,,,,,,,,,
red wine,butter,hot dogs,,,,,,,,,,,,,,,,,
chicken tikka,red wine,paneer,yams,mineral water,chocolate,curd,,,,,,,,,,,,,
chocolate,french fries,pepper spray,cottage cheese,curd,,,,,,,,,,,,,,,
chicken tikka,buns,kissan puree,mineral water,green grapes,eggs,gums,ginger garlic paste,oil,green tea,mint,,,,,,,,,
red wine,mineral water,oil,ketchup,deggi mirch,pedigree,eggplant,green tea,mushroom,tomato juice,curd,,,,,,,,,
buns,maggi,mineral water,pancakes,eggs,cake,condoms,tea,frooti,,,,,,,,,,,
turkey,maggi,meatballs,butter,eggs,salad,green tea,,,,,,,,,,,,,
burgers,pepper,knor,milk,pancakes,green tea,,,,,,,,,,,,,,
buns,mineral water,whole wheat basmati rice,yogurt cake,curd,,,,,,,,,,,,,,,
protein bar,,,,,,,,,,,,,,,,,,,
knor,butter,sunsilk,,,,,,,,,,,,,,,,,
burgers,spaghetti,mineral water,knor,french wine,french fries,light mayo,curd,,,,,,,,,,,,
olive oil,Roohafza,,,,,,,,,,,,,,,,,,
chocolate,french fries,,,,,,,,,,,,,,,,,,
vegetable basket,mineral water,knor,milk,olive oil,,,,,,,,,,,,,,,
vegetable basket,cake,ginger garlic paste,mashed potato,,,,,,,,,,,,,,,,
chocolate,spaghetti,yams,mop,salmon,frooti,,,,,,,,,,,,,,
chicken tikka,eggs,french fries,Roohafza,,,,,,,,,,,,,,,,
mineral water,peanuts,,,,,,,,,,,,,,,,,,
parle g,,,,,,,,,,,,,,,,,,,
antioxydant juice,chocolate,,,,,,,,,,,,,,,,,,
turkey,parle g,,,,,,,,,,,,,,,,,,
mushroom,,,,,,,,,,,,,,,,,,,
turkey,paneer,spaghetti,knor,mushroom,yogurt cake,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,
turkey,french fries,,,,,,,,,,,,,,,,,,
maggi,spaghetti,yams,mineral water,chocolate,olive oil,ginger garlic paste,chicken,green tea,french fries,sandwich,white wine,,,,,,,,
spaghetti,mineral water,knor,salmon,pancakes,chicken,white coffee,curd,,,,,,,,,,,,
burgers,wholed cheeze,spaghetti,nonfat milk,eggs,gums,chocolate,tomato juice,curd,,,,,,,,,,,
turkey,maggi,vegetable basket,eggs,,,,,,,,,,,,,,,,
eggs,french fries,,,,,,,,,,,,,,,,,,
burgers,maggi,mineral water,milk,eggs,chocolate,french fries,fresh bread,,,,,,,,,,,,
spaghetti,strawberries,,,,,,,,,,,,,,,,,,
muffins,curd,,,,,,,,,,,,,,,,,,
mortien,clothes accessories,cottage cheese,,,,,,,,,,,,,,,,,
vegetable basket,paneer,spaghetti,pancakes,trolly bag,whole wheat basmati rice,green beans,french fries,frooti,mashed potato,,,,,,,,,,
knor,milk,ramdev mirchi,chicken,green beans,,,,,,,,,,,,,,,
burgers,maggi,whole wheat pasta,spaghetti,mineral water,milk,olive oil,chicken,salmon,pancakes,cake,,,,,,,,,
burgers,knor,vegetables mix,pancakes,axe body spray,melons,protein bar,broccoli,mayonnaise,mint,green tea,,,,,,,,,
muffins,,,,,,,,,,,,,,,,,,,
muffins,cottage cheese,,,,,,,,,,,,,,,,,,
mineral water,chocolate,basmati rice,sulaa vines,,,,,,,,,,,,,,,,
mineral water,basmati rice,,,,,,,,,,,,,,,,,,
mineral water,trolly bag,,,,,,,,,,,,,,,,,,
paneer,spaghetti,chicken,basmati rice,oil,cooking oil,hot dogs,mint,,,,,,,,,,,,
