Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
691.0,8229.0,2190.0,Contract,50.0,Married,0.0,798.0,2.0,0.58,6553.0,4646.0,35129.0,24.0,Education,Semiurban,Not Graduate,Male,Business,No
692.0,18509.0,9108.0,Contract,32.0,Married,,650.0,4.0,0.41,7378.0,39713.0,5473.0,12.0,Business,Urban,Graduate,Female,Private,No
693.0,17147.0,2875.0,Salaried,30.0,Married,1.0,717.0,3.0,0.23,18073.0,2400.0,24490.0,84.0,Personal,Rural,Graduate,Male,Private,Yes
694.0,6632.0,5592.0,Self-employed,31.0,Married,0.0,725.0,2.0,0.13,17700.0,44331.0,10481.0,48.0,Education,Urban,Graduate,Male,Private,Yes
695.0,8288.0,1440.0,Self-employed,35.0,Married,0.0,603.0,0.0,0.11,7130.0,22185.0,9520.0,12.0,Car,Rural,Graduate,Female,Unemployed,No
696.0,,8927.0,Salaried,36.0,Married,0.0,584.0,4.0,0.22,3186.0,,,48.0,Personal,Semiurban,Not Graduate,Male,Private,No
697.0,13475.0,6059.0,Contract,37.0,Married,1.0,772.0,1.0,0.54,5789.0,33120.0,18570.0,48.0,Education,Urban,Graduate,Female,Unemployed,No
698.0,8168.0,7010.0,,46.0,,1.0,,2.0,0.31,16122.0,48257.0,20798.0,48.0,Business,Urban,Not Graduate,Male,Private,
699.0,11795.0,7117.0,Salaried,22.0,Single,3.0,657.0,2.0,0.46,17529.0,1018.0,4536.0,12.0,Business,Rural,Graduate,Male,MNC,
700.0,9561.0,9153.0,Self-employed,,Married,3.0,766.0,4.0,0.56,7942.0,17563.0,2773.0,72.0,Education,Rural,Graduate,Female,Private,No
701.0,10258.0,2989.0,Unemployed,46.0,Single,1.0,589.0,3.0,0.3,,5193.0,30894.0,48.0,Business,Urban,Graduate,Female,Government,No
702.0,18616.0,9218.0,,43.0,Married,3.0,754.0,3.0,0.2,16944.0,15701.0,36326.0,72.0,Education,Urban,Graduate,Male,MNC,
703.0,8371.0,6228.0,Contract,38.0,Married,0.0,617.0,3.0,0.36,18296.0,3536.0,6079.0,84.0,Education,Rural,Graduate,Female,,No
704.0,16369.0,6471.0,Salaried,52.0,Single,,595.0,,0.55,18248.0,48217.0,26838.0,84.0,Business,Semiurban,Graduate,Female,MNC,No
705.0,,,Contract,,Single,3.0,627.0,4.0,0.5,296.0,44610.0,22804.0,24.0,Home,Urban,Not Graduate,Male,MNC,No
706.0,9943.0,1177.0,Contract,23.0,Single,1.0,690.0,4.0,0.13,2409.0,18886.0,20675.0,60.0,Car,Semiurban,Not Graduate,Male,Private,Yes
707.0,14199.0,4760.0,Salaried,58.0,Married,3.0,704.0,3.0,0.45,1461.0,36587.0,26594.0,72.0,Personal,Urban,Graduate,Male,Government,No
708.0,17728.0,11.0,Salaried,23.0,Single,3.0,555.0,3.0,0.39,2268.0,29410.0,37292.0,84.0,Car,Urban,Graduate,Male,Government,No
709.0,8738.0,5252.0,Contract,50.0,Married,3.0,566.0,0.0,0.55,17378.0,33744.0,9998.0,60.0,Personal,Urban,Not Graduate,Male,MNC,No
710.0,17913.0,4399.0,,21.0,Single,2.0,,0.0,,6554.0,38665.0,14697.0,48.0,Personal,Semiurban,Graduate,,Private,Yes
711.0,4472.0,8234.0,Contract,50.0,Single,0.0,781.0,2.0,0.37,16391.0,15957.0,14429.0,,Car,Urban,Graduate,Male,Unemployed,Yes
712.0,17679.0,9135.0,Salaried,52.0,Married,1.0,790.0,2.0,0.54,18899.0,48127.0,8140.0,,Education,Rural,Not Graduate,Female,Government,No
713.0,3761.0,5445.0,Contract,48.0,Single,2.0,648.0,4.0,,17801.0,46008.0,15901.0,48.0,Business,Urban,Graduate,Male,Business,No
714.0,12167.0,6570.0,Contract,41.0,Married,1.0,630.0,4.0,0.34,18700.0,32875.0,24279.0,,Home,Semiurban,Graduate,Male,Private,No
715.0,12554.0,9196.0,Unemployed,33.0,Married,1.0,782.0,1.0,0.14,7358.0,48292.0,29525.0,48.0,Home,Semiurban,Graduate,Female,Government,
716.0,19260.0,8212.0,Salaried,47.0,Married,1.0,551.0,1.0,0.24,17671.0,1626.0,21491.0,24.0,Home,Rural,Graduate,Male,Business,No
717.0,16277.0,406.0,Self-employed,56.0,Married,2.0,798.0,0.0,0.26,17502.0,25279.0,4280.0,36.0,Car,Semiurban,Graduate,Male,Government,Yes
718.0,5812.0,9206.0,Self-employed,,Single,0.0,626.0,2.0,0.57,7637.0,6229.0,35980.0,12.0,Car,Rural,Graduate,Male,Unemployed,No
719.0,19844.0,4431.0,Salaried,42.0,Single,1.0,729.0,0.0,0.24,660.0,6877.0,30989.0,48.0,Education,Semiurban,Not Graduate,Female,Business,Yes
720.0,3605.0,5243.0,Salaried,30.0,Married,0.0,615.0,0.0,0.33,8907.0,33642.0,9078.0,48.0,Home,Urban,,Male,Government,No
721.0,7622.0,6542.0,Salaried,59.0,Single,0.0,601.0,2.0,0.44,6922.0,38311.0,27118.0,60.0,Education,Urban,,Male,,No
722.0,8767.0,6936.0,Contract,35.0,Single,3.0,641.0,1.0,0.18,11953.0,32356.0,24985.0,24.0,Home,Rural,Graduate,Female,Business,No
723.0,13613.0,8906.0,Self-employed,35.0,Married,2.0,720.0,2.0,0.34,18913.0,3809.0,17997.0,84.0,Car,Urban,Not Graduate,Female,Business,Yes
724.0,12589.0,4146.0,Salaried,24.0,Single,2.0,767.0,3.0,0.47,3970.0,43371.0,15274.0,84.0,Business,Urban,Not Graduate,Male,,No
725.0,15918.0,140.0,Self-employed,52.0,Married,3.0,571.0,3.0,0.53,3407.0,34875.0,1868.0,60.0,,Rural,Not Graduate,Male,Private,No
726.0,15046.0,4882.0,Salaried,43.0,,3.0,660.0,3.0,0.41,,44513.0,27398.0,72.0,Business,Urban,Graduate,Female,Business,No
727.0,4590.0,6012.0,Salaried,26.0,Married,0.0,656.0,4.0,0.43,14547.0,9465.0,17042.0,48.0,Business,Rural,Not Graduate,Female,MNC,No
728.0,19447.0,963.0,Unemployed,44.0,Married,1.0,732.0,1.0,0.16,4760.0,559.0,32820.0,48.0,Personal,Urban,Graduate,Male,Private,Yes
729.0,6324.0,7151.0,Unemployed,40.0,Married,2.0,616.0,1.0,0.57,18281.0,8308.0,22246.0,60.0,Home,Semiurban,Graduate,Male,Private,No
730.0,12787.0,8564.0,Self-employed,57.0,Single,,776.0,4.0,0.17,13465.0,21353.0,21561.0,48.0,Business,Semiurban,Graduate,Female,Government,Yes
731.0,11111.0,3610.0,Salaried,40.0,Married,1.0,737.0,0.0,0.49,4087.0,15250.0,,,Personal,Semiurban,Graduate,Female,Private,No
732.0,7342.0,9884.0,Contract,32.0,Married,3.0,735.0,3.0,0.23,7607.0,46023.0,35512.0,36.0,Personal,Urban,Not Graduate,Female,Business,Yes
733.0,18389.0,6894.0,Salaried,53.0,Married,1.0,689.0,,,4019.0,35814.0,36024.0,12.0,Personal,Rural,Graduate,Male,Business,No
734.0,10659.0,7311.0,,48.0,Single,0.0,765.0,0.0,0.46,815.0,46624.0,24996.0,12.0,Education,Semiurban,Graduate,Male,Private,No
735.0,16043.0,105.0,Salaried,28.0,Married,3.0,618.0,,0.48,12563.0,16427.0,29618.0,12.0,Education,Semiurban,Graduate,Female,MNC,No
736.0,10837.0,5539.0,Self-employed,21.0,Married,1.0,633.0,2.0,,13292.0,33276.0,12859.0,36.0,Personal,Rural,Graduate,Male,Government,No
737.0,2117.0,9873.0,Self-employed,57.0,Married,3.0,652.0,1.0,0.32,16158.0,6107.0,24580.0,48.0,Business,Urban,Graduate,Male,Business,No
738.0,15917.0,6787.0,Salaried,42.0,Married,0.0,588.0,4.0,0.41,922.0,13476.0,,60.0,Home,Rural,Graduate,Male,Private,
739.0,16309.0,2137.0,Self-employed,26.0,Single,0.0,562.0,1.0,0.48,12929.0,,38857.0,84.0,Car,Rural,Graduate,Male,Government,No
,15234.0,4445.0,Unemployed,41.0,Single,1.0,590.0,2.0,0.15,14925.0,20312.0,7608.0,24.0,Education,Urban,,Male,MNC,No
741.0,7560.0,3530.0,Salaried,52.0,Married,3.0,606.0,0.0,0.58,,21795.0,5876.0,48.0,Business,Rural,Not Graduate,Female,Private,No
,2846.0,,Contract,55.0,Married,1.0,730.0,1.0,0.55,10979.0,13136.0,22038.0,36.0,Business,Semiurban,Not Graduate,Female,Private,No
743.0,12954.0,7052.0,,35.0,Single,1.0,,3.0,0.24,2722.0,14167.0,29006.0,72.0,,Rural,Not Graduate,Female,Private,Yes
744.0,15703.0,3654.0,Salaried,25.0,Married,3.0,,,0.51,5355.0,17300.0,36775.0,36.0,Car,Urban,Not Graduate,Female,Private,No
745.0,17385.0,7102.0,Salaried,26.0,Single,1.0,562.0,0.0,0.36,13301.0,17182.0,31810.0,,Business,Rural,Graduate,Male,Private,No
746.0,15746.0,2359.0,Self-employed,45.0,Single,0.0,669.0,2.0,0.33,2550.0,,15325.0,12.0,Car,,Not Graduate,Male,Private,Yes
747.0,8469.0,8105.0,Self-employed,49.0,Single,3.0,751.0,,0.26,11141.0,,36892.0,48.0,Business,Rural,Graduate,Male,Unemployed,Yes
748.0,11333.0,8636.0,Contract,27.0,Married,3.0,646.0,3.0,,18057.0,19659.0,2753.0,84.0,Car,Rural,Not Graduate,Male,Business,No
749.0,18608.0,6441.0,Salaried,33.0,Married,3.0,606.0,4.0,0.46,11284.0,31403.0,30531.0,,Car,Rural,Graduate,Female,Private,No
750.0,14819.0,5047.0,Unemployed,58.0,Single,3.0,,1.0,0.31,18050.0,48651.0,18996.0,24.0,Business,Rural,Not Graduate,Male,MNC,No
751.0,6208.0,8227.0,Salaried,38.0,Married,1.0,667.0,2.0,0.41,1384.0,33586.0,4275.0,72.0,Personal,Rural,Graduate,Male,Private,
752.0,8283.0,5203.0,Salaried,22.0,Single,1.0,629.0,1.0,0.45,8252.0,10360.0,9747.0,12.0,Business,Urban,Graduate,,Government,No
753.0,4048.0,9667.0,Self-employed,28.0,Married,0.0,677.0,2.0,0.46,7238.0,21424.0,1824.0,24.0,Home,Urban,,Male,Private,No
754.0,8233.0,1798.0,Salaried,31.0,Single,2.0,722.0,3.0,0.13,6026.0,32499.0,14880.0,36.0,,,Graduate,Female,Private,Yes
755.0,14941.0,9600.0,Salaried,53.0,Married,2.0,584.0,4.0,0.53,10482.0,44695.0,2081.0,12.0,Education,Urban,Not Graduate,Male,MNC,No
756.0,14607.0,5291.0,Salaried,58.0,Married,0.0,552.0,1.0,0.33,13801.0,48791.0,12517.0,12.0,Car,Urban,,Male,Private,No
757.0,11765.0,5495.0,Salaried,47.0,Married,2.0,669.0,3.0,0.23,16120.0,3065.0,22683.0,60.0,Home,Urban,Graduate,Male,MNC,Yes
758.0,3828.0,9900.0,Salaried,40.0,Single,0.0,554.0,2.0,0.22,15580.0,3259.0,17876.0,72.0,Education,Semiurban,Not Graduate,Female,Government,No
759.0,3917.0,6284.0,Unemployed,,Single,1.0,767.0,1.0,0.34,8664.0,12300.0,38532.0,72.0,Education,Urban,Graduate,Male,Private,
760.0,8988.0,7285.0,Salaried,51.0,Married,3.0,560.0,1.0,0.54,17342.0,33370.0,9266.0,84.0,Business,Urban,Graduate,Male,Business,No
761.0,16594.0,1300.0,Contract,47.0,Married,3.0,675.0,3.0,0.29,493.0,4295.0,12183.0,36.0,Personal,Urban,Graduate,Male,Government,Yes
762.0,14977.0,6869.0,Contract,52.0,Single,1.0,620.0,1.0,0.47,16465.0,27209.0,22066.0,60.0,Business,Rural,Graduate,Male,Private,No
763.0,2009.0,9435.0,Unemployed,30.0,Married,3.0,666.0,4.0,0.15,6999.0,,13877.0,84.0,,Urban,Not Graduate,Male,Private,No
764.0,18644.0,3097.0,Salaried,23.0,,3.0,733.0,4.0,0.34,13833.0,36295.0,10982.0,24.0,Education,,Not Graduate,Female,Private,Yes
765.0,11865.0,4616.0,Contract,47.0,Married,2.0,687.0,3.0,0.6,2970.0,20927.0,9968.0,84.0,Personal,Urban,Not Graduate,Female,Unemployed,No
766.0,4219.0,9.0,Self-employed,55.0,Married,1.0,,2.0,0.49,,34579.0,27598.0,24.0,Car,Semiurban,Graduate,Female,Government,No
767.0,9041.0,5752.0,Self-employed,51.0,Married,2.0,665.0,3.0,0.21,15551.0,44871.0,15639.0,36.0,Personal,Semiurban,Graduate,Male,Private,Yes
768.0,7287.0,9852.0,Self-employed,,Married,2.0,711.0,4.0,0.35,17145.0,9032.0,5674.0,72.0,Business,Semiurban,Graduate,Male,MNC,Yes
769.0,3619.0,6295.0,Contract,36.0,Married,3.0,616.0,0.0,,3185.0,27718.0,5316.0,24.0,Car,Urban,Not Graduate,Male,,No
770.0,10512.0,4815.0,Salaried,33.0,Married,3.0,749.0,0.0,0.3,16409.0,12877.0,,36.0,Business,Rural,Graduate,Male,Private,Yes
771.0,3342.0,1072.0,Contract,55.0,Married,1.0,580.0,1.0,0.49,1806.0,40731.0,32094.0,84.0,Personal,Rural,Graduate,Male,Private,No
772.0,12568.0,3225.0,Self-employed,31.0,Married,3.0,624.0,1.0,,,,23187.0,24.0,Car,Urban,Graduate,Male,Government,No
,16231.0,1316.0,Contract,,,3.0,786.0,0.0,0.21,14126.0,,2214.0,48.0,Personal,Urban,Graduate,Female,Private,Yes
774.0,5490.0,5699.0,Unemployed,31.0,Single,1.0,620.0,4.0,0.56,12894.0,41684.0,24940.0,12.0,Home,Urban,Not Graduate,Female,Government,No
775.0,,6807.0,Salaried,50.0,Married,3.0,786.0,1.0,0.4,5154.0,6766.0,26685.0,84.0,Education,Rural,Graduate,Female,MNC,No
776.0,9984.0,6674.0,Unemployed,55.0,Married,2.0,615.0,3.0,0.29,13767.0,49954.0,16977.0,72.0,Car,,Graduate,Female,Private,No
777.0,19988.0,3683.0,Salaried,,Married,1.0,619.0,3.0,0.35,15226.0,22829.0,36904.0,84.0,Education,Urban,Graduate,Male,Private,No
778.0,14219.0,7227.0,Salaried,58.0,Married,3.0,590.0,4.0,0.4,1525.0,20221.0,26538.0,48.0,Home,Urban,,Male,Private,No
779.0,2235.0,3273.0,Salaried,51.0,Married,0.0,740.0,1.0,0.38,760.0,25102.0,39033.0,36.0,Car,Rural,Graduate,Male,Government,No
780.0,12161.0,7000.0,Salaried,34.0,Married,1.0,709.0,3.0,0.34,16978.0,34433.0,8965.0,36.0,Education,Semiurban,Graduate,Male,Unemployed,Yes
781.0,3908.0,145.0,Self-employed,44.0,Single,1.0,569.0,1.0,0.35,13880.0,15932.0,10597.0,84.0,Education,Rural,Graduate,Male,Private,No
782.0,10567.0,5010.0,Salaried,52.0,Married,0.0,734.0,1.0,0.19,1055.0,25714.0,28740.0,48.0,Car,Rural,Graduate,Male,Private,Yes
783.0,5530.0,3040.0,Salaried,56.0,Single,3.0,775.0,3.0,0.51,10046.0,39743.0,7569.0,84.0,,Rural,Not Graduate,Male,Private,No
784.0,7256.0,9654.0,Unemployed,52.0,Married,3.0,727.0,0.0,0.37,3083.0,2552.0,38981.0,12.0,Education,Urban,Graduate,Female,,No
785.0,,9776.0,Contract,35.0,,1.0,757.0,3.0,0.17,15678.0,45987.0,12881.0,12.0,Car,Urban,Not Graduate,Female,Business,Yes
786.0,7415.0,482.0,Contract,55.0,Married,1.0,702.0,4.0,0.48,12108.0,14274.0,37996.0,60.0,Education,,Graduate,Male,Private,No
,5391.0,3179.0,Contract,23.0,Married,3.0,689.0,2.0,0.57,9650.0,45380.0,33177.0,24.0,Education,,Not Graduate,Male,Private,
788.0,13157.0,1249.0,Contract,36.0,Married,3.0,748.0,3.0,0.57,5957.0,29250.0,38177.0,60.0,,Rural,Not Graduate,Male,Government,No
789.0,7951.0,630.0,Salaried,25.0,Single,2.0,588.0,1.0,0.28,5255.0,2808.0,1590.0,12.0,Business,Urban,Graduate,Female,Private,No
790.0,10007.0,8853.0,Salaried,41.0,,1.0,694.0,1.0,0.17,,43858.0,27119.0,48.0,Home,Urban,Graduate,Male,Government,Yes
791.0,,2852.0,Contract,30.0,Single,1.0,594.0,3.0,0.36,16344.0,45028.0,28915.0,24.0,Business,Urban,Graduate,Female,Private,No
792.0,17524.0,987.0,Salaried,39.0,Single,,688.0,2.0,0.16,9691.0,15295.0,3708.0,48.0,Business,Semiurban,Graduate,Male,Unemployed,
793.0,2077.0,7622.0,Self-employed,45.0,Married,,619.0,3.0,0.57,18214.0,47605.0,39749.0,60.0,Home,Rural,Graduate,Male,Private,No
794.0,9577.0,7327.0,Salaried,24.0,Married,,674.0,2.0,0.19,3395.0,14669.0,23106.0,36.0,Education,Semiurban,Graduate,Male,Unemployed,Yes
795.0,18984.0,9738.0,Salaried,49.0,Married,2.0,700.0,2.0,0.23,1203.0,10523.0,18131.0,48.0,Education,Rural,Not Graduate,Male,Private,Yes
796.0,16060.0,8841.0,Self-employed,39.0,Married,3.0,640.0,4.0,,19194.0,45530.0,7553.0,60.0,Business,Urban,Graduate,Male,,No
797.0,19449.0,9160.0,Self-employed,22.0,Married,3.0,787.0,1.0,0.29,19476.0,13769.0,18881.0,60.0,Home,Urban,Not Graduate,Female,Private,Yes
798.0,,1100.0,Self-employed,30.0,Married,2.0,619.0,,0.5,3044.0,46499.0,2379.0,60.0,Education,Urban,Graduate,Male,Business,No
799.0,11510.0,6652.0,Self-employed,45.0,Married,1.0,715.0,2.0,0.33,7272.0,44645.0,26255.0,36.0,Personal,Rural,Graduate,Male,Private,Yes
800.0,8943.0,8632.0,Salaried,40.0,Married,3.0,679.0,1.0,0.19,3514.0,25207.0,4770.0,36.0,Car,Urban,Not Graduate,Female,Government,Yes
801.0,13954.0,7421.0,Salaried,39.0,Single,2.0,763.0,0.0,0.23,9990.0,35224.0,20726.0,84.0,Car,Rural,Graduate,Male,Business,
802.0,9804.0,5016.0,Contract,,Single,0.0,633.0,2.0,0.35,6192.0,25557.0,10088.0,36.0,Car,Rural,Graduate,Male,Government,No
803.0,8565.0,769.0,Self-employed,44.0,Single,2.0,638.0,1.0,0.17,10767.0,38191.0,35314.0,24.0,Business,Urban,Not Graduate,,Government,No
804.0,7984.0,1343.0,Salaried,31.0,,,628.0,,0.41,16528.0,14246.0,39976.0,36.0,Car,Urban,Not Graduate,Female,Private,No
805.0,6670.0,4358.0,Contract,54.0,Married,3.0,662.0,4.0,0.38,7507.0,12846.0,17350.0,36.0,Car,Urban,Graduate,Female,Private,Yes
806.0,11184.0,9769.0,Salaried,48.0,Married,2.0,,1.0,0.46,4857.0,37085.0,35063.0,36.0,Personal,Rural,Graduate,Male,Government,No
807.0,4192.0,6780.0,Salaried,25.0,Married,2.0,621.0,0.0,0.57,12118.0,45403.0,16861.0,48.0,Education,Urban,,Female,Private,No
808.0,,6602.0,Salaried,25.0,,0.0,714.0,,0.56,17761.0,13470.0,14973.0,36.0,Personal,Urban,Graduate,Female,Private,No
809.0,13246.0,2349.0,Contract,41.0,Single,2.0,598.0,3.0,0.57,3146.0,13176.0,18769.0,24.0,Business,Semiurban,Graduate,Male,Private,No
810.0,14790.0,5699.0,Self-employed,32.0,Single,2.0,601.0,0.0,0.22,,41881.0,18326.0,60.0,Car,Rural,Graduate,Female,Private,No
811.0,5687.0,1241.0,Salaried,24.0,,3.0,582.0,2.0,0.17,,13546.0,37048.0,48.0,Education,Rural,Graduate,Male,Government,No
812.0,6018.0,1125.0,Contract,40.0,Married,2.0,571.0,2.0,0.25,4414.0,6805.0,3786.0,12.0,Car,Rural,Not Graduate,Female,Government,No
813.0,13302.0,9382.0,,58.0,Married,1.0,663.0,1.0,0.55,17494.0,16788.0,36001.0,36.0,Car,Semiurban,Not Graduate,Male,Unemployed,No
814.0,3970.0,6764.0,Salaried,45.0,Married,0.0,788.0,3.0,0.59,3937.0,29348.0,2620.0,84.0,Business,Rural,Graduate,Female,Private,No
815.0,10389.0,5101.0,Salaried,34.0,Married,2.0,,2.0,0.53,3963.0,8080.0,37303.0,84.0,Car,Urban,Graduate,Male,Unemployed,No
816.0,19586.0,7843.0,Salaried,31.0,Married,0.0,780.0,2.0,0.16,5897.0,35886.0,20589.0,60.0,Home,Urban,Graduate,Female,Business,Yes
817.0,17374.0,72.0,Salaried,52.0,Married,0.0,567.0,3.0,0.57,,23764.0,3882.0,60.0,Education,Rural,Graduate,Male,Unemployed,No
,7788.0,5472.0,Self-employed,31.0,Single,0.0,715.0,4.0,0.31,14377.0,6630.0,25524.0,48.0,Education,Rural,Graduate,Female,MNC,Yes
819.0,7408.0,,,38.0,Married,2.0,667.0,2.0,0.1,17500.0,33333.0,10745.0,84.0,,Rural,Graduate,,Business,Yes
820.0,11446.0,2472.0,Self-employed,47.0,Single,2.0,666.0,0.0,0.32,16056.0,15701.0,37665.0,12.0,Business,Semiurban,Graduate,Female,Private,Yes
821.0,2922.0,707.0,Salaried,38.0,Married,,586.0,1.0,0.12,1750.0,14859.0,16861.0,72.0,Car,,Not Graduate,Female,Private,No
822.0,2419.0,1804.0,Salaried,43.0,Married,1.0,771.0,2.0,0.37,4027.0,21183.0,27171.0,,Car,Urban,Not Graduate,Male,Private,No
,12789.0,6704.0,Salaried,31.0,Married,0.0,792.0,2.0,0.27,11528.0,40438.0,27199.0,84.0,Education,Urban,Not Graduate,Female,Unemployed,Yes
824.0,3120.0,3713.0,Salaried,41.0,Married,1.0,772.0,4.0,0.34,5745.0,31749.0,3837.0,24.0,Business,Urban,Graduate,Male,Unemployed,Yes
825.0,13260.0,5051.0,Contract,25.0,Married,0.0,613.0,0.0,0.41,9679.0,31887.0,9599.0,72.0,Business,Rural,Graduate,Female,Business,No
826.0,19334.0,2475.0,Salaried,43.0,,3.0,687.0,1.0,0.53,5938.0,42244.0,16911.0,60.0,Business,Urban,Graduate,Female,MNC,No
827.0,4336.0,3610.0,Contract,45.0,Single,0.0,628.0,2.0,0.43,12150.0,8776.0,21553.0,72.0,Car,Urban,Not Graduate,Male,Unemployed,No
828.0,7373.0,4255.0,Contract,30.0,Married,0.0,719.0,1.0,0.32,13406.0,15021.0,24813.0,84.0,Business,Urban,Graduate,Female,Government,Yes
829.0,4243.0,7397.0,Salaried,42.0,Married,2.0,672.0,3.0,0.51,,4327.0,39255.0,60.0,Home,Urban,Graduate,Male,Business,No
830.0,6612.0,,Contract,39.0,Single,1.0,725.0,2.0,0.55,17743.0,48043.0,30520.0,72.0,Personal,Urban,Graduate,Male,Government,No
831.0,15946.0,9777.0,Self-employed,21.0,Married,3.0,593.0,2.0,0.16,4853.0,7614.0,,60.0,Business,Urban,Graduate,Female,Government,No
832.0,13104.0,8258.0,Self-employed,27.0,Married,1.0,631.0,3.0,0.37,18325.0,1245.0,1236.0,60.0,Personal,Rural,Graduate,Female,Private,No
833.0,15429.0,7979.0,Self-employed,24.0,Married,3.0,636.0,4.0,0.24,3148.0,41011.0,28350.0,48.0,Car,Urban,Graduate,Male,Government,No
834.0,8371.0,2428.0,Salaried,21.0,Single,0.0,774.0,2.0,0.12,16243.0,10355.0,12549.0,12.0,Business,Urban,Graduate,Male,Business,Yes
835.0,8359.0,7426.0,Salaried,35.0,Single,2.0,565.0,1.0,,7933.0,33305.0,28453.0,60.0,Education,Semiurban,,Female,Government,No
836.0,9863.0,8533.0,Salaried,32.0,Married,2.0,603.0,,0.53,9436.0,48692.0,36191.0,24.0,Car,Semiurban,Graduate,Male,MNC,No
837.0,5228.0,5249.0,Salaried,42.0,Single,1.0,,,0.18,17669.0,,13906.0,84.0,Home,Urban,Graduate,Female,Private,Yes
838.0,16382.0,5291.0,Self-employed,42.0,Single,2.0,712.0,4.0,0.51,,49692.0,15988.0,84.0,Home,Urban,Not Graduate,Female,Private,No
839.0,,2817.0,Salaried,37.0,Married,1.0,647.0,0.0,,14679.0,,28723.0,24.0,,Rural,Graduate,Male,,No
840.0,5756.0,9424.0,Unemployed,49.0,Married,1.0,705.0,1.0,0.56,11228.0,,34800.0,36.0,Personal,Urban,Graduate,Male,Business,No
841.0,17770.0,3874.0,Contract,34.0,Married,3.0,551.0,1.0,0.23,770.0,1415.0,28430.0,60.0,Education,Urban,Graduate,Male,Private,No
842.0,,9686.0,Salaried,40.0,Single,1.0,643.0,3.0,0.55,1843.0,43798.0,33535.0,60.0,,Urban,Not Graduate,Male,Government,No
843.0,4674.0,4211.0,Salaried,53.0,Married,3.0,,4.0,0.26,73.0,1652.0,3940.0,60.0,Home,Urban,Graduate,Female,Government,Yes
844.0,8898.0,661.0,Contract,35.0,Single,2.0,718.0,3.0,0.38,18044.0,43625.0,22793.0,72.0,Business,Rural,Graduate,Female,Unemployed,Yes
845.0,12147.0,3374.0,Contract,32.0,Married,1.0,757.0,0.0,,16059.0,20446.0,13262.0,60.0,Home,Semiurban,Graduate,Male,Business,Yes
846.0,2793.0,9208.0,Contract,40.0,Single,1.0,608.0,3.0,0.12,8000.0,,,60.0,Home,Rural,Graduate,Male,Private,No
847.0,4116.0,207.0,Salaried,50.0,Married,0.0,618.0,4.0,0.46,13273.0,3810.0,7961.0,24.0,Education,Rural,Graduate,Male,Government,No
848.0,7779.0,,Salaried,58.0,Married,1.0,668.0,2.0,0.32,16121.0,16569.0,27499.0,12.0,Personal,Urban,Graduate,Female,MNC,Yes
849.0,14298.0,2493.0,Salaried,23.0,Single,1.0,641.0,2.0,0.23,331.0,34319.0,32283.0,,Education,Rural,Not Graduate,Female,Business,No
850.0,16153.0,6813.0,Salaried,48.0,Single,0.0,730.0,0.0,0.2,17805.0,13584.0,,36.0,Education,Urban,Not Graduate,Female,MNC,Yes
851.0,13111.0,632.0,Contract,46.0,Single,0.0,780.0,2.0,0.43,7512.0,26783.0,7822.0,24.0,Education,Urban,Not Graduate,Male,Private,No
,12789.0,3083.0,Contract,,Married,2.0,594.0,,0.1,4931.0,33529.0,26968.0,60.0,Home,Rural,Graduate,Female,MNC,No
853.0,13397.0,3719.0,Self-employed,33.0,Single,1.0,697.0,0.0,0.5,12742.0,12511.0,20830.0,12.0,Business,Semiurban,Not Graduate,Male,MNC,No
854.0,14999.0,7123.0,Contract,33.0,Married,2.0,573.0,4.0,0.14,13426.0,,6738.0,48.0,Home,Urban,Graduate,Female,,No
855.0,2814.0,1679.0,Self-employed,22.0,Married,2.0,738.0,0.0,0.2,5113.0,45235.0,4098.0,48.0,Car,Semiurban,Graduate,Female,Private,No
856.0,18729.0,236.0,Salaried,57.0,,0.0,640.0,0.0,0.29,8419.0,6163.0,30888.0,48.0,Education,Urban,Not Graduate,Female,MNC,No
857.0,12541.0,7446.0,,58.0,Married,3.0,643.0,1.0,0.34,2881.0,16065.0,9097.0,60.0,Education,Urban,Graduate,Male,Business,No
858.0,4443.0,4443.0,Unemployed,22.0,Married,2.0,607.0,1.0,0.28,13145.0,44654.0,14136.0,60.0,Car,Urban,Graduate,Female,MNC,No
859.0,12457.0,6770.0,Salaried,56.0,Single,3.0,786.0,0.0,0.26,13556.0,17920.0,39244.0,36.0,Education,Rural,Graduate,Male,Private,Yes
860.0,12380.0,9732.0,Unemployed,46.0,Married,1.0,704.0,2.0,0.58,19249.0,38969.0,9253.0,84.0,Education,Semiurban,Graduate,Female,Private,No
861.0,9783.0,6099.0,Contract,31.0,Single,0.0,703.0,1.0,,2575.0,48348.0,26208.0,36.0,Education,Rural,Not Graduate,Male,Private,No
862.0,13473.0,8555.0,Salaried,28.0,Married,1.0,677.0,4.0,0.11,12714.0,19154.0,5887.0,36.0,Car,Urban,Graduate,Male,Government,Yes
,19368.0,2368.0,Self-employed,42.0,Married,1.0,556.0,3.0,0.32,6185.0,40167.0,10492.0,72.0,Home,Urban,Graduate,Male,Government,No
