posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2018-07-25,Cloud Engineer,Full-Time,Onsite,Cybersecurity,San Francisco,"Marquez, Price and Roberts",Small,3.0,1,1,24,1,72156.0,0,0,0,2368,4,17,30,0,0,8.2,Corporate,0,1.8,1,42,25,56.1,19.0,0
2019-03-12,Frontend Developer,Internship,Onsite,Marketing,Dubai,"Terry, Miles and Carroll",Enterprise,10.0,0,0,142,1,29654.0,0,0,0,2133,5,65,73,43,0,3.9,Corporate,0,7.5,0,34,19,39.6,66.9,1
2022-12-15,Frontend Developer,Internship,Remote,Software,Singapore,Sandoval-Garcia,Small,27.0,1,1,344,1,36005.0,0,0,0,3139,4,58,99,17,0,3.4,Free,1,28.1,1,76,27,40.5,68.3,1
2024-12-15,Marketing Intern,Part-Time,Remote,EdTech,Sydney,Douglas-Cook,Small,11.0,1,1,142,1,42641.0,0,0,0,1630,4,7,75,56,0,1.6,Corporate,0,14.3,1,65,12,84.0,27.2,0
2024-01-28,Backend Developer,Internship,Remote,Gaming,Singapore,King LLC,Medium,10.0,1,1,129,1,42275.0,0,1,3143,1546,4,30,6,21,0,2.4,Corporate,0,21.9,1,11,38,55.6,50.2,1
2022-03-06,Frontend Developer,Full-Time,Hybrid,Healthcare,London,Powell-Jensen,Startup,21.0,1,1,262,1,47216.0,0,0,0,2462,2,34,52,19,0,6.8,Corporate,0,29.5,1,26,35,58.5,10.5,0
2018-11-25,Cybersecurity Analyst,Full-Time,Remote,Healthcare,Bangalore,"Phillips, Murphy and Watts",Small,20.0,1,1,238,1,23820.0,0,0,0,972,3,57,36,0,1,3.5,Corporate,0,28.4,1,4,20,59.1,48.2,0
2023-10-21,Data Science Intern,Full-Time,Hybrid,E-Commerce,Sydney,Jordan Ltd,Startup,38.0,1,1,427,1,38327.0,0,0,0,2246,1,50,27,0,0,6.5,Corporate,0,1.0,1,13,0,81.3,0.0,0
2026-10-08,Cybersecurity Analyst,Full-Time,Onsite,Gaming,San Francisco,"Williams, Flynn and Gonzales",Enterprise,20.0,1,1,223,1,26071.0,0,0,0,1379,3,0,30,42,0,5.9,Corporate,0,18.1,1,35,41,68.2,18.4,0
2021-11-21,ML Engineer,Full-Time,Hybrid,AI,Sydney,Jackson-Walter,Startup,3.0,1,1,38,0,39477.0,0,0,0,2561,4,0,76,10,0,5.6,Corporate,0,12.5,0,63,26,62.3,29.8,0
2022-04-27,AI Research Intern,Contract,Remote,EdTech,Sydney,"Peters, Henry and Hernandez",Startup,20.0,0,1,224,1,22218.0,0,0,0,1988,2,1,45,34,0,2.2,Corporate,0,19.2,1,10,25,66.8,27.2,0
2025-01-26,ML Engineer,Contract,Remote,FinTech,Sydney,"Schaefer, Sims and Lane",Small,1.0,1,1,1,1,38318.0,0,0,0,3023,3,38,33,27,1,5.4,Corporate,0,15.2,1,6,7,71.5,41.9,0
2018-09-14,Backend Developer,Contract,Remote,Healthcare,Berlin,Williams-Nelson,Medium,39.0,1,1,459,0,31147.0,0,1,2648,1172,2,40,0,55,0,0.0,Corporate,0,19.0,1,0,8,53.9,47.0,0
2023-11-17,UI/UX Designer,Part-Time,Remote,E-Commerce,San Francisco,Marquez-Donovan,Medium,7.0,1,0,69,0,50397.0,0,0,0,1489,4,47,29,39,1,3.5,Corporate,0,13.9,0,13,15,,68.5,1
2024-12-24,Cloud Engineer,Internship,Remote,Marketing,Singapore,Moody Inc,Small,22.0,1,1,265,1,77910.0,0,0,0,1679,4,55,28,33,0,6.6,Corporate,0,22.8,1,45,27,,31.3,0
2023-01-21,AI Research Intern,Full-Time,Hybrid,Gaming,London,"Simpson, Marquez and Davis",Small,31.0,1,1,374,0,24351.0,0,0,0,2397,3,81,0,44,0,5.7,Free,1,37.1,0,1,13,32.8,52.6,1
2025-01-29,Backend Developer,Contract,Remote,Software,Berlin,Sheppard PLC,Medium,22.0,1,1,239,1,33908.0,0,0,0,2031,2,38,48,16,1,3.8,Corporate,0,8.2,1,26,19,56.5,32.0,0
2018-07-08,Marketing Intern,Contract,Remote,Marketing,Sydney,Smith-Adams,Medium,9.0,0,1,119,1,30807.0,0,0,0,1842,0,13,43,24,0,4.5,Corporate,0,1.0,1,45,57,58.7,52.5,1
2025-05-06,Cybersecurity Analyst,Internship,Remote,Software,New York,Riley Group,Startup,20.0,1,1,223,1,27010.0,0,1,2593,1883,3,65,42,22,0,9.5,Corporate,0,12.6,1,62,51,24.2,83.9,1
2019-08-18,ML Engineer,Full-Time,Hybrid,Software,San Francisco,"Mcdowell, Montes and Peterson",Medium,28.0,1,1,331,1,24315.0,0,0,0,1201,3,27,53,73,0,0.5,Corporate,0,21.8,0,24,34,47.1,39.2,0
2025-06-09,ML Engineer,Contract,Hybrid,Marketing,Toronto,Cooley LLC,Small,15.0,0,0,157,1,35273.0,0,0,0,1902,5,84,34,9,0,5.6,Corporate,0,3.0,0,0,34,22.8,67.4,1
2025-05-23,UI/UX Designer,Contract,Remote,FinTech,Toronto,Montes PLC,Startup,21.0,1,1,263,1,25801.0,0,0,0,2585,2,18,30,27,0,0.0,Corporate,0,29.4,0,17,23,65.1,7.3,0
2023-08-19,AI Research Intern,Internship,Hybrid,Marketing,Bangalore,Martinez-Lutz,Enterprise,17.0,1,1,209,0,43661.0,0,0,0,1410,2,53,41,40,0,2.9,Corporate,0,23.5,0,35,0,53.4,18.0,0
2021-04-07,UI/UX Designer,Part-Time,Hybrid,Healthcare,New York,"Mills, Meyer and Osborne",Medium,25.0,1,1,296,1,36534.0,0,0,0,2142,3,32,58,57,1,1.1,Corporate,0,15.9,1,38,21,59.7,49.7,0
2024-12-30,Frontend Developer,Internship,Remote,Healthcare,Bangalore,"Oliver, Taylor and Donaldson",Small,28.0,1,1,330,1,54083.0,0,1,1746,1902,4,59,38,42,0,1.7,Free,1,25.8,1,24,5,42.9,85.8,1
2021-09-17,Data Science Intern,Part-Time,Hybrid,AI,Toronto,Powell-Johnson,Startup,7.0,1,1,86,0,35114.0,0,0,0,1731,1,52,43,39,0,1.2,Corporate,0,7.0,0,41,50,28.0,46.5,0
2020-10-31,Cybersecurity Analyst,Full-Time,Hybrid,Gaming,San Francisco,"Jones, Morrison and Gordon",Small,11.0,1,1,147,0,25799.0,0,0,0,1626,3,25,3,1,0,7.4,Corporate,0,27.6,0,24,17,63.1,3.3,0
2018-05-30,ML Engineer,Internship,Hybrid,Marketing,San Francisco,Thompson-Clark,Medium,37.0,0,1,438,1,53845.0,0,1,2765,2170,0,1,0,34,0,7.9,Corporate,0,9.5,1,19,11,77.1,32.3,0
2020-02-08,AI Research Intern,Contract,Remote,Cybersecurity,Toronto,Martinez-Gamble,Medium,27.0,0,1,335,0,4134.0,0,0,0,974,0,34,55,53,0,12.4,Free,1,29.2,1,40,0,72.1,29.9,0
2020-06-27,Cybersecurity Analyst,Full-Time,Remote,FinTech,Dubai,Roberts and Sons,Enterprise,36.0,1,1,446,1,38674.0,0,0,0,1265,1,23,58,25,1,3.0,Corporate,0,14.8,1,0,25,70.3,40.6,0
2019-09-15,ML Engineer,Contract,Onsite,EdTech,Bangalore,"Ortiz, Hodges and Watson",Small,35.0,1,0,428,0,67957.0,0,0,0,1779,1,36,43,19,0,7.1,Corporate,0,14.7,1,31,30,54.7,39.8,0
2020-07-22,Marketing Intern,Contract,Remote,Marketing,Dubai,"Case, Dean and Miller",Small,37.0,1,1,439,1,24470.0,0,0,0,1218,4,41,5,39,0,4.1,Corporate,0,21.0,1,44,2,76.3,10.3,0
2023-02-09,Data Science Intern,Internship,Hybrid,EdTech,Singapore,Flores-Thomas,Startup,19.0,1,1,241,0,57550.0,0,0,0,2924,2,51,16,33,0,9.1,Corporate,0,14.4,0,21,32,38.4,14.0,0
2022-09-16,Backend Developer,Part-Time,Hybrid,E-Commerce,Singapore,Herrera and Sons,Medium,23.0,1,1,272,1,54902.0,0,0,0,968,3,38,64,62,0,7.4,Free,1,25.7,0,33,15,52.6,49.3,0
2022-12-15,Backend Developer,Full-Time,Onsite,Healthcare,Singapore,"Collins, Romero and Powell",Startup,33.0,1,1,393,1,37882.0,0,0,0,1917,5,10,54,17,0,3.1,Free,1,22.6,0,24,4,70.2,24.9,0
2023-08-05,AI Research Intern,Part-Time,Remote,Gaming,Toronto,Fritz Inc,Startup,14.0,0,1,187,1,40329.0,0,0,0,1348,2,25,0,17,0,0.9,Free,1,24.5,1,50,10,67.8,17.3,0
2024-01-02,Cybersecurity Analyst,Full-Time,Onsite,EdTech,San Francisco,Fleming PLC,Startup,34.0,1,1,433,0,24816.0,0,0,0,1595,2,18,29,16,0,4.0,Corporate,0,12.8,1,22,21,55.7,15.3,0
2025-07-03,Cloud Engineer,Part-Time,Remote,EdTech,San Francisco,"Frederick, Black and Willis",Enterprise,19.0,1,1,201,0,28442.0,0,0,0,1496,7,18,9,48,1,3.8,Corporate,0,15.0,1,38,43,47.4,52.3,1
2021-02-18,Backend Developer,Part-Time,Hybrid,Healthcare,San Francisco,Nichols-Mullen,Startup,6.0,1,1,78,1,47231.0,0,0,0,1400,2,34,40,32,0,8.2,Corporate,0,1.0,1,0,38,65.8,22.1,0
2018-07-31,Frontend Developer,Contract,Remote,Healthcare,Singapore,"Brown, Guerrero and Anderson",Startup,11.0,1,1,127,1,21985.0,0,0,0,895,4,20,24,0,1,1.4,Corporate,0,5.1,1,59,9,85.9,15.0,0
2025-05-22,Marketing Intern,Part-Time,Remote,Software,Sydney,Strickland LLC,Startup,34.0,0,1,404,1,30561.0,0,0,0,1234,3,15,55,10,0,11.5,Corporate,0,1.0,0,20,2,71.6,16.1,0
2021-01-11,Cloud Engineer,Full-Time,Remote,EdTech,San Francisco,Wilkerson LLC,Startup,34.0,1,1,426,1,,0,0,0,1592,4,45,20,16,0,5.5,Corporate,0,31.3,0,47,14,49.8,21.5,0
2020-04-29,Data Science Intern,Contract,Remote,E-Commerce,Sydney,Schwartz-Scott,Startup,37.0,0,1,454,1,26595.0,0,0,0,1955,2,34,69,6,1,4.2,Corporate,0,9.6,1,66,40,50.7,64.3,1
2023-04-29,ML Engineer,Part-Time,Hybrid,E-Commerce,Singapore,"Hill, Mcgee and Mayo",Startup,19.0,1,1,235,1,57732.0,0,0,0,933,5,30,61,29,0,8.3,Corporate,0,7.2,1,46,4,74.6,25.7,0
2021-03-20,UI/UX Designer,Contract,Onsite,Software,Singapore,Guerrero-Kidd,Startup,26.0,1,1,329,1,5693.0,0,0,0,1285,5,11,78,11,0,8.6,Corporate,0,34.2,1,46,9,75.2,7.1,0
2018-11-23,Cybersecurity Analyst,Part-Time,Remote,FinTech,New York,Olsen-Kelly,Startup,2.0,1,1,38,1,21710.0,0,0,0,1682,4,56,24,40,0,5.9,Free,1,24.1,0,45,44,43.3,63.6,1
2026-05-13,Data Science Intern,Contract,Remote,FinTech,Dubai,"Norton, Tapia and Cunningham",Small,19.0,0,1,218,0,55014.0,0,0,0,2056,3,54,58,31,0,3.7,Corporate,0,22.9,0,9,0,48.7,32.4,0
2022-01-13,Backend Developer,Contract,Onsite,E-Commerce,Bangalore,Bradley-Collier,Medium,33.0,1,1,349,1,23474.0,0,0,0,2729,2,10,25,0,0,8.8,Corporate,0,12.3,1,23,26,63.6,0.0,0
2021-03-18,Frontend Developer,Internship,Remote,E-Commerce,San Francisco,"Gutierrez, Reynolds and Williams",Medium,30.0,1,0,346,1,4586.0,0,0,0,2220,2,55,51,18,1,4.8,Corporate,0,15.7,1,0,1,81.5,42.4,0
2021-04-03,ML Engineer,Part-Time,Onsite,AI,New York,Bridges Ltd,Medium,,1,1,348,1,37420.0,0,0,0,1790,6,39,29,8,0,1.8,Corporate,0,16.7,1,14,2,71.6,27.4,0
2020-05-19,Cloud Engineer,Internship,Hybrid,EdTech,New York,"Scott, Smith and Olson",Startup,34.0,1,1,389,1,52035.0,0,0,0,1863,5,59,31,40,0,12.4,Free,1,7.1,0,25,26,39.9,49.1,0
2021-05-05,Cloud Engineer,Contract,Remote,Healthcare,Dubai,Sullivan and Sons,Small,25.0,1,1,304,1,31855.0,0,1,4199,2174,3,8,44,0,0,10.4,Corporate,0,12.4,1,30,11,94.0,25.7,0
2022-01-24,Backend Developer,Internship,Remote,Cybersecurity,Bangalore,White-Allen,Startup,16.0,1,1,167,1,32270.0,0,0,0,1191,1,25,39,0,0,3.0,Corporate,0,5.8,1,49,0,74.9,19.6,0
2020-07-05,Marketing Intern,Contract,Hybrid,Cybersecurity,Toronto,"Pham, Lang and Rodriguez",Enterprise,39.0,1,1,472,1,25020.0,0,0,0,2075,1,38,0,44,0,5.3,Corporate,0,24.6,1,0,43,53.1,14.5,0
2021-07-28,Cybersecurity Analyst,Contract,Hybrid,EdTech,Singapore,Stone Group,Small,27.0,0,1,304,0,41531.0,0,0,0,2665,9,6,77,5,0,4.0,Corporate,0,9.8,1,40,35,28.3,55.4,1
2019-05-07,Cybersecurity Analyst,Full-Time,Remote,EdTech,Toronto,Richmond and Sons,Startup,29.0,1,1,360,1,28206.0,0,0,0,2326,5,31,60,27,0,0.0,Corporate,0,4.4,1,22,17,63.2,28.5,0
2022-11-14,Frontend Developer,Full-Time,Hybrid,Gaming,Dubai,Franklin Inc,Enterprise,13.0,1,1,185,1,38162.0,0,1,800,939,4,45,0,31,0,3.6,Corporate,0,1.6,1,0,2,64.6,35.8,0
2019-02-20,Backend Developer,Part-Time,Hybrid,Healthcare,Singapore,Brown Group,Startup,1.0,1,1,6,1,42076.0,0,0,0,1432,2,46,61,13,0,6.9,Corporate,0,34.7,1,0,3,70.4,23.7,0
2018-03-21,Frontend Developer,Internship,Onsite,E-Commerce,Singapore,Choi Ltd,Small,21.0,1,0,280,1,42845.0,0,0,0,2560,2,10,36,19,0,4.2,Corporate,0,21.6,1,21,15,76.8,13.9,0
2024-11-29,UI/UX Designer,Contract,Remote,Gaming,London,"Townsend, Burton and Chang",Small,33.0,1,1,404,1,46446.0,0,0,0,1519,3,11,28,68,0,3.1,Corporate,0,20.3,1,12,0,92.2,2.5,0
2025-05-14,UI/UX Designer,Full-Time,Remote,Cybersecurity,New York,"Weber, Rodriguez and Savage",Medium,25.0,1,1,323,0,41198.0,0,0,0,1896,6,37,12,14,0,6.1,Corporate,0,12.9,1,31,18,40.2,24.9,0
2025-11-27,ML Engineer,Part-Time,Hybrid,Software,Bangalore,Chambers Group,Small,37.0,1,1,443,0,60589.0,0,0,0,1303,1,0,11,15,0,3.4,Corporate,0,20.0,1,20,23,73.6,0.0,0
2018-11-29,UI/UX Designer,Internship,Remote,Marketing,Sydney,Gonzalez-Perez,Medium,17.0,1,1,194,1,15599.0,0,0,0,1907,2,15,30,20,0,3.3,Corporate,0,24.6,1,30,34,53.0,5.2,0
2024-06-02,UI/UX Designer,Part-Time,Remote,Cybersecurity,Berlin,"Murray, Brown and Greer",Startup,18.0,1,1,230,0,42259.0,0,0,0,2259,1,31,18,5,0,5.6,Free,1,18.1,1,0,0,64.7,16.2,0
2025-07-05,Backend Developer,Full-Time,Hybrid,AI,San Francisco,"Caldwell, Phelps and Johnson",Startup,9.0,1,1,109,1,43559.0,0,0,0,1525,1,0,100,18,0,4.9,Free,1,25.5,0,18,13,79.4,27.0,0
2023-10-30,Data Science Intern,Internship,Remote,Software,New York,Figueroa and Sons,Enterprise,9.0,1,1,122,1,33590.0,0,0,0,2150,1,34,23,0,0,10.7,Corporate,0,29.7,1,34,35,67.5,5.2,0
2024-04-21,Backend Developer,Full-Time,Onsite,Healthcare,Singapore,Copeland Group,Small,32.0,1,1,367,1,26832.0,0,0,0,2581,2,41,14,0,0,7.4,Corporate,0,19.0,1,15,19,69.1,0.7,0
2023-02-14,Cloud Engineer,Full-Time,Remote,Healthcare,London,"Lawson, Evans and Hobbs",Medium,28.0,1,1,338,1,39146.0,0,0,0,921,4,0,33,21,0,8.5,Corporate,0,18.6,1,5,39,65.5,18.3,0
2023-02-03,Backend Developer,Part-Time,Remote,E-Commerce,London,"Reynolds, Kelley and Bradley",Medium,15.0,1,1,182,1,44550.0,0,0,0,2147,4,37,15,15,0,7.0,Corporate,0,1.0,1,0,0,67.8,18.7,0
2025-12-07,ML Engineer,Contract,Remote,Gaming,Toronto,Mayo-Morrison,Startup,6.0,1,1,88,1,15491.0,0,0,0,1298,1,27,20,56,0,9.2,Corporate,0,13.3,1,44,4,79.5,2.9,0
2022-11-12,UI/UX Designer,Part-Time,Remote,Healthcare,London,James PLC,Startup,14.0,0,1,171,0,10102.0,0,0,0,1898,1,26,53,9,0,7.1,Corporate,0,19.7,0,0,27,46.2,36.6,0
2021-02-10,Cloud Engineer,Full-Time,Remote,Marketing,Dubai,Anderson-Hodges,Small,26.0,1,1,326,0,22064.0,0,0,0,1510,3,21,21,0,0,12.2,Corporate,0,6.9,1,1,17,64.0,1.9,0
2023-08-24,Marketing Intern,Contract,Onsite,E-Commerce,Bangalore,Terry Group,Startup,16.0,1,1,204,1,,0,0,0,2759,3,25,24,34,0,4.9,Free,1,21.0,1,11,16,77.9,26.4,0
2020-10-19,ML Engineer,Full-Time,Remote,EdTech,Toronto,"Brown, Garcia and Young",Medium,37.0,0,1,447,1,40952.0,0,0,0,1975,3,19,52,32,0,10.5,Corporate,0,18.2,1,0,18,67.6,22.4,0
2024-12-10,Frontend Developer,Internship,Hybrid,Software,New York,Reed-Martinez,Medium,8.0,1,1,84,1,55567.0,0,1,4312,1687,3,55,3,5,0,5.1,Free,1,11.9,0,20,28,40.8,67.6,1
2021-09-30,Frontend Developer,Full-Time,Remote,AI,Singapore,Gordon-Thompson,Medium,36.0,1,0,439,1,37989.0,0,0,0,2203,1,69,66,12,0,5.4,Free,1,31.3,1,8,5,58.2,51.4,1
2021-01-04,Cybersecurity Analyst,Contract,Remote,Gaming,Sydney,"Estrada, Powell and Kramer",Small,18.0,1,1,195,0,9827.0,0,0,0,2626,0,30,57,44,1,5.7,Corporate,0,34.3,1,27,20,54.8,50.5,1
2021-03-15,UI/UX Designer,Contract,Hybrid,FinTech,Toronto,"Vargas, Walsh and Sullivan",Small,29.0,1,1,353,1,41876.0,0,0,0,3551,3,16,93,43,1,5.4,Free,1,1.6,1,29,9,65.1,41.0,0
2019-01-26,ML Engineer,Contract,Remote,Software,Bangalore,Ruiz-Terry,Small,2.0,1,1,29,1,22554.0,0,1,2919,2068,1,35,61,10,0,6.5,Corporate,0,31.1,1,20,1,71.4,61.3,1
2026-05-20,Marketing Intern,Full-Time,Onsite,Marketing,Berlin,Peters-Torres,Startup,22.0,1,0,257,1,51647.0,0,0,0,939,5,22,55,33,0,0.0,Free,1,28.8,1,13,14,75.6,50.9,1
2022-01-30,Cloud Engineer,Part-Time,Hybrid,E-Commerce,Toronto,"Yu, Brady and Ingram",Small,4.0,1,0,52,1,24683.0,0,0,0,2252,2,41,9,21,0,4.8,Corporate,0,6.9,0,35,23,72.1,28.7,0
2019-09-22,ML Engineer,Contract,Hybrid,Marketing,Sydney,Stout-Malone,Small,28.0,1,1,320,0,46761.0,0,0,0,2083,4,11,53,30,0,5.7,Corporate,0,11.1,1,41,0,66.1,2.7,0
2021-06-19,Cybersecurity Analyst,Internship,Remote,Healthcare,London,Ramirez and Sons,Startup,12.0,1,1,121,1,47555.0,0,0,0,2599,4,33,6,54,0,4.4,Free,1,21.5,1,0,18,55.2,31.8,0
2024-09-20,Marketing Intern,Part-Time,Remote,Gaming,San Francisco,Myers-Maxwell,Medium,8.0,1,1,87,1,25144.0,0,0,0,1361,5,0,26,24,0,0.0,Free,1,22.3,0,43,0,87.3,14.2,0
2024-08-20,Marketing Intern,Part-Time,Remote,Cybersecurity,London,Rogers-Reese,Medium,10.0,1,1,134,0,43939.0,0,0,0,1523,4,70,37,14,0,6.8,Corporate,0,26.3,0,18,18,32.1,32.4,0
2021-09-23,UI/UX Designer,Part-Time,Remote,Marketing,Toronto,West-Black,Startup,34.0,1,0,411,0,32692.0,0,0,0,734,3,48,88,35,0,4.5,Corporate,0,1.0,1,23,42,21.3,79.9,1
2022-02-09,AI Research Intern,Internship,Hybrid,AI,Singapore,Carter-Wilson,Startup,22.0,1,1,274,1,24674.0,0,0,0,2177,3,24,8,43,0,5.5,Corporate,0,17.4,0,49,52,46.2,33.3,0
2023-01-14,ML Engineer,Contract,Remote,FinTech,Toronto,"Cunningham, Dougherty and Hall",Enterprise,26.0,1,1,310,1,43859.0,0,0,0,2339,3,25,22,47,0,1.2,Corporate,0,3.4,1,54,9,57.9,10.4,0
2018-11-26,Frontend Developer,Part-Time,Onsite,Software,Berlin,Johnston-Solis,Medium,4.0,1,1,41,0,44723.0,0,0,0,3043,2,15,4,44,0,4.1,Corporate,0,20.2,1,25,66,40.6,31.3,0
2020-12-28,Cybersecurity Analyst,Part-Time,Remote,Software,Bangalore,"Fox, Ortiz and Brock",Medium,10.0,1,0,111,1,35932.0,0,0,0,2760,3,9,72,34,0,3.4,Corporate,0,16.5,1,6,21,66.6,23.6,0
2023-09-21,Marketing Intern,Contract,Onsite,Cybersecurity,Berlin,"Wise, Johnson and Walker",Startup,14.0,1,1,177,0,34449.0,0,0,0,843,2,36,0,35,0,2.4,Corporate,0,27.4,1,36,38,42.9,28.4,0
2026-01-07,AI Research Intern,Internship,Hybrid,Cybersecurity,Toronto,Herrera and Sons,Medium,23.0,1,1,287,0,34889.0,0,0,0,1206,3,18,37,13,0,7.1,Corporate,0,15.1,1,29,0,85.2,0.0,0
2026-05-16,AI Research Intern,Internship,Remote,Healthcare,Toronto,Melton Ltd,Startup,37.0,1,1,423,1,11144.0,0,0,0,2863,4,9,14,2,0,3.9,Free,1,26.1,1,51,16,75.8,10.6,0
2023-11-12,Backend Developer,Contract,Remote,Software,Bangalore,Miller-Valentine,Enterprise,18.0,1,0,204,1,25990.0,0,0,0,2167,3,24,71,24,0,8.8,Corporate,0,9.6,1,29,28,66.7,37.3,0
2022-07-23,Frontend Developer,Internship,Hybrid,E-Commerce,New York,Davis Inc,Startup,18.0,0,1,240,1,,0,0,0,1431,3,35,35,39,0,1.1,Corporate,0,14.9,0,44,28,38.0,37.6,0
2026-04-18,Data Science Intern,Full-Time,Remote,AI,Berlin,"Newman, Cummings and Peterson",Small,15.0,1,1,165,1,15498.0,0,0,0,1404,1,21,59,4,0,6.6,Corporate,0,8.0,1,6,32,63.1,26.3,0
2020-01-06,AI Research Intern,Part-Time,Onsite,FinTech,Singapore,Parker and Sons,Enterprise,8.0,1,1,133,1,38456.0,0,0,0,2000,4,24,82,20,0,7.6,Corporate,0,19.3,1,50,6,80.8,21.9,0
2020-06-26,UI/UX Designer,Contract,Remote,Gaming,London,Hall-Day,Small,39.0,1,1,473,1,28629.0,0,0,0,1706,2,48,41,52,0,2.0,Corporate,0,18.1,0,8,14,45.5,43.4,0
2025-11-18,Backend Developer,Internship,Hybrid,Gaming,Berlin,Mcknight-Mooney,Small,7.0,1,1,113,1,38931.0,0,0,0,2133,4,24,79,18,0,4.0,Corporate,0,1.0,0,28,25,57.9,7.1,0
2021-09-24,Cloud Engineer,Part-Time,Remote,Gaming,Berlin,"Deleon, Robles and Brown",Startup,8.0,1,1,107,0,38607.0,0,0,0,1252,4,47,39,15,0,5.7,Corporate,0,22.8,0,3,58,27.4,48.7,0
2021-07-18,ML Engineer,Contract,Remote,Marketing,Bangalore,"Liu, Pennington and Shannon",Enterprise,12.0,1,1,141,1,8920.0,0,0,0,1680,0,52,20,32,0,3.3,Corporate,0,17.6,1,44,33,69.2,31.7,0
2021-05-26,Data Science Intern,Internship,Remote,Healthcare,Bangalore,Doyle-Harrison,Small,4.0,1,0,34,1,21407.0,0,0,0,1767,2,26,49,36,0,6.0,Corporate,0,7.1,1,0,1,82.5,21.7,0
2021-03-25,Backend Developer,Contract,Remote,AI,New York,Martinez-Reeves,Startup,13.0,1,1,136,1,39094.0,0,0,0,1855,4,10,24,14,0,10.6,Corporate,0,26.1,1,26,1,86.3,0.0,0
2019-09-22,Frontend Developer,Part-Time,Onsite,Software,New York,Jones Group,Startup,13.0,1,1,176,1,33340.0,0,0,0,446,3,12,85,20,0,5.2,Corporate,0,14.7,1,17,44,69.7,25.0,0
2024-03-24,UI/UX Designer,Internship,Remote,Gaming,London,Thomas-Evans,Small,18.0,0,1,226,0,5917.0,0,0,0,1943,7,21,54,12,0,9.5,Free,1,13.4,1,19,34,30.4,70.4,1
2025-01-30,AI Research Intern,Full-Time,Remote,FinTech,New York,Williams and Sons,Small,25.0,1,1,305,1,41580.0,0,0,0,1812,2,10,47,51,0,4.7,Corporate,0,18.0,1,20,29,82.4,20.0,0
2020-10-18,Frontend Developer,Full-Time,Remote,Cybersecurity,Berlin,"Brown, Roberts and Simpson",Startup,12.0,0,1,144,1,51404.0,0,0,0,2375,2,45,42,28,0,6.2,Corporate,0,15.8,1,0,52,41.6,61.6,1
2018-04-07,Data Science Intern,Full-Time,Onsite,EdTech,Bangalore,"Johnson, Wells and Jackson",Medium,30.0,1,1,342,1,40355.0,0,0,0,2134,3,22,24,26,0,0.8,Free,1,37.1,1,39,23,59.5,8.3,0
2021-12-22,Frontend Developer,Part-Time,Remote,E-Commerce,New York,Ward Group,Enterprise,7.0,1,1,69,1,31436.0,0,0,0,1685,3,26,77,31,1,1.0,Corporate,0,18.1,1,17,2,93.3,46.8,0
2023-01-01,Data Science Intern,Internship,Remote,E-Commerce,San Francisco,"Whitney, Mclaughlin and Acevedo",Small,33.0,1,1,397,1,38066.0,0,0,0,2189,4,48,47,7,0,4.2,Corporate,0,20.7,1,26,21,39.5,24.1,0
2023-12-10,Frontend Developer,Contract,Onsite,Cybersecurity,San Francisco,Wright LLC,Enterprise,15.0,1,1,163,1,36647.0,0,0,0,1799,4,8,22,50,0,6.4,Free,1,23.1,1,0,0,65.7,12.4,0
2022-02-23,Cybersecurity Analyst,Internship,Hybrid,Cybersecurity,Dubai,Howard-Johns,Medium,12.0,1,1,135,1,12033.0,0,0,0,2588,5,49,66,0,0,1.9,Corporate,0,25.9,1,50,8,54.8,27.8,0
2022-11-23,Backend Developer,Full-Time,Hybrid,Healthcare,Berlin,Berg PLC,Medium,18.0,1,0,211,0,15392.0,0,0,0,1447,3,0,70,46,0,1.0,Corporate,0,23.2,0,4,10,64.9,29.3,0
2020-12-13,AI Research Intern,Part-Time,Remote,Marketing,New York,Barron PLC,Enterprise,25.0,1,1,290,0,33616.0,0,0,0,2576,2,15,35,15,0,9.4,Corporate,0,10.8,1,34,22,64.1,16.3,0
2025-06-15,UI/UX Designer,Internship,Onsite,EdTech,London,Greer-White,Small,4.0,1,1,45,1,66322.0,0,0,0,1991,3,33,22,18,0,0.4,Free,1,10.5,1,53,0,60.7,46.8,0
2024-01-05,Marketing Intern,Internship,Onsite,Marketing,London,"Alvarado, Owens and Anthony",Small,13.0,0,1,185,1,29125.0,0,0,0,467,3,28,53,7,0,7.8,Corporate,0,14.1,1,5,0,56.9,21.4,0
2021-10-18,Backend Developer,Contract,Hybrid,AI,London,Campbell-Ramsey,Small,16.0,1,0,211,1,31306.0,0,0,0,1489,3,22,62,25,0,6.3,Corporate,0,22.2,1,12,37,,31.3,0
2025-03-24,Backend Developer,Part-Time,Hybrid,AI,London,"Nelson, Rivas and Lyons",Startup,5.0,0,1,66,1,52138.0,0,1,3003,2268,2,17,33,55,0,5.9,Corporate,0,28.4,1,51,54,39.9,76.8,1
