TransactionNo,Items,DateTime,Daypart,DayType
229,Hearty & Seasonal,2016-01-11 13:37:48,Afternoon,Weekday
229,Bread,2016-01-11 13:37:48,Afternoon,Weekday
230,Alfajores,2016-01-11 13:41:53,Afternoon,Weekday
231,Cake,2016-01-11 13:45:21,Afternoon,Weekday
232,Tea,2016-01-11 14:10:03,Afternoon,Weekday
232,Tea,2016-01-11 14:10:03,Afternoon,Weekday
232,Bread,2016-01-11 14:10:03,Afternoon,Weekday
233,Coffee,2016-01-11 14:13:26,Afternoon,Weekday
233,Tea,2016-01-11 14:13:26,Afternoon,Weekday
233,Bread,2016-01-11 14:13:26,Afternoon,Weekday
233,Soup,2016-01-11 14:13:26,Afternoon,Weekday
234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday
234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday
235,Scandinavian,2016-01-11 14:18:52,Afternoon,Weekday
236,Fudge,2016-01-11 14:22:07,Afternoon,Weekday
237,Coffee,2016-01-11 14:25:14,Afternoon,Weekday
237,Sandwich,2016-01-11 14:25:14,Afternoon,Weekday
238,Tea,2016-01-11 14:37:16,Afternoon,Weekday
238,Bread,2016-01-11 14:37:16,Afternoon,Weekday
238,Cookies,2016-01-11 14:37:16,Afternoon,Weekday
238,Pastry,2016-01-11 14:37:16,Afternoon,Weekday
239,Muffin,2016-01-11 14:37:26,Afternoon,Weekday
240,Scandinavian,2016-01-11 14:42:31,Afternoon,Weekday
241,Jam,2016-01-11 14:54:33,Afternoon,Weekday
241,Tea,2016-01-11 14:54:33,Afternoon,Weekday
242,Juice,2016-01-11 15:02:23,Afternoon,Weekday
242,Tea,2016-01-11 15:02:23,Afternoon,Weekday
242,Alfajores,2016-01-11 15:02:23,Afternoon,Weekday
243,Cake,2016-01-11 15:18:43,Afternoon,Weekday
243,Muffin,2016-01-11 15:18:43,Afternoon,Weekday
243,Coffee,2016-01-11 15:18:43,Afternoon,Weekday
243,Soup,2016-01-11 15:18:43,Afternoon,Weekday
244,Hot chocolate,2016-01-11 15:33:18,Afternoon,Weekday
244,Cake,2016-01-11 15:33:18,Afternoon,Weekday
244,Coffee,2016-01-11 15:33:18,Afternoon,Weekday
245,Cake,2016-01-11 15:37:30,Afternoon,Weekday
245,Cookies,2016-01-11 15:37:30,Afternoon,Weekday
246,Tea,2016-01-11 15:48:44,Afternoon,Weekday
246,Bread,2016-01-11 15:48:44,Afternoon,Weekday
247,Alfajores,2016-01-11 16:07:11,Afternoon,Weekday
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday
247,Juice,2016-01-11 16:07:11,Afternoon,Weekday
248,Coffee,2016-01-11 16:08:22,Afternoon,Weekday
248,Tea,2016-01-11 16:08:22,Afternoon,Weekday
248,Soup,2016-01-11 16:08:22,Afternoon,Weekday
249,Hot chocolate,2016-01-11 16:10:03,Afternoon,Weekday
250,Cookies,2016-01-11 16:10:42,Afternoon,Weekday
251,Coffee,2016-01-11 16:26:55,Afternoon,Weekday
251,Medialuna,2016-01-11 16:26:55,Afternoon,Weekday
252,Bread,2016-01-11 16:28:57,Afternoon,Weekday
252,Eggs,2016-01-11 16:28:57,Afternoon,Weekday
253,Scandinavian,2016-01-11 17:46:13,Evening,Weekday
254,Medialuna,2016-01-11 18:43:55,Evening,Weekday
255,Coffee,2016-02-11 08:02:20,Morning,Weekday
255,Coffee,2016-02-11 08:02:20,Morning,Weekday
255,Pastry,2016-02-11 08:02:20,Morning,Weekday
256,Coffee,2016-02-11 08:05:03,Morning,Weekday
256,Bread,2016-02-11 08:05:03,Morning,Weekday
257,Bread,2016-02-11 08:07:05,Morning,Weekday
257,Coffee,2016-02-11 08:07:05,Morning,Weekday
257,Pastry,2016-02-11 08:07:05,Morning,Weekday
258,Coffee,2016-02-11 08:08:45,Morning,Weekday
258,Pastry,2016-02-11 08:08:45,Morning,Weekday
259,Pastry,2016-02-11 08:11:35,Morning,Weekday
260,Coffee,2016-02-11 08:12:03,Morning,Weekday
261,Coffee,2016-02-11 08:12:51,Morning,Weekday
262,Coffee,2016-02-11 08:29:04,Morning,Weekday
262,Hot chocolate,2016-02-11 08:29:04,Morning,Weekday
262,Pastry,2016-02-11 08:29:04,Morning,Weekday
263,Coke,2016-02-11 08:53:32,Morning,Weekday
264,Coffee,2016-02-11 09:02:24,Morning,Weekday
264,Jam,2016-02-11 09:02:24,Morning,Weekday
265,Tea,2016-02-11 09:03:13,Morning,Weekday
266,Bread,2016-02-11 09:05:25,Morning,Weekday
266,Pastry,2016-02-11 09:05:25,Morning,Weekday
267,Coffee,2016-02-11 09:18:53,Morning,Weekday
267,Alfajores,2016-02-11 09:18:53,Morning,Weekday
267,Farm House,2016-02-11 09:18:53,Morning,Weekday
268,Tea,2016-02-11 09:22:47,Morning,Weekday
268,Pastry,2016-02-11 09:22:47,Morning,Weekday
269,Bread,2016-02-11 09:25:31,Morning,Weekday
270,Coffee,2016-02-11 09:27:58,Morning,Weekday
270,Jam,2016-02-11 09:27:58,Morning,Weekday
271,Coffee,2016-02-11 09:33:47,Morning,Weekday
271,Tea,2016-02-11 09:33:47,Morning,Weekday
271,Coffee,2016-02-11 09:33:47,Morning,Weekday
271,Pastry,2016-02-11 09:33:47,Morning,Weekday
272,Farm House,2016-02-11 09:35:10,Morning,Weekday
274,Coffee,2016-02-11 09:52:58,Morning,Weekday
274,Bread,2016-02-11 09:52:58,Morning,Weekday
274,Pastry,2016-02-11 09:52:58,Morning,Weekday
275,Farm House,2016-02-11 09:53:28,Morning,Weekday
276,Coffee,2016-02-11 09:54:47,Morning,Weekday
276,Coffee,2016-02-11 09:54:47,Morning,Weekday
276,Pastry,2016-02-11 09:54:47,Morning,Weekday
277,Farm House,2016-02-11 10:12:15,Morning,Weekday
278,Coffee,2016-02-11 10:13:27,Morning,Weekday
278,Pastry,2016-02-11 10:13:27,Morning,Weekday
279,Coffee,2016-02-11 10:15:48,Morning,Weekday
280,Coffee,2016-02-11 10:17:22,Morning,Weekday
280,Pastry,2016-02-11 10:17:22,Morning,Weekday
281,Bread,2016-02-11 10:29:56,Morning,Weekday
281,Bread,2016-02-11 10:29:56,Morning,Weekday
282,Bread,2016-02-11 10:37:45,Morning,Weekday
282,Coffee,2016-02-11 10:37:45,Morning,Weekday
282,Pastry,2016-02-11 10:37:45,Morning,Weekday
283,Pastry,2016-02-11 10:44:50,Morning,Weekday
283,Coffee,2016-02-11 10:44:50,Morning,Weekday
284,Coffee,2016-02-11 10:48:08,Morning,Weekday
284,Farm House,2016-02-11 10:48:08,Morning,Weekday
285,Farm House,2016-02-11 10:52:20,Morning,Weekday
285,Farm House,2016-02-11 10:52:20,Morning,Weekday
285,Pastry,2016-02-11 10:52:20,Morning,Weekday
286,Bread,2016-02-11 10:53:48,Morning,Weekday
286,Juice,2016-02-11 10:53:48,Morning,Weekday
286,Alfajores,2016-02-11 10:53:48,Morning,Weekday
287,Coffee,2016-02-11 10:56:40,Morning,Weekday
287,Pastry,2016-02-11 10:56:40,Morning,Weekday
288,Bread,2016-02-11 10:59:16,Morning,Weekday
288,Alfajores,2016-02-11 10:59:16,Morning,Weekday
289,Bread,2016-02-11 11:00:57,Morning,Weekday
290,Coffee,2016-02-11 11:03:49,Morning,Weekday
290,Cookies,2016-02-11 11:03:49,Morning,Weekday
291,Coffee,2016-02-11 11:04:47,Morning,Weekday
292,Cookies,2016-02-11 11:15:13,Morning,Weekday
293,Hearty & Seasonal,2016-02-11 11:29:15,Morning,Weekday
294,Coffee,2016-02-11 11:35:36,Morning,Weekday
295,Jam,2016-02-11 11:39:45,Morning,Weekday
295,Tartine,2016-02-11 11:39:45,Morning,Weekday
295,Bread,2016-02-11 11:39:45,Morning,Weekday
296,Farm House,2016-02-11 11:58:42,Morning,Weekday
296,Scandinavian,2016-02-11 11:58:42,Morning,Weekday
297,Hearty & Seasonal,2016-02-11 12:06:51,Afternoon,Weekday
297,Coffee,2016-02-11 12:06:51,Afternoon,Weekday
297,Muffin,2016-02-11 12:06:51,Afternoon,Weekday
297,Scandinavian,2016-02-11 12:06:51,Afternoon,Weekday
298,Tartine,2016-02-11 12:11:56,Afternoon,Weekday
298,Pick and Mix Bowls,2016-02-11 12:11:56,Afternoon,Weekday
298,Coffee,2016-02-11 12:11:56,Afternoon,Weekday
298,Coke,2016-02-11 12:11:56,Afternoon,Weekday
299,Bread,2016-02-11 12:14:15,Afternoon,Weekday
300,Scandinavian,2016-02-11 12:18:15,Afternoon,Weekday
300,Farm House,2016-02-11 12:18:15,Afternoon,Weekday
300,Alfajores,2016-02-11 12:18:15,Afternoon,Weekday
300,Coffee,2016-02-11 12:18:15,Afternoon,Weekday
300,Coffee,2016-02-11 12:18:15,Afternoon,Weekday
301,Juice,2016-02-11 12:24:06,Afternoon,Weekday
301,Mineral water,2016-02-11 12:24:06,Afternoon,Weekday
301,Soup,2016-02-11 12:24:06,Afternoon,Weekday
302,Soup,2016-02-11 12:27:31,Afternoon,Weekday
302,Tea,2016-02-11 12:27:31,Afternoon,Weekday
303,Juice,2016-02-11 12:30:42,Afternoon,Weekday
303,Tea,2016-02-11 12:30:42,Afternoon,Weekday
303,Cookies,2016-02-11 12:30:42,Afternoon,Weekday
303,Soup,2016-02-11 12:30:42,Afternoon,Weekday
304,Hearty & Seasonal,2016-02-11 12:33:51,Afternoon,Weekday
304,Tea,2016-02-11 12:33:51,Afternoon,Weekday
305,Fudge,2016-02-11 12:35:41,Afternoon,Weekday
306,Coffee,2016-02-11 12:39:02,Afternoon,Weekday
306,Mineral water,2016-02-11 12:39:02,Afternoon,Weekday
306,Juice,2016-02-11 12:39:02,Afternoon,Weekday
306,Soup,2016-02-11 12:39:02,Afternoon,Weekday
307,Hearty & Seasonal,2016-02-11 12:52:44,Afternoon,Weekday
308,Hearty & Seasonal,2016-02-11 12:54:49,Afternoon,Weekday
308,Smoothies,2016-02-11 12:54:49,Afternoon,Weekday
309,Hearty & Seasonal,2016-02-11 12:56:40,Afternoon,Weekday
309,Tea,2016-02-11 12:56:40,Afternoon,Weekday
310,Coffee,2016-02-11 13:02:57,Afternoon,Weekday
310,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday
310,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday
311,Cookies,2016-02-11 13:09:40,Afternoon,Weekday
311,Farm House,2016-02-11 13:09:40,Afternoon,Weekday
312,Soup,2016-02-11 13:11:57,Afternoon,Weekday
312,Tea,2016-02-11 13:11:57,Afternoon,Weekday
312,Juice,2016-02-11 13:11:57,Afternoon,Weekday
313,Soup,2016-02-11 13:12:44,Afternoon,Weekday
314,Coffee,2016-02-11 13:16:48,Afternoon,Weekday
316,Bread,2016-02-11 13:23:56,Afternoon,Weekday
317,Cookies,2016-02-11 13:42:15,Afternoon,Weekday
317,Tea,2016-02-11 13:42:15,Afternoon,Weekday
318,Soup,2016-02-11 13:46:42,Afternoon,Weekday
318,Hearty & Seasonal,2016-02-11 13:46:42,Afternoon,Weekday
318,Bread,2016-02-11 13:46:42,Afternoon,Weekday
319,Coffee,2016-02-11 13:50:59,Afternoon,Weekday
320,Coffee,2016-02-11 13:58:39,Afternoon,Weekday
321,Coffee,2016-02-11 14:00:37,Afternoon,Weekday
321,Tea,2016-02-11 14:00:37,Afternoon,Weekday
322,Bread,2016-02-11 14:01:20,Afternoon,Weekday
323,Tea,2016-02-11 14:05:20,Afternoon,Weekday
324,Coffee,2016-02-11 14:11:14,Afternoon,Weekday
324,Tea,2016-02-11 14:11:14,Afternoon,Weekday
325,Coffee,2016-02-11 14:11:50,Afternoon,Weekday
326,Fudge,2016-02-11 14:34:44,Afternoon,Weekday
327,Tea,2016-02-11 15:03:25,Afternoon,Weekday
328,Soup,2016-02-11 15:25:57,Afternoon,Weekday
328,Tea,2016-02-11 15:25:57,Afternoon,Weekday
329,Juice,2016-02-11 15:33:54,Afternoon,Weekday
330,Alfajores,2016-02-11 15:46:22,Afternoon,Weekday
331,Bread,2016-02-11 15:57:42,Afternoon,Weekday
332,Coffee,2016-02-11 16:25:49,Afternoon,Weekday
332,Alfajores,2016-02-11 16:25:49,Afternoon,Weekday
333,Juice,2016-02-11 16:54:35,Afternoon,Weekday
333,Alfajores,2016-02-11 16:54:35,Afternoon,Weekday
333,Cookies,2016-02-11 16:54:35,Afternoon,Weekday
333,Pick and Mix Bowls,2016-02-11 16:54:35,Afternoon,Weekday
333,Mineral water,2016-02-11 16:54:35,Afternoon,Weekday
334,Coffee,2016-02-11 17:01:56,Evening,Weekday
334,Alfajores,2016-02-11 17:01:56,Evening,Weekday
335,Fudge,2016-02-11 17:41:01,Evening,Weekday
336,Mighty Protein,2016-02-11 18:08:40,Evening,Weekday
336,Juice,2016-02-11 18:08:40,Evening,Weekday
337,Coffee,2016-02-11 18:13:04,Evening,Weekday
337,Mineral water,2016-02-11 18:13:04,Evening,Weekday
337,Alfajores,2016-02-11 18:13:04,Evening,Weekday
338,Mighty Protein,2016-02-11 18:19:43,Evening,Weekday
338,Coffee,2016-02-11 18:19:43,Evening,Weekday
339,Alfajores,2016-02-11 18:40:02,Evening,Weekday
340,Coffee,2016-03-11 07:46:50,Morning,Weekday
340,Bread,2016-03-11 07:46:50,Morning,Weekday
341,Medialuna,2016-03-11 07:50:50,Morning,Weekday
341,Medialuna,2016-03-11 07:50:50,Morning,Weekday
342,Medialuna,2016-03-11 08:01:08,Morning,Weekday
342,Bread,2016-03-11 08:01:08,Morning,Weekday
343,Farm House,2016-03-11 08:07:16,Morning,Weekday
344,Coffee,2016-03-11 08:08:26,Morning,Weekday
344,Pastry,2016-03-11 08:08:26,Morning,Weekday
345,Farm House,2016-03-11 08:09:59,Morning,Weekday
346,Coffee,2016-03-11 08:15:21,Morning,Weekday
346,Coffee,2016-03-11 08:15:21,Morning,Weekday
346,Pastry,2016-03-11 08:15:21,Morning,Weekday
346,Pastry,2016-03-11 08:15:21,Morning,Weekday
346,Coffee,2016-03-11 08:15:21,Morning,Weekday
347,Medialuna,2016-03-11 08:40:43,Morning,Weekday
348,Bread,2016-03-11 08:49:23,Morning,Weekday
348,Tea,2016-03-11 08:49:23,Morning,Weekday
348,Sandwich,2016-03-11 08:49:23,Morning,Weekday
349,Bread,2016-03-11 08:54:40,Morning,Weekday
350,Jam,2016-03-11 09:00:24,Morning,Weekday
350,Coffee,2016-03-11 09:00:24,Morning,Weekday
350,Farm House,2016-03-11 09:00:24,Morning,Weekday
351,Focaccia,2016-03-11 09:02:32,Morning,Weekday
352,Bread,2016-03-11 09:06:17,Morning,Weekday
353,Tartine,2016-03-11 09:08:32,Morning,Weekday
353,Pastry,2016-03-11 09:08:32,Morning,Weekday
353,Bread,2016-03-11 09:08:32,Morning,Weekday
353,My-5 Fruit Shoot,2016-03-11 09:08:32,Morning,Weekday
354,Farm House,2016-03-11 09:13:37,Morning,Weekday
354,Pastry,2016-03-11 09:13:37,Morning,Weekday
355,Bread,2016-03-11 09:19:54,Morning,Weekday
355,Pastry,2016-03-11 09:19:54,Morning,Weekday
356,Pastry,2016-03-11 09:24:38,Morning,Weekday
356,Bread,2016-03-11 09:24:38,Morning,Weekday
357,Jam,2016-03-11 09:31:19,Morning,Weekday
357,Coffee,2016-03-11 09:31:19,Morning,Weekday
358,Farm House,2016-03-11 09:34:00,Morning,Weekday
359,Bread,2016-03-11 09:34:56,Morning,Weekday
359,Pastry,2016-03-11 09:34:56,Morning,Weekday
360,Coffee,2016-03-11 09:44:36,Morning,Weekday
360,Tea,2016-03-11 09:44:36,Morning,Weekday
360,Bread,2016-03-11 09:44:36,Morning,Weekday
361,Jam,2016-03-11 09:45:20,Morning,Weekday
363,Pastry,2016-03-11 09:57:55,Morning,Weekday
363,Medialuna,2016-03-11 09:57:55,Morning,Weekday
363,Medialuna,2016-03-11 09:57:55,Morning,Weekday
364,Coffee,2016-03-11 09:59:18,Morning,Weekday
365,Tea,2016-03-11 10:01:12,Morning,Weekday
366,Bread,2016-03-11 10:04:37,Morning,Weekday
367,Bread,2016-03-11 10:10:26,Morning,Weekday
367,Pastry,2016-03-11 10:10:26,Morning,Weekday
368,Pastry,2016-03-11 10:13:05,Morning,Weekday
369,Farm House,2016-03-11 10:26:03,Morning,Weekday
370,Tea,2016-03-11 10:27:05,Morning,Weekday
371,Coffee,2016-03-11 10:39:12,Morning,Weekday
371,Brownie,2016-03-11 10:39:12,Morning,Weekday
371,Alfajores,2016-03-11 10:39:12,Morning,Weekday
371,Fudge,2016-03-11 10:39:12,Morning,Weekday
372,Bread,2016-03-11 10:48:46,Morning,Weekday
372,Fudge,2016-03-11 10:48:46,Morning,Weekday
372,Cookies,2016-03-11 10:48:46,Morning,Weekday
373,Coffee,2016-03-11 11:03:49,Morning,Weekday
374,Bread,2016-03-11 11:05:44,Morning,Weekday
375,Coffee,2016-03-11 11:15:14,Morning,Weekday
375,Coffee,2016-03-11 11:15:14,Morning,Weekday
375,Jam,2016-03-11 11:15:14,Morning,Weekday
375,Pastry,2016-03-11 11:15:14,Morning,Weekday
376,Soup,2016-03-11 11:20:31,Morning,Weekday
376,Coffee,2016-03-11 11:20:31,Morning,Weekday
377,Smoothies,2016-03-11 11:23:16,Morning,Weekday
377,Soup,2016-03-11 11:23:16,Morning,Weekday
377,Hearty & Seasonal,2016-03-11 11:23:16,Morning,Weekday
377,Pastry,2016-03-11 11:23:16,Morning,Weekday
378,Pastry,2016-03-11 11:31:01,Morning,Weekday
378,Bread,2016-03-11 11:31:01,Morning,Weekday
379,Pastry,2016-03-11 11:47:18,Morning,Weekday
379,Medialuna,2016-03-11 11:47:18,Morning,Weekday
380,Tea,2016-03-11 11:51:52,Morning,Weekday
380,Coffee,2016-03-11 11:51:52,Morning,Weekday
381,Bread,2016-03-11 11:53:09,Morning,Weekday
381,Cookies,2016-03-11 11:53:09,Morning,Weekday
382,Coffee,2016-03-11 12:01:18,Afternoon,Weekday
382,Coffee,2016-03-11 12:01:18,Afternoon,Weekday
382,Bread,2016-03-11 12:01:18,Afternoon,Weekday
382,Hearty & Seasonal,2016-03-11 12:01:18,Afternoon,Weekday
382,Pick and Mix Bowls,2016-03-11 12:01:18,Afternoon,Weekday
382,Sandwich,2016-03-11 12:01:18,Afternoon,Weekday
382,Focaccia,2016-03-11 12:01:18,Afternoon,Weekday
383,Coffee,2016-03-11 12:02:49,Afternoon,Weekday
384,Coffee,2016-03-11 12:05:25,Afternoon,Weekday
384,Sandwich,2016-03-11 12:05:25,Afternoon,Weekday
384,Brownie,2016-03-11 12:05:25,Afternoon,Weekday
385,Brownie,2016-03-11 12:07:24,Afternoon,Weekday
385,Cookies,2016-03-11 12:07:24,Afternoon,Weekday
386,Coffee,2016-03-11 12:12:03,Afternoon,Weekday
387,Coffee,2016-03-11 12:16:15,Afternoon,Weekday
388,Sandwich,2016-03-11 12:23:47,Afternoon,Weekday
388,Bread,2016-03-11 12:23:47,Afternoon,Weekday
388,Coffee,2016-03-11 12:23:47,Afternoon,Weekday
389,Coffee,2016-03-11 12:37:58,Afternoon,Weekday
389,Hot chocolate,2016-03-11 12:37:58,Afternoon,Weekday
390,Tea,2016-03-11 12:47:09,Afternoon,Weekday
391,Sandwich,2016-03-11 13:02:37,Afternoon,Weekday
391,Coffee,2016-03-11 13:02:37,Afternoon,Weekday
391,Brownie,2016-03-11 13:02:37,Afternoon,Weekday
392,Brownie,2016-03-11 13:19:57,Afternoon,Weekday
392,Pastry,2016-03-11 13:19:57,Afternoon,Weekday
392,Focaccia,2016-03-11 13:19:57,Afternoon,Weekday
392,Farm House,2016-03-11 13:19:57,Afternoon,Weekday
393,Cake,2016-03-11 13:30:57,Afternoon,Weekday
393,Focaccia,2016-03-11 13:30:57,Afternoon,Weekday
394,Soup,2016-03-11 13:35:48,Afternoon,Weekday
394,Hearty & Seasonal,2016-03-11 13:35:48,Afternoon,Weekday
394,Mineral water,2016-03-11 13:35:48,Afternoon,Weekday
395,Hearty & Seasonal,2016-03-11 13:36:09,Afternoon,Weekday
396,Hearty & Seasonal,2016-03-11 13:37:53,Afternoon,Weekday
397,Coffee,2016-03-11 13:41:42,Afternoon,Weekday
397,Coffee,2016-03-11 13:41:42,Afternoon,Weekday
397,Pastry,2016-03-11 13:41:42,Afternoon,Weekday
398,Coffee,2016-03-11 14:00:26,Afternoon,Weekday
399,Tea,2016-03-11 14:03:07,Afternoon,Weekday
399,Cake,2016-03-11 14:03:07,Afternoon,Weekday
400,Coffee,2016-03-11 14:09:44,Afternoon,Weekday
400,Soup,2016-03-11 14:09:44,Afternoon,Weekday
401,Bread,2016-03-11 14:14:56,Afternoon,Weekday
401,Focaccia,2016-03-11 14:14:56,Afternoon,Weekday
401,Fudge,2016-03-11 14:14:56,Afternoon,Weekday
402,Hot chocolate,2016-03-11 14:16:50,Afternoon,Weekday
402,Coffee,2016-03-11 14:16:50,Afternoon,Weekday
402,Alfajores,2016-03-11 14:16:50,Afternoon,Weekday
403,Brownie,2016-03-11 14:26:27,Afternoon,Weekday
403,Pastry,2016-03-11 14:26:27,Afternoon,Weekday
403,Cake,2016-03-11 14:26:27,Afternoon,Weekday
404,Medialuna,2016-03-11 14:40:15,Afternoon,Weekday
404,Alfajores,2016-03-11 14:40:15,Afternoon,Weekday
404,Dulce de Leche,2016-03-11 14:40:15,Afternoon,Weekday
405,Dulce de Leche,2016-03-11 14:41:13,Afternoon,Weekday
405,Alfajores,2016-03-11 14:41:13,Afternoon,Weekday
406,Bread,2016-03-11 14:48:35,Afternoon,Weekday
406,Cake,2016-03-11 14:48:35,Afternoon,Weekday
407,Cake,2016-03-11 14:51:45,Afternoon,Weekday
407,Coffee,2016-03-11 14:51:45,Afternoon,Weekday
408,Bread,2016-03-11 15:00:24,Afternoon,Weekday
409,Sandwich,2016-03-11 15:01:52,Afternoon,Weekday
410,Bread,2016-03-11 15:06:48,Afternoon,Weekday
410,Coffee,2016-03-11 15:06:48,Afternoon,Weekday
410,Alfajores,2016-03-11 15:06:48,Afternoon,Weekday
410,Medialuna,2016-03-11 15:06:48,Afternoon,Weekday
411,Coffee,2016-03-11 15:19:41,Afternoon,Weekday
412,Bread,2016-03-11 15:23:33,Afternoon,Weekday
412,Alfajores,2016-03-11 15:23:33,Afternoon,Weekday
413,Tea,2016-03-11 15:27:03,Afternoon,Weekday
413,Coffee,2016-03-11 15:27:03,Afternoon,Weekday
414,Bread,2016-03-11 15:33:17,Afternoon,Weekday
415,Dulce de Leche,2016-03-11 15:33:40,Afternoon,Weekday
416,Farm House,2016-03-11 15:40:11,Afternoon,Weekday
417,Fudge,2016-03-11 15:41:18,Afternoon,Weekday
418,Coffee,2016-03-11 15:42:41,Afternoon,Weekday
419,Coffee,2016-03-11 15:55:46,Afternoon,Weekday
419,Alfajores,2016-03-11 15:55:46,Afternoon,Weekday
419,Juice,2016-03-11 15:55:46,Afternoon,Weekday
419,Ella's Kitchen Pouches,2016-03-11 15:55:46,Afternoon,Weekday
419,Brownie,2016-03-11 15:55:46,Afternoon,Weekday
420,Alfajores,2016-03-11 15:59:29,Afternoon,Weekday
421,Alfajores,2016-03-11 16:06:19,Afternoon,Weekday
421,Brownie,2016-03-11 16:06:19,Afternoon,Weekday
421,Cookies,2016-03-11 16:06:19,Afternoon,Weekday
421,Bread,2016-03-11 16:06:19,Afternoon,Weekday
421,Juice,2016-03-11 16:06:19,Afternoon,Weekday
422,Cake,2016-03-11 16:10:01,Afternoon,Weekday
422,Cookies,2016-03-11 16:10:01,Afternoon,Weekday
423,Pick and Mix Bowls,2016-03-11 16:17:24,Afternoon,Weekday
424,Coffee,2016-03-11 16:28:32,Afternoon,Weekday
425,Farm House,2016-03-11 16:42:40,Afternoon,Weekday
426,Tea,2016-03-11 17:15:20,Evening,Weekday
427,Coffee,2016-03-11 17:25:09,Evening,Weekday
428,Focaccia,2016-03-11 17:29:00,Evening,Weekday
428,Farm House,2016-03-11 17:29:00,Evening,Weekday
429,Dulce de Leche,2016-03-11 17:32:25,Evening,Weekday
430,Juice,2016-03-11 17:40:05,Evening,Weekday
430,My-5 Fruit Shoot,2016-03-11 17:40:05,Evening,Weekday
430,Ella's Kitchen Pouches,2016-03-11 17:40:05,Evening,Weekday
430,Cookies,2016-03-11 17:40:05,Evening,Weekday
431,Bread,2016-03-11 17:45:07,Evening,Weekday
432,Hot chocolate,2016-03-11 18:07:31,Evening,Weekday
433,Coffee,2016-03-11 18:08:19,Evening,Weekday
435,Coffee,2016-03-11 18:51:13,Evening,Weekday
436,Coffee,2016-03-11 19:00:19,Evening,Weekday
437,Medialuna,2016-04-11 07:32:33,Morning,Weekday
438,Bread,2016-04-11 08:34:28,Morning,Weekday
438,Tea,2016-04-11 08:34:28,Morning,Weekday
438,Jam,2016-04-11 08:34:28,Morning,Weekday
439,Farm House,2016-04-11 08:36:49,Morning,Weekday
440,Bread,2016-04-11 08:40:07,Morning,Weekday
441,Coffee,2016-04-11 08:45:42,Morning,Weekday
442,Medialuna,2016-04-11 08:53:11,Morning,Weekday
442,Coffee,2016-04-11 08:53:11,Morning,Weekday
443,Bread,2016-04-11 09:02:15,Morning,Weekday
444,Medialuna,2016-04-11 09:05:15,Morning,Weekday
444,Pastry,2016-04-11 09:05:15,Morning,Weekday
444,Medialuna,2016-04-11 09:05:15,Morning,Weekday
445,Coffee,2016-04-11 09:07:34,Morning,Weekday
445,Coffee,2016-04-11 09:07:34,Morning,Weekday
445,Jam,2016-04-11 09:07:34,Morning,Weekday
446,Bread,2016-04-11 09:08:17,Morning,Weekday
446,Coffee,2016-04-11 09:08:17,Morning,Weekday
447,Coffee,2016-04-11 09:09:54,Morning,Weekday
447,Coffee,2016-04-11 09:09:54,Morning,Weekday
448,Bread,2016-04-11 09:11:33,Morning,Weekday
449,Hot chocolate,2016-04-11 09:13:17,Morning,Weekday
450,Bread,2016-04-11 09:14:38,Morning,Weekday
450,Medialuna,2016-04-11 09:14:38,Morning,Weekday
451,Bread,2016-04-11 09:22:21,Morning,Weekday
451,Jam,2016-04-11 09:22:21,Morning,Weekday
452,Jam,2016-04-11 09:23:35,Morning,Weekday
452,Bread,2016-04-11 09:23:35,Morning,Weekday
453,Coffee,2016-04-11 09:24:29,Morning,Weekday
453,Bread,2016-04-11 09:24:29,Morning,Weekday
454,Bread,2016-04-11 09:29:16,Morning,Weekday
454,Farm House,2016-04-11 09:29:16,Morning,Weekday
455,Bread,2016-04-11 09:30:11,Morning,Weekday
455,Coffee,2016-04-11 09:30:11,Morning,Weekday
455,Coffee,2016-04-11 09:30:11,Morning,Weekday
456,Tea,2016-04-11 09:38:45,Morning,Weekday
456,Pastry,2016-04-11 09:38:45,Morning,Weekday
457,Coffee,2016-04-11 09:40:56,Morning,Weekday
457,Coffee,2016-04-11 09:40:56,Morning,Weekday
458,Bread,2016-04-11 09:52:19,Morning,Weekday
459,Pastry,2016-04-11 09:55:18,Morning,Weekday
459,Brownie,2016-04-11 09:55:18,Morning,Weekday
460,Farm House,2016-04-11 10:01:40,Morning,Weekday
461,Coffee,2016-04-11 10:01:57,Morning,Weekday
462,Tea,2016-04-11 10:10:37,Morning,Weekday
462,Coffee,2016-04-11 10:10:37,Morning,Weekday
462,Honey,2016-04-11 10:10:37,Morning,Weekday
462,Cookies,2016-04-11 10:10:37,Morning,Weekday
463,Tea,2016-04-11 10:14:10,Morning,Weekday
464,Bread,2016-04-11 10:24:15,Morning,Weekday
465,Brownie,2016-04-11 10:25:24,Morning,Weekday
466,Bread,2016-04-11 10:35:23,Morning,Weekday
466,Coffee,2016-04-11 10:35:23,Morning,Weekday
467,Bread,2016-04-11 10:36:59,Morning,Weekday
468,Coffee,2016-04-11 10:41:46,Morning,Weekday
