posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2022-09-01,Backend Developer,Internship,Hybrid,Cybersecurity,Sydney,"Smith, Bird and Shepherd",Medium,7.0,1,1,92,0,23213.0,0,0,0,978,1,12,38,32,0,8.9,Corporate,0,30.8,0,26,10,73.5,3.1,0
2024-07-16,Backend Developer,Contract,Hybrid,Software,Sydney,Woods-Powers,Medium,16.0,1,1,229,0,51476.0,0,0,0,349,5,11,14,34,0,9.5,Free,1,8.6,1,49,0,64.2,7.0,0
2022-03-23,Cybersecurity Analyst,Part-Time,Remote,E-Commerce,Singapore,Walsh-Gates,Medium,29.0,0,0,332,1,11983.0,0,0,0,1803,2,22,81,61,0,4.2,Corporate,0,14.2,1,34,7,74.7,62.8,1
2024-05-26,Frontend Developer,Full-Time,Remote,EdTech,San Francisco,Kennedy Ltd,Enterprise,38.0,0,1,478,1,37155.0,0,0,0,1214,3,16,56,33,0,1.6,Free,1,20.6,1,35,49,49.1,56.3,1
2018-09-04,Frontend Developer,Contract,Remote,Gaming,Dubai,"Thompson, Howard and Johnson",Startup,6.0,1,1,94,1,11058.0,0,0,0,315,3,44,52,20,1,1.0,Free,1,28.2,1,33,1,51.6,57.0,1
2021-01-24,UI/UX Designer,Full-Time,Hybrid,Software,Singapore,"Morales, Miller and Robinson",Small,28.0,1,1,322,1,50222.0,0,1,2793,2115,6,50,7,2,0,5.7,Corporate,0,6.5,1,40,31,43.1,63.0,1
2019-07-21,Backend Developer,Full-Time,Remote,EdTech,London,Campbell Group,Enterprise,15.0,1,1,163,1,30489.0,0,0,0,1932,3,41,72,31,0,11.1,Corporate,0,14.7,1,9,0,77.4,35.0,0
2023-07-29,ML Engineer,Contract,Remote,E-Commerce,London,Gomez-Johnson,Medium,19.0,1,1,245,1,11511.0,0,0,0,1635,3,0,48,12,0,1.2,Corporate,0,24.1,0,40,7,,0.8,0
2019-11-02,Frontend Developer,Contract,Onsite,Healthcare,Singapore,Edwards-Navarro,Startup,39.0,1,1,499,1,10723.0,0,0,0,981,3,82,90,39,0,0.0,Corporate,0,14.7,1,26,9,37.0,51.0,1
2020-03-22,AI Research Intern,Part-Time,Remote,Gaming,Sydney,"Knight, Velazquez and West",Enterprise,34.0,1,0,435,1,38350.0,0,0,0,1095,1,30,35,25,0,5.1,Free,1,25.0,1,39,0,74.3,37.4,0
2026-03-02,AI Research Intern,Contract,Remote,Healthcare,London,Lopez-Duke,Small,34.0,1,1,401,1,21683.0,0,0,0,3021,4,19,70,34,0,3.2,Corporate,0,27.9,0,0,47,56.4,35.0,0
2024-04-01,UI/UX Designer,Full-Time,Remote,E-Commerce,New York,Arnold-Perez,Enterprise,17.0,0,0,200,1,24783.0,0,0,0,1480,3,49,37,37,0,3.9,Free,1,26.7,1,14,16,23.7,71.2,1
2019-11-06,Cloud Engineer,Part-Time,Remote,Marketing,Sydney,Stafford-Carter,Small,12.0,1,1,147,1,41207.0,0,0,0,1482,5,27,12,31,0,3.2,Corporate,0,22.5,0,0,41,48.9,32.2,0
2024-10-01,AI Research Intern,Contract,Remote,Healthcare,Dubai,"Rodriguez, Schultz and Rivera",Startup,19.0,0,1,239,1,25116.0,0,1,3897,2212,2,9,26,25,0,7.3,Corporate,0,39.7,1,7,26,71.1,51.8,1
2021-02-26,Marketing Intern,Part-Time,Remote,FinTech,New York,"Watkins, Mccall and Lyons",Small,14.0,1,1,180,1,35086.0,0,1,1301,2550,4,48,36,0,0,8.3,Corporate,0,4.8,1,14,19,36.8,69.1,1
2023-03-21,Cloud Engineer,Part-Time,Hybrid,Healthcare,Toronto,Cook Ltd,Medium,11.0,1,1,143,1,39845.0,0,0,0,1644,3,41,62,0,0,4.4,Corporate,0,7.9,1,0,39,44.6,37.6,0
2022-12-28,Cybersecurity Analyst,Internship,Onsite,EdTech,New York,"Gates, Copeland and Allen",Small,4.0,1,1,57,1,43121.0,0,0,0,2056,5,20,14,38,0,0.0,Corporate,0,9.0,0,11,33,67.1,23.3,0
2024-09-05,UI/UX Designer,Full-Time,Remote,EdTech,San Francisco,Fox-Martin,Startup,15.0,0,1,167,1,,0,0,0,773,4,40,0,27,0,8.0,Free,1,1.0,0,0,16,44.8,39.1,0
2021-09-04,AI Research Intern,Full-Time,Remote,EdTech,New York,Deleon-Munoz,Small,3.0,0,1,43,0,32120.0,0,0,0,1123,5,38,22,7,0,10.7,Free,1,6.3,1,46,28,30.4,73.0,1
2021-02-21,ML Engineer,Contract,Hybrid,Cybersecurity,New York,"Bolton, Lawson and Taylor",Small,36.0,1,1,437,1,15003.0,0,0,0,1085,7,53,31,35,1,6.7,Corporate,0,21.7,0,13,38,22.7,55.2,1
2024-11-02,Marketing Intern,Part-Time,Hybrid,FinTech,Dubai,Thomas-Skinner,Small,33.0,0,0,392,0,28521.0,0,0,0,1543,3,6,64,15,0,4.4,Corporate,0,1.0,1,31,37,31.3,59.3,1
2019-03-07,Cybersecurity Analyst,Contract,Remote,Marketing,Dubai,Fuentes and Sons,Small,5.0,0,1,43,1,39834.0,0,1,2084,1682,5,17,100,1,0,5.4,Free,1,28.1,1,21,22,73.7,75.6,1
2020-11-02,ML Engineer,Full-Time,Remote,Gaming,London,Taylor-Ball,Startup,6.0,1,1,74,0,23505.0,0,1,4584,1195,1,4,15,10,0,8.6,Free,1,14.7,0,0,52,47.6,68.6,1
2018-08-13,UI/UX Designer,Part-Time,Onsite,E-Commerce,Singapore,Braun LLC,Startup,38.0,0,0,427,1,49272.0,0,0,0,2796,3,24,8,0,0,8.0,Free,1,20.6,0,14,29,43.5,63.2,1
2020-09-24,Data Science Intern,Contract,Onsite,Gaming,Toronto,Cooke PLC,Enterprise,35.0,1,1,419,1,59593.0,0,0,0,1860,1,9,34,0,0,8.4,Corporate,0,6.8,1,18,36,70.8,0.2,0
2018-07-15,Cybersecurity Analyst,Internship,Remote,Gaming,Berlin,"Torres, Carlson and Jenkins",Enterprise,14.0,1,0,168,0,42630.0,0,0,0,2306,2,36,67,46,0,3.8,Free,1,26.7,1,42,0,60.0,58.1,1
2021-02-21,UI/UX Designer,Part-Time,Remote,Software,London,Bennett and Sons,Enterprise,35.0,1,1,415,1,31020.0,0,0,0,2960,3,0,47,13,0,1.6,Corporate,0,8.8,1,26,11,88.8,0.0,0
2024-08-01,Data Science Intern,Full-Time,Remote,Healthcare,Toronto,Silva and Sons,Medium,33.0,1,1,389,0,36447.0,0,0,0,1793,1,57,61,45,1,5.2,Free,1,7.8,0,72,29,67.8,73.0,1
2018-07-09,AI Research Intern,Full-Time,Remote,Healthcare,Dubai,Elliott-Davis,Small,39.0,1,1,459,1,46592.0,0,0,0,2537,0,23,46,19,0,1.3,Corporate,0,29.5,1,16,43,43.2,32.2,0
2026-08-07,Cloud Engineer,Contract,Remote,AI,Bangalore,Lopez-Barnes,Small,15.0,1,1,190,1,20654.0,0,0,0,2232,4,27,22,7,0,5.4,Corporate,0,18.5,1,17,0,83.3,0.0,0
2026-08-24,Frontend Developer,Part-Time,Remote,FinTech,Bangalore,Martinez and Sons,Medium,16.0,1,1,199,1,20880.0,0,0,0,2130,4,45,40,19,0,6.0,Free,1,19.3,1,7,14,42.1,50.4,1
2021-06-24,Backend Developer,Part-Time,Hybrid,EdTech,Sydney,"Andrews, Douglas and Rosales",Small,3.0,1,1,48,1,15505.0,0,0,0,2249,3,24,97,32,0,2.8,Corporate,0,31.3,1,46,0,88.4,8.0,0
2021-12-13,AI Research Intern,Contract,Remote,Software,Dubai,Soto-Rodgers,Enterprise,34.0,1,0,415,1,32168.0,0,0,0,2556,3,0,41,54,0,5.0,Corporate,0,20.4,1,26,51,62.8,38.1,0
2020-09-30,AI Research Intern,Full-Time,Hybrid,Marketing,Sydney,Tate and Sons,Small,31.0,1,0,368,1,29004.0,0,0,0,1884,4,40,90,55,0,11.8,Free,1,11.8,1,18,1,66.5,60.6,1
2020-12-17,Backend Developer,Internship,Hybrid,Healthcare,Singapore,"Reed, Johnson and Casey",Startup,34.0,1,1,410,1,25718.0,0,0,0,1204,2,13,39,0,0,11.4,Free,1,23.0,1,24,24,67.4,30.9,0
2026-04-01,UI/UX Designer,Contract,Remote,Marketing,London,Roach-Burnett,Medium,23.0,0,1,262,0,49105.0,0,0,0,1381,2,26,66,5,0,2.8,Corporate,0,3.2,1,43,29,44.5,45.9,0
2024-07-04,Marketing Intern,Part-Time,Onsite,E-Commerce,Sydney,Escobar-Turner,Medium,8.0,1,0,92,1,55044.0,0,0,0,2306,3,37,62,10,0,5.0,Free,1,1.0,1,7,25,56.7,52.0,1
2018-06-15,AI Research Intern,Internship,Remote,Marketing,Sydney,Cruz Ltd,Small,5.0,1,0,74,1,15918.0,0,0,0,2322,1,50,33,0,0,1.6,Corporate,0,8.2,1,32,0,63.7,17.1,0
2019-01-31,UI/UX Designer,Contract,Remote,Cybersecurity,Toronto,Crane-Bell,Startup,29.0,1,1,331,1,2000.0,0,0,0,2183,4,25,34,25,0,2.3,Corporate,0,20.6,1,23,36,64.2,28.9,0
2021-03-01,UI/UX Designer,Internship,Onsite,Marketing,Sydney,Mays PLC,Small,7.0,1,0,75,1,47506.0,0,0,0,1934,2,32,41,9,0,8.6,Corporate,0,6.4,1,46,24,74.9,11.2,0
2023-02-27,Backend Developer,Full-Time,Remote,Cybersecurity,New York,Hayes PLC,Startup,27.0,1,0,345,0,22473.0,0,0,0,2614,2,41,39,34,1,11.1,Corporate,0,14.5,1,18,48,43.8,70.9,1
2023-03-07,Data Science Intern,Internship,Remote,AI,Singapore,Keller Ltd,Medium,4.0,1,1,74,1,37358.0,0,0,0,1388,6,19,40,0,0,6.0,Free,1,9.3,0,28,11,69.5,29.7,0
2023-07-20,Data Science Intern,Contract,Hybrid,FinTech,Singapore,Terrell-Browning,Medium,12.0,0,1,146,0,45547.0,0,0,0,1836,3,28,33,49,0,2.2,Free,1,22.4,0,25,53,20.7,65.0,1
2019-07-06,Data Science Intern,Full-Time,Hybrid,AI,Toronto,Ford-Williams,Medium,5.0,1,1,60,1,27707.0,0,0,0,1238,6,0,39,26,0,3.2,Corporate,0,17.3,1,73,15,58.4,2.9,0
2024-07-02,Cybersecurity Analyst,Full-Time,Onsite,Healthcare,New York,Williamson Group,Medium,8.0,1,1,91,1,29332.0,0,0,0,1399,4,47,88,26,0,5.2,Free,1,2.1,1,60,13,54.7,49.5,0
2018-05-24,ML Engineer,Full-Time,Remote,E-Commerce,Toronto,Thomas-Barnett,Medium,24.0,1,1,278,1,41126.0,0,0,0,3087,5,4,33,13,0,5.5,Free,1,16.1,1,3,0,66.9,11.4,0
2020-12-18,ML Engineer,Contract,Remote,Gaming,Singapore,Wilkins Inc,Small,25.0,1,1,301,0,39932.0,0,0,0,2291,7,0,28,38,1,10.5,Corporate,0,6.1,1,20,33,30.2,61.8,1
2025-07-16,Backend Developer,Contract,Remote,Healthcare,Singapore,Bridges-Woods,Startup,21.0,1,1,273,0,48493.0,0,1,2828,3009,2,48,71,5,0,4.0,Free,1,22.1,1,14,6,56.5,65.4,1
2025-11-12,AI Research Intern,Full-Time,Remote,Marketing,Toronto,"Garcia, Obrien and Huang",Small,39.0,1,1,456,0,30900.0,0,0,0,1277,2,20,36,47,1,1.5,Corporate,0,27.2,1,48,28,42.0,55.8,1
2021-08-25,Cybersecurity Analyst,Internship,Onsite,EdTech,Bangalore,Campbell and Sons,Enterprise,37.0,0,1,444,0,46126.0,0,1,4544,1458,1,83,44,43,0,4.7,Free,1,26.8,1,21,26,27.4,100.0,1
2021-08-31,Cybersecurity Analyst,Internship,Hybrid,Gaming,Dubai,"Russell, Mckay and Roberts",Medium,20.0,1,1,259,1,56002.0,0,0,0,1662,4,50,73,12,0,6.0,Corporate,0,16.3,1,14,53,44.0,58.3,1
2021-09-16,Frontend Developer,Full-Time,Onsite,Marketing,Berlin,"Mclaughlin, Horne and Sims",Startup,1.0,1,1,16,1,30340.0,0,0,0,1416,4,32,67,24,0,7.1,Corporate,0,22.9,1,67,27,51.0,46.0,0
2026-08-31,Cloud Engineer,Part-Time,Remote,Cybersecurity,London,"Jones, Hall and Watson",Small,9.0,1,0,106,0,28740.0,0,0,0,1470,7,43,54,9,0,11.6,Corporate,0,15.2,0,14,23,32.6,53.2,1
2026-08-15,ML Engineer,Internship,Remote,Gaming,Bangalore,Huerta-Kim,Startup,11.0,1,1,156,0,43925.0,0,1,2515,1976,1,76,29,0,0,8.0,Corporate,0,36.4,1,28,1,48.6,54.0,1
2023-03-10,Cloud Engineer,Full-Time,Remote,Marketing,San Francisco,"Roman, Cordova and Yang",Medium,13.0,1,0,164,1,18524.0,0,0,0,1739,3,27,29,50,0,8.9,Corporate,0,4.2,1,22,0,61.4,32.3,0
2023-06-08,UI/UX Designer,Contract,Remote,Gaming,Sydney,Graham Group,Startup,34.0,0,1,405,1,53268.0,0,0,0,2015,3,40,40,0,0,8.4,Free,1,18.9,0,12,4,40.7,55.8,1
2018-05-28,Frontend Developer,Full-Time,Hybrid,E-Commerce,Singapore,"Carter, Smith and Stevens",Medium,1.0,1,1,1,1,57553.0,0,0,0,902,7,62,64,21,0,9.8,Free,1,26.1,1,15,23,29.4,74.6,1
2020-11-02,Backend Developer,Full-Time,Remote,Marketing,Toronto,Case PLC,Small,33.0,1,1,394,1,61963.0,0,0,0,1808,2,23,0,35,0,2.5,Corporate,0,23.5,1,23,7,71.2,4.8,0
2024-09-23,Cybersecurity Analyst,Internship,Remote,AI,Berlin,Allen LLC,Small,11.0,1,1,141,0,37085.0,0,0,0,1659,2,25,69,0,0,0.3,Free,1,16.8,1,0,37,54.5,54.8,1
2021-01-21,Marketing Intern,Internship,Hybrid,Gaming,London,Patterson PLC,Medium,14.0,0,1,151,1,54027.0,0,0,0,2470,5,13,68,11,0,2.6,Corporate,0,1.0,0,0,9,65.8,28.8,0
2020-09-01,Data Science Intern,Contract,Onsite,Marketing,New York,"Ross, Johnson and Rangel",Medium,10.0,1,1,125,0,46510.0,0,0,0,2046,6,63,75,32,0,2.3,Corporate,0,20.7,1,11,25,27.3,59.3,1
2023-04-16,Frontend Developer,Contract,Hybrid,Gaming,Sydney,"Hood, Sosa and Villarreal",Medium,14.0,1,1,163,1,36066.0,0,0,0,1585,3,29,48,30,0,0.0,Corporate,0,25.6,1,41,0,74.1,5.0,0
2020-08-14,AI Research Intern,Internship,Remote,FinTech,San Francisco,"Morgan, Jackson and Wade",Medium,34.0,1,1,422,0,35698.0,0,1,3422,1271,5,30,60,56,0,3.9,Free,1,31.3,1,41,6,66.9,69.3,1
2025-05-07,UI/UX Designer,Full-Time,Remote,Healthcare,New York,Lewis-Michael,Small,16.0,0,1,172,0,22791.0,0,0,0,993,2,23,72,11,0,3.5,Corporate,0,15.5,0,2,56,13.9,68.8,1
2018-02-17,AI Research Intern,Full-Time,Remote,Software,Dubai,"Cardenas, Ortiz and Ibarra",Startup,31.0,1,1,365,1,41227.0,0,0,0,2480,4,3,49,63,0,2.9,Corporate,0,20.9,0,51,19,86.7,15.1,0
2022-12-03,UI/UX Designer,Part-Time,Onsite,Cybersecurity,Toronto,Nichols and Sons,Medium,23.0,1,1,278,0,18643.0,0,1,4312,1517,3,71,43,19,0,4.2,Corporate,0,7.6,1,9,27,32.9,68.4,1
2023-01-30,AI Research Intern,Contract,Remote,Healthcare,New York,Dean-Owens,Enterprise,5.0,0,1,41,1,2000.0,0,0,0,1351,3,35,62,30,0,5.1,Corporate,0,19.7,0,33,11,42.2,52.0,1
2021-01-05,Data Science Intern,Contract,Onsite,FinTech,Toronto,Zimmerman-Branch,Enterprise,36.0,1,1,437,1,2000.0,0,0,0,2212,4,0,44,28,0,3.5,Corporate,0,30.3,0,12,24,64.1,20.5,0
2023-08-16,Frontend Developer,Internship,Hybrid,Software,San Francisco,"Hansen, Anderson and Jones",Small,16.0,0,1,184,0,20350.0,0,0,0,1528,2,30,69,33,0,3.7,Corporate,0,8.7,1,0,15,61.2,32.4,0
2020-01-06,ML Engineer,Internship,Remote,FinTech,Toronto,"Costa, Smith and Wilkerson",Startup,25.0,1,1,300,1,39531.0,0,0,0,1609,7,68,21,71,0,2.4,Corporate,0,10.2,0,30,36,25.5,59.1,1
2024-04-20,Cybersecurity Analyst,Full-Time,Hybrid,Software,London,Johnson-Alexander,Small,1.0,1,1,10,1,38645.0,0,0,0,2191,3,67,0,47,0,6.3,Free,1,2.8,0,58,36,33.2,62.6,1
2025-12-05,Marketing Intern,Part-Time,Remote,E-Commerce,Sydney,"Little, Martin and Adkins",Small,5.0,0,1,71,1,9167.0,0,1,1440,1406,2,56,3,36,0,5.5,Corporate,0,8.7,0,20,1,60.5,66.5,1
2018-08-25,Cloud Engineer,Internship,Remote,Marketing,New York,Gutierrez-Wright,Small,14.0,1,0,150,0,18703.0,0,1,3628,1915,2,40,74,4,0,8.4,Corporate,0,25.9,0,19,0,41.2,78.7,1
2024-01-23,Backend Developer,Part-Time,Remote,AI,Sydney,"Ramirez, Noble and Huynh",Medium,3.0,1,1,35,1,36082.0,0,0,0,1818,2,20,12,36,0,3.6,Corporate,0,26.1,1,40,15,57.8,8.3,0
2025-07-02,Marketing Intern,Contract,Hybrid,Marketing,New York,"Allen, Bell and May",Medium,23.0,1,1,275,1,43173.0,0,0,0,1582,3,25,0,36,0,5.2,Corporate,0,19.9,1,40,6,54.8,8.8,0
2021-08-24,Frontend Developer,Internship,Hybrid,EdTech,New York,Johnson Inc,Enterprise,19.0,1,1,223,0,14313.0,0,1,769,1055,4,18,24,36,0,8.1,Free,1,11.4,1,14,19,67.9,69.6,1
2023-08-28,Frontend Developer,Part-Time,Hybrid,Gaming,Sydney,Nichols Group,Medium,20.0,1,1,243,1,60315.0,0,0,0,1534,4,46,77,38,0,1.3,Corporate,0,17.6,1,10,48,37.1,34.8,0
2019-02-13,UI/UX Designer,Internship,Hybrid,Software,Singapore,Benjamin-Thompson,Small,16.0,1,0,181,1,25765.0,0,0,0,2162,3,42,23,47,0,9.1,Corporate,0,1.0,0,5,11,54.5,41.8,0
2026-03-14,Cybersecurity Analyst,Part-Time,Remote,Gaming,Bangalore,"Smith, Ortega and Smith",Startup,13.0,1,1,158,1,15014.0,0,0,0,2198,2,18,50,19,0,8.7,Corporate,0,14.6,1,35,36,39.6,11.7,0
2023-01-19,Data Science Intern,Contract,Remote,Healthcare,Bangalore,"Reed, Blanchard and Douglas",Medium,20.0,1,0,237,1,58930.0,0,0,0,1208,2,46,36,9,0,4.8,Corporate,0,18.3,1,26,30,50.6,53.1,1
2019-07-05,Cybersecurity Analyst,Full-Time,Hybrid,Cybersecurity,Toronto,Perkins-Garcia,Small,3.0,1,1,39,1,33638.0,0,0,0,997,2,19,24,12,0,2.5,Corporate,0,21.7,1,1,53,55.7,22.9,0
2021-05-01,Marketing Intern,Part-Time,Hybrid,FinTech,Singapore,Lowe-Blake,Startup,15.0,1,1,175,1,30028.0,0,1,2357,1844,2,0,41,9,0,3.9,Corporate,0,8.7,1,47,50,77.1,21.2,0
2022-10-12,AI Research Intern,Part-Time,Remote,FinTech,Toronto,Anderson and Sons,Small,34.0,1,0,387,1,20583.0,0,0,0,848,4,41,0,47,0,5.2,Corporate,0,23.2,1,38,71,28.0,66.3,1
2023-01-09,Cloud Engineer,Contract,Onsite,Healthcare,Sydney,"Everett, Stewart and Garrison",Medium,7.0,1,1,88,0,,0,1,572,1635,2,36,79,6,0,3.1,Corporate,0,18.3,0,18,73,22.0,84.2,1
2022-06-06,Marketing Intern,Part-Time,Remote,E-Commerce,Sydney,"Wade, Williams and Ramirez",Small,39.0,1,1,465,1,41563.0,0,0,0,510,3,11,75,22,0,3.0,Corporate,0,3.2,1,47,12,67.5,32.0,0
2020-06-11,AI Research Intern,Internship,Remote,Software,Dubai,Lowe-Harris,Enterprise,12.0,0,1,150,0,31483.0,0,0,0,1323,3,9,26,0,0,6.7,Corporate,0,20.1,0,21,35,53.7,24.7,0
2023-05-03,UI/UX Designer,Contract,Remote,AI,San Francisco,Hill-Spencer,Medium,35.0,0,1,417,1,47417.0,0,0,0,2090,3,7,59,21,0,3.4,Free,1,15.9,1,0,10,53.5,35.4,0
2026-10-31,Data Science Intern,Full-Time,Hybrid,AI,San Francisco,Morgan Ltd,Small,14.0,1,0,166,1,21160.0,0,0,0,2459,6,54,1,15,0,0.7,Corporate,0,27.8,0,47,44,40.4,48.8,0
2026-01-27,Data Science Intern,Contract,Remote,FinTech,Sydney,Ali-Jones,Medium,39.0,1,1,450,0,6943.0,0,0,0,2169,6,23,54,42,0,7.3,Corporate,0,24.2,0,7,8,65.2,22.3,0
2021-08-23,Frontend Developer,Part-Time,Hybrid,AI,Toronto,"Orozco, Taylor and Mcclure",Startup,18.0,1,1,214,1,37222.0,0,0,0,2466,3,66,85,4,0,6.7,Corporate,0,29.5,0,29,34,32.3,54.0,1
2019-06-04,Backend Developer,Part-Time,Hybrid,EdTech,New York,"Andrews, Smith and Bell",Startup,2.0,1,1,30,1,27713.0,0,1,2701,2125,3,15,53,17,0,4.0,Free,1,20.2,0,1,55,54.8,79.1,1
2026-10-07,Data Science Intern,Full-Time,Remote,EdTech,Bangalore,Williams-Anderson,Small,12.0,0,0,116,0,50022.0,0,1,1575,1584,4,41,22,0,0,6.2,Corporate,0,10.8,1,28,53,37.1,96.1,1
2024-09-07,Cybersecurity Analyst,Full-Time,Remote,Software,Singapore,Braun and Sons,Startup,3.0,1,1,37,0,21904.0,0,0,0,1240,4,41,20,15,0,7.0,Free,1,5.7,1,33,20,47.1,39.4,0
2026-09-19,AI Research Intern,Internship,Onsite,EdTech,Dubai,Davis-Martinez,Startup,5.0,1,1,79,0,22431.0,0,1,832,825,4,32,59,20,0,4.5,Corporate,0,9.2,0,14,39,42.2,67.7,1
2022-01-21,Frontend Developer,Full-Time,Remote,Gaming,San Francisco,"Huff, Howard and Wright",Medium,28.0,1,0,348,1,2000.0,0,0,0,1708,3,45,79,28,0,0.8,Corporate,0,16.3,1,17,21,67.1,48.9,0
2018-07-13,Frontend Developer,Internship,Remote,Healthcare,Singapore,Garcia-Griffin,Small,22.0,1,1,271,1,65403.0,0,0,0,2244,2,0,16,39,0,9.0,Corporate,0,11.5,1,24,26,80.7,0.0,0
2024-05-03,Cloud Engineer,Full-Time,Hybrid,Gaming,Toronto,"Nichols, Everett and Wells",Startup,12.0,0,1,141,1,22946.0,0,0,0,566,5,44,20,22,0,3.4,Corporate,0,17.2,0,9,13,49.3,35.1,0
2026-03-03,Marketing Intern,Internship,Remote,Healthcare,San Francisco,Armstrong-Smith,Startup,34.0,0,1,442,1,49360.0,0,0,0,1405,0,27,51,2,0,2.8,Corporate,0,18.9,1,35,22,60.6,31.3,0
2026-06-06,Backend Developer,Internship,Onsite,Gaming,Singapore,"Cobb, Horton and Johnston",Small,28.0,0,1,330,1,24429.0,0,0,0,1974,4,44,53,53,0,4.1,Free,1,17.8,0,41,25,38.4,61.4,1
2025-02-16,UI/UX Designer,Contract,Remote,Software,Toronto,Joseph and Sons,Enterprise,6.0,0,1,92,1,28901.0,0,0,0,1667,4,39,55,12,0,1.9,Free,1,10.7,0,32,50,29.4,84.5,1
2025-05-12,Cloud Engineer,Full-Time,Hybrid,Marketing,London,Duncan-Silva,Small,11.0,1,1,114,0,46889.0,0,0,0,1680,5,8,29,17,0,2.8,Corporate,0,8.2,1,0,3,48.2,4.6,0
2026-03-27,Marketing Intern,Part-Time,Remote,Healthcare,Toronto,"Smith, Jenkins and Dean",Enterprise,22.0,1,1,270,0,4146.0,0,0,0,1528,2,65,13,25,0,8.0,Corporate,0,25.3,1,9,23,45.5,13.1,0
2021-06-18,Marketing Intern,Internship,Onsite,Marketing,Berlin,Chapman-Walter,Medium,20.0,0,1,234,0,16469.0,0,0,0,449,2,9,54,58,1,5.1,Corporate,0,11.7,1,22,38,39.8,67.4,1
2024-07-21,ML Engineer,Part-Time,Remote,AI,Toronto,"Hanna, Hall and Hopkins",Startup,9.0,1,0,78,1,41568.0,0,0,0,1071,4,0,16,22,0,4.1,Corporate,0,28.2,1,29,33,66.5,20.7,0
2021-12-20,Cybersecurity Analyst,Full-Time,Remote,AI,New York,White-Snyder,Small,16.0,1,1,189,1,10903.0,0,1,2875,1419,3,22,0,42,0,6.9,Corporate,0,27.0,1,9,10,62.0,46.3,0
2019-12-07,Cybersecurity Analyst,Part-Time,Onsite,FinTech,Singapore,Johnson-Edwards,Startup,34.0,1,1,408,0,54746.0,0,0,0,1060,4,17,92,15,1,2.0,Free,1,25.4,1,31,38,49.5,46.9,0
2022-04-15,UI/UX Designer,Part-Time,Onsite,Software,San Francisco,"Webster, Hunt and Bailey",Startup,14.0,0,1,159,0,46754.0,0,0,0,1594,3,39,43,16,0,3.0,Free,1,30.4,1,7,40,43.1,61.9,1
2024-11-30,Data Science Intern,Full-Time,Hybrid,E-Commerce,Sydney,White Group,Medium,14.0,1,1,163,0,41178.0,0,0,0,2650,4,74,25,30,0,2.5,Corporate,0,18.4,1,28,46,11.5,55.4,1
2024-07-25,ML Engineer,Full-Time,Remote,Cybersecurity,San Francisco,Bray and Sons,Startup,16.0,0,1,211,0,48981.0,0,0,0,1652,4,30,65,20,0,5.2,Corporate,0,18.9,0,3,25,32.5,53.1,1
2021-07-11,Frontend Developer,Part-Time,Remote,E-Commerce,New York,Davis PLC,Small,33.0,1,1,398,1,41560.0,0,0,0,1451,1,38,49,10,0,10.1,Corporate,0,16.1,0,6,10,75.1,14.3,0
2020-02-20,Cybersecurity Analyst,Part-Time,Hybrid,Cybersecurity,Dubai,"Steele, Murillo and Shaw",Small,19.0,1,0,220,1,5751.0,0,0,0,1435,2,0,53,25,0,5.4,Corporate,0,28.8,1,13,57,64.4,42.4,0
2018-05-10,ML Engineer,Internship,Hybrid,Gaming,Dubai,"Robles, Davis and Stewart",Medium,6.0,1,1,56,0,18699.0,0,0,0,2099,2,35,20,47,1,3.0,Free,1,19.9,1,39,22,63.1,63.8,1
2026-12-24,Marketing Intern,Internship,Remote,Healthcare,Dubai,"Alvarado, Sims and Morrow",Enterprise,10.0,1,0,107,1,31464.0,0,0,0,1908,2,39,85,25,0,5.3,Corporate,0,36.8,1,49,0,70.3,37.8,0
2021-03-03,ML Engineer,Contract,Onsite,FinTech,Toronto,Baker PLC,Medium,1.0,1,1,1,1,35663.0,0,1,517,2261,2,0,34,59,0,11.5,Free,1,28.7,1,20,23,83.2,54.2,1
2024-10-19,Frontend Developer,Contract,Remote,AI,London,"Price, Bailey and Hayes",Enterprise,32.0,0,1,385,0,14976.0,0,0,0,2368,2,46,60,13,0,3.2,Free,1,26.4,0,42,15,29.6,46.8,0
2022-03-30,Cloud Engineer,Full-Time,Remote,FinTech,Dubai,Jones-Nguyen,Startup,12.0,1,0,123,1,9879.0,0,1,2008,1308,1,34,38,9,0,2.4,Corporate,0,36.9,1,6,21,77.8,58.0,1
2018-11-15,Frontend Developer,Contract,Hybrid,Marketing,Sydney,Sanchez Group,Startup,12.0,0,1,134,1,39278.0,0,0,0,1972,1,34,48,19,0,8.0,Free,1,6.2,0,1,56,43.7,56.0,1
2024-11-30,AI Research Intern,Part-Time,Hybrid,Gaming,London,Rivera-Douglas,Enterprise,1.0,1,1,1,1,32239.0,0,0,0,2218,3,63,47,19,0,4.8,Free,1,21.2,1,35,14,41.9,55.4,1
