# T, V, AP, RH, EP
18.74000000,59.21000000,1018.30000000,91.55000000,449.77000000
13.89000000,41.49000000,1020.02000000,86.47000000,469.60000000
10.91000000,37.92000000,1008.66000000,66.53000000,473.72000000
25.59000000,65.46000000,1014.47000000,37.89000000,444.90000000
16.20000000,45.76000000,1014.73000000,89.84000000,460.87000000
9.89000000,40.64000000,1020.59000000,98.35000000,478.13000000
15.02000000,41.48000000,1015.19000000,58.69000000,456.04000000
24.55000000,67.07000000,1005.66000000,63.58000000,443.39000000
34.35000000,77.17000000,1009.26000000,59.33000000,437.65000000
12.79000000,44.03000000,1007.46000000,95.93000000,464.35000000
31.87000000,70.94000000,1006.94000000,50.78000000,429.41000000
7.00000000,38.08000000,1020.27000000,77.67000000,482.38000000
27.62000000,68.27000000,1008.04000000,63.04000000,427.67000000
30.51000000,70.79000000,1004.55000000,56.05000000,428.79000000
17.67000000,53.16000000,1013.59000000,83.31000000,457.99000000
12.31000000,41.06000000,1021.19000000,74.38000000,475.76000000
3.31000000,39.42000000,1024.05000000,84.31000000,487.19000000
27.21000000,67.45000000,1013.83000000,43.26000000,436.47000000
23.09000000,69.13000000,1010.93000000,90.07000000,436.67000000
21.38000000,60.84000000,1017.94000000,82.83000000,445.80000000
14.08000000,39.31000000,1011.67000000,72.00000000,464.16000000
21.14000000,67.71000000,1006.38000000,56.78000000,445.12000000
26.13000000,73.21000000,1002.12000000,92.02000000,435.34000000
24.78000000,57.19000000,1008.08000000,65.40000000,443.62000000
28.41000000,74.16000000,1010.29000000,72.09000000,439.20000000
26.45000000,47.43000000,1008.87000000,53.25000000,442.12000000
28.96000000,66.54000000,1002.54000000,56.33000000,429.48000000
21.31000000,69.05000000,1002.46000000,73.42000000,440.97000000
27.18000000,79.05000000,1008.99000000,94.32000000,434.01000000
18.84000000,67.32000000,1012.63000000,81.89000000,449.21000000
26.39000000,49.02000000,1007.62000000,70.82000000,438.53000000
26.05000000,58.59000000,1012.32000000,49.83000000,452.41000000
4.89000000,45.87000000,1007.58000000,99.35000000,482.69000000
23.99000000,45.87000000,1007.63000000,52.62000000,443.66000000
31.27000000,73.77000000,1003.27000000,71.48000000,430.32000000
22.28000000,58.86000000,1014.08000000,66.47000000,446.55000000
21.16000000,50.66000000,1014.13000000,72.77000000,455.86000000
21.40000000,44.57000000,1005.70000000,73.09000000,445.09000000
23.61000000,59.39000000,1015.11000000,78.84000000,438.08000000
15.21000000,52.75000000,1024.32000000,61.11000000,458.84000000
25.04000000,70.47000000,1006.82000000,84.75000000,433.10000000
25.46000000,70.32000000,1010.65000000,64.70000000,433.08000000
25.17000000,68.08000000,1012.83000000,60.87000000,437.01000000
10.02000000,39.82000000,1012.86000000,89.47000000,482.47000000
14.05000000,40.35000000,1011.52000000,66.21000000,475.54000000
15.00000000,41.35000000,1006.60000000,86.95000000,467.71000000
11.01000000,40.22000000,1011.13000000,83.09000000,476.69000000
14.73000000,39.52000000,1017.01000000,74.21000000,470.45000000
8.42000000,37.49000000,1009.22000000,82.15000000,478.87000000
21.43000000,63.94000000,1012.68000000,99.68000000,445.29000000
19.24000000,58.33000000,1013.65000000,85.47000000,449.26000000
25.94000000,77.24000000,1007.97000000,84.82000000,432.88000000
13.35000000,39.64000000,1010.10000000,93.30000000,471.69000000
22.52000000,64.27000000,1014.34000000,82.77000000,445.40000000
31.63000000,70.17000000,999.40000000,59.94000000,432.07000000
5.97000000,36.25000000,1029.65000000,86.74000000,487.03000000
13.26000000,41.78000000,1009.77000000,61.69000000,467.78000000
6.80000000,37.80000000,1021.09000000,70.02000000,485.96000000
23.21000000,58.49000000,1010.97000000,74.34000000,448.09000000
25.87000000,44.57000000,1007.43000000,55.92000000,445.79000000
15.85000000,46.18000000,1013.14000000,97.80000000,462.88000000
32.07000000,70.94000000,1006.91000000,49.90000000,432.33000000
10.33000000,40.60000000,1015.00000000,88.62000000,478.30000000
8.27000000,39.64000000,1011.00000000,84.64000000,479.91000000
11.93000000,41.38000000,1021.76000000,57.63000000,473.88000000
24.39000000,51.86000000,1014.92000000,59.98000000,447.70000000
22.95000000,63.94000000,1013.87000000,80.37000000,447.13000000
17.58000000,44.90000000,1020.52000000,71.48000000,459.78000000
13.83000000,45.08000000,1024.20000000,80.52000000,465.50000000
24.67000000,68.61000000,1010.71000000,57.47000000,450.64000000
13.48000000,41.44000000,1015.64000000,71.46000000,471.39000000
24.15000000,63.13000000,1013.80000000,92.10000000,440.15000000
11.68000000,39.22000000,1017.90000000,57.95000000,471.80000000
17.97000000,65.94000000,1012.92000000,88.22000000,448.88000000
24.77000000,58.41000000,1013.78000000,80.57000000,446.27000000
16.10000000,36.71000000,1013.58000000,74.41000000,471.46000000
8.05000000,38.38000000,1021.14000000,86.39000000,482.17000000
22.51000000,68.63000000,1015.10000000,57.19000000,450.75000000
24.23000000,59.04000000,1011.91000000,71.79000000,443.06000000
8.82000000,34.69000000,1026.81000000,82.54000000,481.44000000
4.59000000,39.33000000,1010.85000000,71.78000000,494.90000000
8.57000000,40.69000000,1020.87000000,84.15000000,485.18000000
25.89000000,66.49000000,1013.08000000,63.16000000,434.67000000
24.18000000,59.92000000,1009.88000000,79.54000000,438.85000000
32.72000000,69.75000000,1009.60000000,49.35000000,437.99000000
12.14000000,48.04000000,1011.80000000,100.13000000,465.08000000
25.03000000,59.21000000,1017.28000000,56.96000000,446.33000000
22.10000000,65.06000000,1014.56000000,71.50000000,442.18000000
12.88000000,44.34000000,1016.03000000,88.51000000,474.94000000
27.40000000,69.84000000,1002.98000000,76.48000000,430.54000000
20.48000000,51.43000000,1007.40000000,90.70000000,448.03000000
13.80000000,44.21000000,1022.93000000,83.37000000,468.97000000
13.20000000,40.83000000,1007.75000000,94.98000000,472.41000000
19.59000000,66.54000000,1012.73000000,85.84000000,447.16000000
28.84000000,73.03000000,1013.99000000,76.05000000,435.75000000
22.17000000,65.61000000,1014.71000000,70.91000000,449.91000000
18.28000000,44.20000000,1018.83000000,52.88000000,458.59000000
22.99000000,61.02000000,1009.88000000,81.56000000,440.85000000
21.67000000,50.32000000,1008.41000000,85.99000000,445.31000000
21.38000000,58.33000000,1013.05000000,72.75000000,446.80000000
11.45000000,45.01000000,1018.88000000,92.12000000,470.40000000
28.29000000,68.67000000,1005.46000000,69.22000000,436.40000000
13.60000000,42.86000000,1013.37000000,87.52000000,472.27000000
20.01000000,52.90000000,1018.05000000,58.88000000,455.57000000
18.68000000,43.69000000,1016.68000000,48.88000000,463.02000000
27.06000000,70.47000000,1007.00000000,72.37000000,430.82000000
19.65000000,42.23000000,1013.04000000,75.90000000,461.16000000
19.70000000,52.84000000,1004.86000000,89.72000000,444.64000000
20.74000000,58.20000000,1017.54000000,70.66000000,450.40000000
21.92000000,61.87000000,1009.68000000,58.83000000,445.52000000
26.02000000,74.78000000,1010.04000000,72.78000000,439.82000000
18.95000000,42.23000000,1013.01000000,79.40000000,462.73000000
23.55000000,65.94000000,1011.76000000,58.44000000,443.98000000
10.01000000,43.70000000,1015.73000000,91.97000000,479.24000000
10.26000000,43.14000000,1019.68000000,98.97000000,466.75000000
30.71000000,68.27000000,1007.76000000,68.04000000,428.27000000
24.97000000,59.87000000,1018.70000000,59.94000000,443.70000000
27.37000000,72.58000000,1008.16000000,79.94000000,428.05000000
14.28000000,39.39000000,1013.82000000,77.52000000,469.92000000
16.92000000,50.90000000,1013.27000000,82.97000000,460.86000000
20.03000000,66.86000000,1013.05000000,64.59000000,450.93000000
22.05000000,63.31000000,1012.39000000,76.95000000,444.37000000
22.16000000,65.48000000,1017.22000000,70.51000000,446.00000000
15.55000000,40.66000000,1016.21000000,88.50000000,457.53000000
9.98000000,41.54000000,1019.70000000,80.79000000,480.26000000
26.98000000,72.58000000,1008.55000000,78.50000000,431.12000000
22.44000000,58.16000000,1017.28000000,63.68000000,452.71000000
24.28000000,71.98000000,1006.34000000,90.45000000,432.47000000
8.27000000,35.76000000,1020.11000000,75.25000000,480.80000000
28.68000000,61.86000000,1011.78000000,62.67000000,440.57000000
31.23000000,75.08000000,1004.93000000,46.19000000,439.14000000
15.87000000,39.31000000,1009.95000000,66.78000000,460.59000000
23.02000000,59.21000000,1011.74000000,83.18000000,440.50000000
31.03000000,69.98000000,1011.33000000,52.16000000,436.13000000
29.67000000,66.51000000,1015.60000000,34.10000000,434.80000000
24.19000000,68.94000000,1007.37000000,70.83000000,439.52000000
26.20000000,65.18000000,1011.42000000,47.82000000,440.07000000
18.47000000,62.10000000,1019.86000000,82.57000000,452.51000000
21.17000000,52.30000000,1009.36000000,81.51000000,447.50000000
29.01000000,65.71000000,1013.61000000,48.07000000,446.22000000
14.03000000,49.83000000,1006.64000000,90.01000000,463.71000000
20.04000000,49.39000000,1020.62000000,78.84000000,449.63000000
35.10000000,68.27000000,1006.96000000,43.51000000,426.30000000
27.72000000,69.88000000,1007.58000000,72.25000000,434.02000000
26.00000000,69.88000000,1007.99000000,87.07000000,434.79000000
19.61000000,45.01000000,1014.84000000,64.42000000,461.97000000
19.50000000,52.72000000,1025.21000000,50.21000000,457.26000000
16.58000000,41.93000000,1022.36000000,45.24000000,466.61000000
8.83000000,41.14000000,1025.37000000,94.36000000,474.51000000
25.57000000,66.54000000,1005.22000000,83.48000000,430.92000000
30.36000000,68.08000000,1010.76000000,51.32000000,429.97000000
29.23000000,66.51000000,1011.11000000,53.12000000,439.61000000
26.78000000,66.54000000,1010.14000000,49.01000000,440.00000000
12.93000000,41.39000000,1018.50000000,80.28000000,472.57000000
6.33000000,42.07000000,1004.25000000,77.10000000,484.57000000
32.27000000,71.85000000,1008.06000000,59.28000000,429.72000000
24.97000000,50.23000000,1015.60000000,56.79000000,454.35000000
23.56000000,73.18000000,1012.18000000,87.98000000,437.92000000
10.23000000,42.07000000,1017.93000000,91.10000000,475.14000000
25.14000000,73.67000000,1006.94000000,88.51000000,430.89000000
9.56000000,41.55000000,1002.67000000,70.27000000,481.24000000
12.93000000,36.71000000,1013.22000000,83.44000000,472.42000000
17.10000000,48.98000000,1016.48000000,85.63000000,454.43000000
17.14000000,41.66000000,1010.97000000,57.66000000,463.38000000
10.41000000,44.68000000,1023.53000000,91.38000000,474.70000000
15.39000000,42.28000000,1007.35000000,81.35000000,467.30000000
8.48000000,42.49000000,1010.77000000,88.68000000,483.50000000
7.68000000,38.06000000,1020.92000000,83.87000000,483.80000000
24.50000000,58.66000000,1011.54000000,57.92000000,451.03000000
22.92000000,58.62000000,1016.37000000,71.38000000,447.48000000
30.62000000,66.75000000,1017.68000000,53.68000000,432.66000000
9.87000000,40.81000000,1017.17000000,84.25000000,473.20000000
10.40000000,45.01000000,1018.58000000,93.48000000,470.79000000
22.12000000,49.39000000,1019.80000000,72.83000000,451.00000000
16.91000000,43.96000000,1013.32000000,79.87000000,465.86000000
31.56000000,66.44000000,1008.91000000,64.16000000,430.11000000
19.33000000,58.96000000,1014.88000000,67.86000000,456.54000000
23.44000000,72.24000000,1011.28000000,88.03000000,438.34000000
7.57000000,37.49000000,1009.73000000,83.07000000,481.98000000
22.32000000,47.93000000,1004.07000000,86.95000000,440.21000000
25.06000000,65.46000000,1014.37000000,38.82000000,443.03000000
17.28000000,44.92000000,1024.39000000,76.08000000,459.26000000
9.38000000,41.44000000,1015.09000000,86.80000000,481.96000000
3.82000000,35.47000000,1016.62000000,84.34000000,489.04000000
30.88000000,69.51000000,1011.48000000,46.58000000,433.14000000
27.48000000,61.41000000,1012.20000000,45.06000000,452.24000000
19.82000000,58.16000000,1016.76000000,74.66000000,455.50000000
9.65000000,44.68000000,1022.90000000,98.08000000,476.71000000
19.87000000,49.69000000,1012.23000000,68.57000000,456.03000000
19.81000000,56.65000000,1020.62000000,67.99000000,457.72000000
20.11000000,50.78000000,1008.73000000,93.24000000,447.42000000
15.62000000,40.12000000,1013.03000000,96.26000000,462.59000000
16.75000000,42.23000000,1013.81000000,84.98000000,464.87000000
18.92000000,46.93000000,1009.89000000,77.98000000,453.66000000
21.05000000,63.09000000,1016.49000000,91.23000000,447.45000000
26.63000000,64.44000000,1012.66000000,61.19000000,442.00000000
15.92000000,44.85000000,1015.84000000,59.99000000,467.41000000
26.88000000,79.74000000,1006.54000000,93.70000000,434.77000000
5.97000000,40.35000000,1012.30000000,94.10000000,489.03000000
9.52000000,40.96000000,1023.48000000,86.49000000,483.59000000
15.24000000,39.39000000,1013.01000000,74.24000000,469.79000000
11.70000000,41.16000000,1017.98000000,95.71000000,462.94000000
15.84000000,52.72000000,1026.45000000,62.57000000,464.93000000
14.72000000,43.34000000,1013.07000000,85.61000000,464.22000000
16.31000000,68.28000000,1003.98000000,98.62000000,450.33000000
22.33000000,45.87000000,1007.80000000,63.61000000,447.02000000
10.56000000,40.22000000,1005.08000000,89.71000000,478.02000000
9.35000000,41.03000000,1021.33000000,66.75000000,482.16000000
24.47000000,48.60000000,1002.49000000,75.04000000,442.08000000
15.81000000,54.30000000,1017.80000000,68.45000000,461.63000000
8.35000000,40.46000000,1019.23000000,73.26000000,474.79000000
23.61000000,43.77000000,1011.81000000,56.08000000,444.55000000
23.70000000,64.45000000,1012.87000000,38.24000000,451.16000000
14.18000000,39.30000000,1020.10000000,67.48000000,464.32000000
28.32000000,72.58000000,1007.77000000,78.35000000,428.06000000
22.31000000,70.32000000,1009.22000000,89.53000000,437.83000000
33.79000000,69.05000000,1001.62000000,40.13000000,435.10000000
22.64000000,58.66000000,1011.68000000,60.97000000,449.79000000
11.34000000,45.17000000,1018.32000000,96.24000000,472.13000000
9.20000000,39.82000000,1013.19000000,91.25000000,482.89000000
22.57000000,63.94000000,1013.49000000,81.61000000,443.58000000
11.75000000,35.76000000,1018.99000000,57.92000000,473.01000000
7.64000000,42.28000000,1008.46000000,84.29000000,484.78000000
10.69000000,36.71000000,1022.08000000,83.28000000,472.81000000
13.92000000,39.85000000,1012.64000000,68.03000000,473.47000000
16.73000000,39.64000000,1008.94000000,74.91000000,464.46000000
22.29000000,61.27000000,1019.05000000,58.23000000,449.81000000
28.32000000,66.54000000,1010.28000000,45.60000000,436.42000000
26.26000000,65.06000000,1013.58000000,52.72000000,440.92000000
11.38000000,39.22000000,1018.62000000,57.14000000,473.71000000
22.66000000,61.27000000,1019.29000000,55.43000000,448.68000000
22.99000000,68.67000000,1006.65000000,77.62000000,446.67000000
29.24000000,60.23000000,1009.62000000,59.71000000,438.24000000
28.24000000,64.69000000,1007.35000000,61.14000000,438.03000000
15.78000000,48.60000000,1007.24000000,84.23000000,460.86000000
29.23000000,69.59000000,1009.00000000,71.41000000,437.95000000
9.49000000,40.69000000,1015.09000000,91.31000000,476.67000000
14.58000000,42.07000000,1017.90000000,86.14000000,460.66000000
26.61000000,72.43000000,1007.71000000,75.82000000,427.61000000
24.41000000,52.30000000,1006.28000000,70.33000000,442.62000000
13.15000000,40.78000000,1024.13000000,79.59000000,462.30000000
26.08000000,48.60000000,1003.61000000,57.80000000,438.61000000
9.77000000,44.68000000,1023.37000000,91.40000000,477.56000000
26.80000000,68.31000000,1011.04000000,61.48000000,447.85000000
8.02000000,40.23000000,1017.42000000,90.26000000,484.22000000
11.20000000,41.54000000,1019.94000000,67.18000000,479.03000000
26.75000000,56.57000000,1013.76000000,57.93000000,443.92000000
23.40000000,72.99000000,1009.48000000,88.82000000,438.51000000
19.15000000,59.21000000,1018.41000000,88.90000000,450.26000000
29.24000000,64.33000000,1011.50000000,64.14000000,440.29000000
31.86000000,73.88000000,1005.60000000,57.68000000,435.91000000
22.07000000,69.94000000,1011.18000000,80.86000000,440.09000000
23.11000000,68.30000000,1017.83000000,86.62000000,437.91000000
17.40000000,63.09000000,1020.84000000,92.58000000,453.00000000
18.21000000,41.23000000,993.11000000,62.29000000,457.53000000
20.16000000,60.10000000,1011.24000000,86.23000000,453.36000000
24.45000000,70.02000000,1010.75000000,71.37000000,445.80000000
6.52000000,39.85000000,1012.55000000,86.36000000,483.01000000
23.16000000,57.69000000,1007.91000000,84.70000000,438.29000000
22.18000000,62.91000000,1012.14000000,68.86000000,449.77000000
30.04000000,67.25000000,1017.65000000,52.84000000,435.17000000
6.11000000,38.68000000,1017.53000000,79.23000000,482.97000000
22.71000000,48.06000000,1012.82000000,67.81000000,445.10000000
14.04000000,44.21000000,1021.93000000,86.12000000,468.64000000
12.82000000,41.58000000,1020.37000000,81.06000000,464.07000000
20.91000000,58.20000000,1018.10000000,62.80000000,446.19000000
