Show Id,Title,Description,Director,Genres,Cast,Production Country,Release Date,Rating,Duration,Imdb Score,Content Type,Date Added
06ecdc93-ac85-401e-a9cf-943dd13ffa59,6 Bullets,A former mercenary is lured back into the dangerous business of finding missing children when the daughter of a mixed martial arts champ is kidnapped.,Ernie Barbarash,Action & Adventure,"Jean-Claude Van Damme, Joe Flanigan, Anna-Louise Plowman, Charlotte Beaumont, Steve Nicolson, Uriel Emil, Louis Dempsey, Mark Lewis, Kristopher Van Varenberg, Bianca Brigitte VanDamme",United States,2012,R,115 min,6.0/10,Movie,"July 1, 2021"
3a20d9c4-4f2b-4eb7-a9c5-e12b2c46ccbc,6 Underground,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",Michael Bay,"Action & Adventure, Dramas","Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold",United States,2019,R,129 min,6.0/10,Movie,"December 13, 2019"
1341d188-3b36-454f-8b91-0f2f6e3b1261,6 Years,"As a volatile young couple who have been together for six years approach college graduation, unexpected career opportunities threaten their future.",Hannah Fidell,"Dramas, Independent Movies, Romantic Movies","Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael",United States,2015,TV-MA,80 min,5.5/10,Movie,"September 8, 2015"
a5439caa-3f74-4e65-b18d-6b746107ebe0,60 Days In,"Recruited by a sheriff, volunteers infiltrate county prisons to expose corruption and crime from within the system in this docuseries.",,Reality TV,,United States,2019,TV-MA,1 Season,7.6/10,TV Show,
c494cdd7-fffa-4ba3-86f7-43f5dd3302cc,678,"This film sheds light on sexual harassment in Egypt, following the lives of three women from different social classes who have been subjected to it.",Mohamed Diab,"Dramas, Independent Movies, International Movies","Maged El-Kidwani, Bassem Samra, Ahmed El Fishawy, Nelly Kariem, Boshra, Nahed El Sebaï, Marwa Mehran, Sawsan Badr, Omar El Saeed, Moataz Al-Demerdash",,2009,TV-14,99 min,,Movie,"May 20, 2021"
a395a22c-0c57-4732-b777-2d3f3cea1db3,7 años,Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,Roger Gual,"Dramas, International Movies","Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón",Spain,2016,TV-MA,77 min,7.0/10,Movie,"October 27, 2016"
13a74096-796d-4ac5-8c56-0003ad56441d,7 Days Out,"Witness the excitement and drama behind the scenes in the seven days leading up to major live events in the worlds of sports, fashion, space and food.",,Docuseries,,United States,2018,TV-PG,1 Season,6.7/10,TV Show,
ba8c4eb7-567b-474b-8e5b-f9f3df4ac7aa,7 Khoon Maaf,"Spiced liberally with black comedy, this Bollywood drama follows the lethal love life of a woman who marries numerous men – only to find them flawed.",Vishal Bhardwaj,"Dramas, International Movies, Thrillers","Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",India,2011,TV-MA,148 min,6.3/10,Movie,"August 2, 2018"
739bb7ad-8f71-4cfd-b12d-f7c9475edf8e,7 Yards: The Chris Norton Story,"The true story of former college football player Chris Norton, who defied the odds after a devastating accident — with the woman he loves by his side.",Jonathon Link,Documentaries,Chris Norton,United States,2021,TV-PG,93 min,7.6/10,Movie,"March 30, 2021"
f65359c4-1fea-4e3a-8b24-d0c259665667,7:19,"After a devastating earthquake hits Mexico City, trapped survivors from all walks of life wait to be rescued while trying desperately to stay alive.",Jorge Michel Grau,"Dramas, International Movies","Demián Bichir, Héctor Bonilla, Oscar Serrano, Azalia Ortiz, Octavio Michel, Carmen Beato",Mexico,2016,TV-MA,93 min,5.8/10,Movie,"December 23, 2016"
1e03dfaa-2d55-4631-937d-f0c19904f739,72 Cutest Animals,This series examines the nature of cuteness and how adorability helps some animal species to survive and thrive in a variety of environments.,,"Docuseries, International TV Shows, Science & Nature TV",,Australia,2016,TV-PG,1 Season,5.7/10,TV Show,
b555fc9a-4912-420a-829f-73c2debbeb50,72 Dangerous Animals: Asia,"From fangs to claws to venomous stings, they all wield deadly weapons. But which creature will be crowned the fiercest of all?",,"Docuseries, International TV Shows, Science & Nature TV",Bob Brisbane,Australia,2018,TV-14,1 Season,6.5/10,TV Show,
cb3e243c-25f9-4ee1-b480-78c1b02ceb43,72 Dangerous Animals: Latin America,"Powerful cats, indestructible arachnids and flesh-melting pit vipers are just the beginning in this series about Latin America's deadliest creatures.",,"Docuseries, International TV Shows, Science & Nature TV",Bob Brisbane,"Australia, United States",2017,TV-14,1 Season,6.8/10,TV Show,
6c182827-dd28-46c4-8099-2a3bdd8f55cc,72 Dangerous Places to Live,"Get up close and personal with avalanches, fiery volcanoes and other natural cataclysms, and learn why some choose to live in their destructive paths.",,"Docuseries, International TV Shows, Science & Nature TV",Mitch Ryan,Australia,2016,TV-PG,1 Season,6.5/10,TV Show,
47b665b3-f017-4d82-9e93-c7b6772d4611,7SEEDS,"Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.",,"Anime Series, International TV Shows","Nao Toyama, Jun Fukuyama, Katsuyuki Konishi, Yoko Soumi, Kana Asumi, Akira Ishida, Aoi Yuki, Kazuhiko Inoue, Yoko Hikasa, Hirofumi Nojima, Ryotaro Okiayu, Eri Kitamura, Mamiko Noto, Ryo Hirohashi, Shizuka Ito, Hisao Egawa, Mayumi Asano, Kenta Miyake, Ai Kakuma, Kaito Ishikawa, Mikako Komatsu, Daisuke Sakaguchi, Takanori Hoshino, Kenjiro Tsuda, Nozomu Sasaki, Kenji Nojima, Houko Kuwashima, Kensho Ono, Takahiro Sakurai, Haruka Chisuga, Yu Shimamura, Takuma Terashima, Takuya Sato, Junko Minagawa, Masashi Sugawara, Sho Hayami, Kazuyuki Okitsu, Minako Kotobuki",,2020,TV-MA,2 Seasons,6.5/10,TV Show,"March 26, 2020"
558e9ffa-dcce-4116-a0f6-85e6b58e2b45,90 ML,Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.,Anita Udeep,"Comedies, International Movies, Music & Musicals","Oviya, Masoom Shankar, Bommu Lakshmi, Monisha Ram, Tej Raj, Shree Gopika, Anson Paul, Devadarshini Chetan",India,2019,TV-MA,123 min,3.2/10,Movie,"August 13, 2019"
543835b9-edf1-45f1-95be-5f8f35069c79,93 Days,Heroic health workers fight to contain an Ebola outbreak when a patient arrives in Lagos with symptoms of the deadly virus. Based on a true story.,Steve Gukas,"Dramas, International Movies, Thrillers","Bimbo Akintola, Somkele Iyamah, Danny Glover, Gideon Okeke, Seun Kentebe, Keppy Ekpenyong, Zara Udofia Ejoh, Bimbo Manuel, Patrick Diabuah, Tina Mba, Alastair Mackenzie, Tim Reid",Nigeria,2016,TV-PG,121 min,5.8/10,Movie,"March 5, 2020"
e00de85c-43d9-4baf-8f97-00cd5cce7c2d,99 Songs,"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey.",Vishwesh Krishnamoorthy,"Dramas, International Movies, Music & Musicals","Ehan Bhat, Edilsy Vargas, Manisha Koirala, Lisa Ray, Tenzin Dalha, Warina Hussain, Ranjit Barot, Neel Tyagi, Rahul Ram, Diwakar Pundir",India,2021,TV-14,131 min,7.4/10,Movie,"May 21, 2021"
0bfdfa77-8536-4ac3-b888-22c74e3c93d1,99 Songs (Tamil),"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey.",,"Dramas, International Movies, Music & Musicals",,,2021,TV-14,131 min,,Movie,"May 21, 2021"
3d3ab585-9a3c-4fb3-ab6e-29744e5d9636,99 Songs (Telugu),"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey.",,"Dramas, International Movies, Music & Musicals",,,2021,TV-14,131 min,,Movie,"May 21, 2021"
2ec5fd19-7e59-486f-af8b-48ce16f83a8a,A 2nd Chance,"A gymnast lacks the confidence she needs to reach the top. But with the help of her new coach, she has the chance to win a spot on the national team.",Clay Glen,"Children & Family Movies, Dramas, Sports Movies","Nina Pearce, Adam Tuominen, Emily Morris, Amy Handley, Carmel Johnson, Alanah Gilbert, Hapi Murphy, Lilly Blacker, Julie Kay Lumasag, Elysia Markou",Australia,2011,PG,95 min,4.6/10,Movie,"July 1, 2017"
b9ca5f4b-5047-4abc-9c7e-a5b0dbf4ca07,A 3 Minute Hug,This documentary captures the joy and heartbreak of families separated by the U.S.-Mexico border sharing a short but bittersweet reunion in 2018.,Everardo González,"Documentaries, International Movies",,"Mexico, United States",2019,TV-PG,28 min,6.3/10,Movie,"October 28, 2019"
d25ab527-2b47-4878-a069-4bb3683368ab,A Babysitter's Guide to Monster Hunting,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",Rachel Talalay,Children & Family Movies,"Tamara Smart, Oona Laurence, Tom Felton, Troy Leigh-Anne Johnson, Lynn Masako Cheng, Ty Consiglio, Ian Ho, Indya Moore, Alessio Scalzotto, Tamsen McDonough",United States,2020,TV-PG,99 min,5.2/10,Movie,"October 15, 2020"
7f2a29bb-6c7d-4160-840b-508964020931,A Beautiful Life,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives.",Andrew Lau Wai-Keung,"Dramas, International Movies, Romantic Movies","Qi Shu, Liu Ye, Anthony Wong Chau-Sang, Liang Tian, Danying Feng, Rina Sa, Zhang Songwen, Tian Gao, Andrew Lin","China, Hong Kong",2011,TV-14,122 min,6.6/10,Movie,"December 1, 2018"
0e746e6b-e7d8-4e74-b5a0-38fa3bba1b08,A Boy Name Flora A,A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who won’t pass on.,,"International TV Shows, TV Comedies, TV Dramas","Crowd Lu, Tsai Chen-nan, Lotus Wang, Fan Chu-Mei, Hsieh Ying-shiuan, Vera Yen, Cammy Chiang",Taiwan,2017,TV-MA,1 Season,7.7/10,TV Show,
a4751b13-f133-4ece-85a3-c67a8804fdf8,A California Christmas,"With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas.",Shaun Paul Piccinino,"Comedies, Romantic Movies","Lauren Swickard, Josh Swickard, Ali Afshar, David Del Rio, Natalia Mann, Katelyn Epperly, Gunnar Anderson, Julie Lancaster, Amanda Detmer",United States,2020,PG-13,107 min,5.7/10,Movie,"December 14, 2020"
f04ce5e3-00cd-4868-8b3c-878055643283,A Chaster Marriage,"Forced to wed his childhood friend, a man obsessed with football attempts to get rid of his wife in order to keep the woman he truly loves.",Umut Kirca,"Comedies, International Movies, Romantic Movies","Emre Karayel, Ceren Moray, Begüm Kütük, Ececan Gümeci, Ümit Erdim, Cem Kiliç, Haldun Boysan, Ferdi Akarnur, Mine Teber, Güneş Hayat",Turkey,2016,TV-14,94 min,5.5/10,Movie,"October 2, 2020"
2a816a72-daa2-416c-8436-b8c14b87762c,A Choo,"Determined to win the heart of his childhood crush from orphanage, EJ becomes a boxer with superpowers and soon confronts a formidable villain.","Kevin Ko, Peter Tsi","Action & Adventure, International Movies, Romantic Movies","Kai Ko, Ariel Lin, Darren Wang, Zhang Xiaolong, Louis Koo, Vanness Wu, Kate Tsui",Taiwan,2020,TV-14,101 min,5.3/10,Movie,"October 14, 2020"
03034a31-41ab-4ac1-bef7-ba81040ba649,A Christmas Catch,A cop working undercover to trail a possible diamond thief gets caught in a tricky spot when she finds new clues — and new feelings — for the suspect.,,"Dramas, Romantic Movies","Emily Alatalo, Lauren Holly, Yanic Truesdale, Franco Lo Presti, Andrew Bushell, Genelle Williams, Kyana Teresa, Eric Hicks",Canada,2018,TV-G,87 min,5.2/10,Movie,"November 4, 2020"
0d4ee6fa-69ba-4fdb-a031-518ff2599e64,A Christmas Prince,Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.,Alex Zamm,"Children & Family Movies, Dramas, Romantic Movies","Rose McIver, Ben Lamb, Alice Krige, Honor Kneafsey",United States,2017,TV-PG,92 min,5.6/10,Movie,"November 17, 2017"
f43d1465-0a79-4ee5-9803-e3a863cbece2,A Christmas Prince: The Royal Baby,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must save her family and kingdom by unwrapping a monarchy mystery.",John Schultz,"Children & Family Movies, Dramas, Romantic Movies","Rose McIver, Ben Lamb, Alice Krige, Honor Kneafsey, Sarah Douglas, Andy Lucas, Raj Bajaj, Richard Ashton, Tahirah Sharif, Joel McVeagh, Theo Devaney, Kevin Shen, Momo Yeung, Crystal Yu, Billy Angel",United States,2019,TV-PG,85 min,5.3/10,Movie,"December 5, 2019"
31622651-1a0a-47ac-b9cc-aa577f728e7b,A Christmas Prince: The Royal Wedding,"A year after helping Richard secure the crown, Amber returns to Aldovia to plan their wedding. But her simple tastes clash with royal protocol.",John Schultz,"Children & Family Movies, Dramas, Romantic Movies","Rose McIver, Ben Lamb, Alice Krige, Simon Dutton, Honor Kneafsey, Sarah Douglas, Theo Devaney, John Guerrasio, Andy Lucas, Raj Bajaj, Richard Ashton, Billy Angel, Tahirah Sharif, Joel McVeagh",United States,2018,TV-PG,93 min,5.5/10,Movie,"November 30, 2018"
db25241a-58cb-43da-ac3f-ae24836e58bf,A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir,Parisian teen Marinette transforms herself into superhero Ladybug to find her lonely secret crush Adrien when he runs away from home at Christmas.,Thomas Astruc,Movies,"Cristina Vee, Bryce Papenbrook, Keith Silverstein, Mela Lee, Max Mittelman, Carrie Keranen, Stephanie Sheh, Selah Victor, Ben Diskin, Erin Fitzgerald, Grant George","France, South Korea, Japan",2016,TV-Y7,22 min,7.6/10,Movie,"December 20, 2016"
a3ed2c9d-5cf0-4724-bbc1-52f59da2c03e,A Cinderella Story: Christmas Wish,"Despite her vain stepmother and mean stepsisters, an aspiring singer works as an elf at a Christmas tree lot and finds her own holiday miracle.",Michelle Johnston,"Children & Family Movies, Comedies, Music & Musicals","Laura Marano, Gregg Sulkin, Isabella Gomez, Johannah Newmarch, Lillian Doucet-Roche, Chanelle Peloso, Barclay Hope, Garfield Wilson",United States,2019,PG,86 min,5.1/10,Movie,"December 1, 2019"
56ab8d74-2dec-4380-bc8c-d37b170c80ae,A Classic Horror Story,"In this gruesome suspense film, strangers traveling in southern Italy become stranded in the woods, where they must fight desperately to get out alive.","Roberto De Feo, Paolo Strippoli","Horror Movies, International Movies","Matilda Lutz, Francesco Russo, Peppino Mazzotta, Will Merrick, Yuliia Sobol, Alida Baldari Calabria, Cristina Donadio, Francesca Cavallin",,2021,TV-MA,95 min,,Movie,"July 14, 2021"
6a34cbe4-dbb0-4a5e-b423-35ca1d0f02b9,A Clockwork Orange,"In this dark satire from director Stanley Kubrick, a young, vicious sociopath in a dystopian England undergoes an experimental rehabilitation therapy.",Stanley Kubrick,"Classic Movies, Cult Movies, Dramas","Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke, Adrienne Corri, Paul Farrell, Miriam Karlin, James Marcus","United Kingdom, United States",1971,R,137 min,8.3/10,Movie,"November 1, 2020"
3c60226e-93b8-4c74-807d-1ef44a5f6eeb,A Fairly Odd Summer,"In this live-action adventure, the gang heads to Hawaii, where Timmy learns the source of all fairy magic is in dangerous hands.",Savage Steve Holland,"Children & Family Movies, Comedies","Drake Bell, Daniella Monet, David Lewis, Susanne Blakeslee, Daran Norris, Scott Baio, Devon Weigel, Ella Anderson, Carter Hastings",United States,2014,TV-Y7,68 min,4.0/10,Movie,"November 2, 2019"
38fd1f63-96c2-4f73-bdf7-286b6e111be2,A Fall from Grace,"When gentle, law-abiding Grace confesses to killing her new husband, her skeptical young lawyer sets out to uncover the truth. A film by Tyler Perry.",Tyler Perry,"Dramas, Thrillers","Crystal Fox, Phylicia Rashad, Cicely Tyson, Bresha Webb, Mehcad Brooks, Adrian Pasdar, Tyler Perry",United States,2020,TV-MA,121 min,5.7/10,Movie,"January 17, 2020"
4e1c0e72-3adb-435e-adde-47fea59249c8,A Family,"Taken in by the yakuza at a young age, Kenji swears allegiance to his old-school boss, pledging to adhere to the family code amid ever-changing times.",Michihito Fujii,"Dramas, International Movies","Go Ayano, Hiroshi Tachi, Machiko Ono, Yukiya Kitamura, Hayato Ichihara, Hayato Isomura, Shun Sugata, Suon Kan, Ryutaro Ninomiya, Taro Suruga, Ryo Iwamatsu, Kosuke Toyohara, Shinobu Terajima",,2021,TV-MA,135 min,,Movie,"June 18, 2021"
65fbe2a9-4ff3-48b5-993d-d3cf0ece6676,A Family Reunion Christmas,M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.,Robbie Countryman,"Children & Family Movies, Comedies","Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Talia Jackson, Isaiah Russell-Bailey, Cameron J. Wright, Jordyn Raya James, Jackée Harry, Richard Roundtree",United States,2019,TV-PG,29 min,5.9/10,Movie,"December 9, 2019"
161418ae-9d45-417d-8e3e-c79fd705dae7,A Fortunate Man,"A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin.",Bille August,"Dramas, International Movies","Esben Smed, Katrine Rosenthal, Benjamin Kitter, Julie Christiansen, Tommy Kenter, Tammi Øst, Rasmus Bjerg, Ole Lemmeke, Sarah Viktoria Bjerregaard, Anders Hove, Jens Albinus",Denmark,2018,TV-MA,168 min,7.3/10,Movie,"April 20, 2019"
